Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
114	Spectrogram 1	1	2385.294986067	2385.830699263	64.8	714.6	AU-AWBS03_20151108_010000.wav	60.295	AW15_AU_BS3
115	Waveform 1	1	2388.657048193	2389.155815651	44.5	627.5	AU-AWBS03_20151108_010000.wav	63.657	AW15_AU_BS3
115	Spectrogram 1	1	2388.657048193	2389.155815651	44.5	627.5	AU-AWBS03_20151108_010000.wav	63.657	AW15_AU_BS3
116	Waveform 1	1	2392.000637449	2392.388567694	78.9	599.2	AU-AWBS03_20151108_010000.wav	67.001	AW15_AU_BS3
116	Spectrogram 1	1	2392.000637449	2392.388567694	78.9	599.2	AU-AWBS03_20151108_010000.wav	67.001	AW15_AU_BS3
117	Waveform 1	1	2395.048660804	2395.528955394	58.7	704.5	AU-AWBS03_20151108_010000.wav	70.049	AW15_AU_BS3
117	Spectrogram 1	1	2395.048660804	2395.528955394	58.7	704.5	AU-AWBS03_20151108_010000.wav	70.049	AW15_AU_BS3
118	Waveform 1	1	2398.115157029	2398.650870225	131.6	704.5	AU-AWBS03_20151108_010000.wav	73.116	AW15_AU_BS3
118	Spectrogram 1	1	2398.115157029	2398.650870225	131.6	704.5	AU-AWBS03_20151108_010000.wav	73.116	AW15_AU_BS3
119	Waveform 1	1	2402.818404362	2403.317171820	72.9	747.0	AU-AWBS03_20151108_010000.wav	77.819	AW15_AU_BS3
119	Spectrogram 1	1	2402.818404362	2403.317171820	72.9	747.0	AU-AWBS03_20151108_010000.wav	77.819	AW15_AU_BS3
120	Waveform 1	1	2405.515443210	2406.069629275	83.0	372.5	AU-AWBS03_20151108_010000.wav	80.516	AW15_AU_BS3
120	Spectrogram 1	1	2405.515443210	2406.069629275	83.0	372.5	AU-AWBS03_20151108_010000.wav	80.516	AW15_AU_BS3
121	Waveform 1	1	2415.195226472	2415.546210980	78.9	585.0	AU-AWBS03_20151108_010000.wav	90.196	AW15_AU_BS3
121	Spectrogram 1	1	2415.195226472	2415.546210980	78.9	585.0	AU-AWBS03_20151108_010000.wav	90.196	AW15_AU_BS3
122	Waveform 1	1	2417.652118025	2418.076994008	76.9	295.5	AU-AWBS03_20151108_010000.wav	92.652	AW15_AU_BS3
122	Spectrogram 1	1	2417.652118025	2418.076994008	76.9	295.5	AU-AWBS03_20151108_010000.wav	92.652	AW15_AU_BS3
123	Waveform 1	1	2427.786388792	2428.192791906	62.8	595.1	AU-AWBS03_20151108_010000.wav	102.787	AW15_AU_BS3
123	Spectrogram 1	1	2427.786388792	2428.192791906	62.8	595.1	AU-AWBS03_20151108_010000.wav	102.787	AW15_AU_BS3
124	Waveform 1	1	2473.296203350	2473.942753759	46.6	615.4	AU-AWBS03_20151108_010000.wav	148.297	AW15_AU_BS3
124	Spectrogram 1	1	2473.296203350	2473.942753759	46.6	615.4	AU-AWBS03_20151108_010000.wav	148.297	AW15_AU_BS3
125	Waveform 1	1	2479.484614405	2480.001854732	66.8	635.6	AU-AWBS03_20151108_010000.wav	154.485	AW15_AU_BS3
125	Spectrogram 1	1	2479.484614405	2480.001854732	66.8	635.6	AU-AWBS03_20151108_010000.wav	154.485	AW15_AU_BS3
126	Waveform 1	1	2482.617667889	2483.190326822	87.0	659.9	AU-AWBS03_20151108_010000.wav	157.618	AW15_AU_BS3
126	Spectrogram 1	1	2482.617667889	2483.190326822	87.0	659.9	AU-AWBS03_20151108_010000.wav	157.618	AW15_AU_BS3
127	Waveform 1	1	2486.238350178	2486.884900586	56.7	710.5	AU-AWBS03_20151108_010000.wav	161.239	AW15_AU_BS3
127	Spectrogram 1	1	2486.238350178	2486.884900586	56.7	710.5	AU-AWBS03_20151108_010000.wav	161.239	AW15_AU_BS3
128	Waveform 1	1	2489.323319271	2489.785140991	66.8	647.8	AU-AWBS03_20151108_010000.wav	164.324	AW15_AU_BS3
128	Spectrogram 1	1	2489.323319271	2489.785140991	66.8	647.8	AU-AWBS03_20151108_010000.wav	164.324	AW15_AU_BS3
129	Waveform 1	1	2492.519125577	2493.036365904	91.1	641.7	AU-AWBS03_20151108_010000.wav	167.519	AW15_AU_BS3
129	Spectrogram 1	1	2492.519125577	2493.036365904	91.1	641.7	AU-AWBS03_20151108_010000.wav	167.519	AW15_AU_BS3
130	Waveform 1	1	2495.437838850	2495.881187702	36.4	651.8	AU-AWBS03_20151108_010000.wav	170.438	AW15_AU_BS3
130	Spectrogram 1	1	2495.437838850	2495.881187702	36.4	651.8	AU-AWBS03_20151108_010000.wav	170.438	AW15_AU_BS3
131	Waveform 1	1	2498.633645156	2499.076994008	42.5	672.1	AU-AWBS03_20151108_010000.wav	173.634	AW15_AU_BS3
131	Spectrogram 1	1	2498.633645156	2499.076994008	42.5	672.1	AU-AWBS03_20151108_010000.wav	173.634	AW15_AU_BS3
132	Waveform 1	1	2501.792505725	2502.291273183	89.1	666.0	AU-AWBS03_20151108_010000.wav	176.793	AW15_AU_BS3
132	Spectrogram 1	1	2501.792505725	2502.291273183	89.1	666.0	AU-AWBS03_20151108_010000.wav	176.793	AW15_AU_BS3
133	Waveform 1	1	2504.877474818	2505.339296538	42.5	651.8	AU-AWBS03_20151108_010000.wav	179.878	AW15_AU_BS3
133	Spectrogram 1	1	2504.877474818	2505.339296538	42.5	651.8	AU-AWBS03_20151108_010000.wav	179.878	AW15_AU_BS3
134	Waveform 1	1	2521.532668278	2521.957544261	123.5	688.3	AU-AWBS03_20151108_010000.wav	196.533	AW15_AU_BS3
134	Spectrogram 1	1	2521.532668278	2521.957544261	123.5	688.3	AU-AWBS03_20151108_010000.wav	196.533	AW15_AU_BS3
135	Waveform 1	1	2525.726009500	2526.187831221	64.8	398.8	AU-AWBS03_20151108_010000.wav	200.726	AW15_AU_BS3
135	Spectrogram 1	1	2525.726009500	2526.187831221	64.8	398.8	AU-AWBS03_20151108_010000.wav	200.726	AW15_AU_BS3
136	Waveform 1	1	2531.452598835	2531.840529080	139.7	597.2	AU-AWBS03_20151108_010000.wav	206.453	AW15_AU_BS3
136	Spectrogram 1	1	2531.452598835	2531.840529080	139.7	597.2	AU-AWBS03_20151108_010000.wav	206.453	AW15_AU_BS3
137	Waveform 1	1	2544.856567383	2545.392280579	42.5	629.6	AU-AWBS03_20151108_010000.wav	219.857	AW15_AU_BS3
137	Spectrogram 1	1	2544.856567383	2545.392280579	42.5	629.6	AU-AWBS03_20151108_010000.wav	219.857	AW15_AU_BS3
139	Waveform 1	1	2574.609024837	2575.089319426	40.5	635.6	AU-AWBS03_20151108_011000.wav	24.609	AW15_AU_BS3
139	Spectrogram 1	1	2574.609024837	2575.089319426	40.5	635.6	AU-AWBS03_20151108_011000.wav	24.609	AW15_AU_BS3
140	Waveform 1	1	2581.425513432	2581.813443677	38.5	623.5	AU-AWBS03_20151108_011000.wav	31.426	AW15_AU_BS3
140	Spectrogram 1	1	2581.425513432	2581.813443677	38.5	623.5	AU-AWBS03_20151108_011000.wav	31.426	AW15_AU_BS3
141	Waveform 1	1	2584.621319738	2585.064668590	52.6	631.6	AU-AWBS03_20151108_011000.wav	34.622	AW15_AU_BS3
141	Spectrogram 1	1	2584.621319738	2585.064668590	52.6	631.6	AU-AWBS03_20151108_011000.wav	34.622	AW15_AU_BS3
142	Waveform 1	1	2587.909490388	2588.408257846	70.9	718.6	AU-AWBS03_20151108_011000.wav	37.910	AW15_AU_BS3
142	Spectrogram 1	1	2587.909490388	2588.408257846	70.9	718.6	AU-AWBS03_20151108_011000.wav	37.910	AW15_AU_BS3
143	Waveform 1	1	2591.836877231	2592.298698951	78.9	742.9	AU-AWBS03_20151108_011000.wav	41.837	AW15_AU_BS3
143	Spectrogram 1	1	2591.836877231	2592.298698951	78.9	742.9	AU-AWBS03_20151108_011000.wav	41.837	AW15_AU_BS3
144	Waveform 1	1	2595.568396733	2595.993272716	93.1	621.5	AU-AWBS03_20151108_011000.wav	45.569	AW15_AU_BS3
144	Spectrogram 1	1	2595.568396733	2595.993272716	93.1	621.5	AU-AWBS03_20151108_011000.wav	45.569	AW15_AU_BS3
145	Waveform 1	1	2599.078241809	2599.577009267	50.6	585.0	AU-AWBS03_20151108_011000.wav	49.079	AW15_AU_BS3
145	Spectrogram 1	1	2599.078241809	2599.577009267	50.6	585.0	AU-AWBS03_20151108_011000.wav	49.079	AW15_AU_BS3
146	Waveform 1	1	2602.514195409	2602.902125655	85.0	615.4	AU-AWBS03_20151108_011000.wav	52.515	AW15_AU_BS3
146	Spectrogram 1	1	2602.514195409	2602.902125655	85.0	615.4	AU-AWBS03_20151108_011000.wav	52.515	AW15_AU_BS3
147	Waveform 1	1	2606.024040485	2606.467389337	42.5	619.4	AU-AWBS03_20151108_011000.wav	56.024	AW15_AU_BS3
147	Spectrogram 1	1	2606.024040485	2606.467389337	42.5	619.4	AU-AWBS03_20151108_011000.wav	56.024	AW15_AU_BS3
148	Waveform 1	1	2661.169358352	2661.723544417	30.4	637.7	AU-AWBS03_20151108_011000.wav	111.170	AW15_AU_BS3
148	Spectrogram 1	1	2661.169358352	2661.723544417	30.4	637.7	AU-AWBS03_20151108_011000.wav	111.170	AW15_AU_BS3
149	Waveform 1	1	2667.450133751	2667.819591128	91.1	603.2	AU-AWBS03_20151108_011000.wav	117.451	AW15_AU_BS3
149	Spectrogram 1	1	2667.450133751	2667.819591128	91.1	603.2	AU-AWBS03_20151108_011000.wav	117.451	AW15_AU_BS3
150	Waveform 1	1	2670.398458547	2670.952644611	54.7	605.3	AU-AWBS03_20151108_011000.wav	120.399	AW15_AU_BS3
150	Spectrogram 1	1	2670.398458547	2670.952644611	54.7	605.3	AU-AWBS03_20151108_011000.wav	120.399	AW15_AU_BS3
151	Waveform 1	1	2673.520373377	2674.148450917	54.7	647.8	AU-AWBS03_20151108_011000.wav	123.521	AW15_AU_BS3
151	Spectrogram 1	1	2673.520373377	2674.148450917	54.7	647.8	AU-AWBS03_20151108_011000.wav	123.521	AW15_AU_BS3
152	Waveform 1	1	2676.716179683	2677.122582797	127.5	668.0	AU-AWBS03_20151108_011000.wav	126.717	AW15_AU_BS3
152	Spectrogram 1	1	2676.716179683	2677.122582797	127.5	668.0	AU-AWBS03_20151108_011000.wav	126.717	AW15_AU_BS3
153	Waveform 1	1	2675.423078866	2676.032683537	97.2	364.4	AU-AWBS03_20151108_011000.wav	125.423	AW15_AU_BS3
153	Spectrogram 1	1	2675.423078866	2676.032683537	97.2	364.4	AU-AWBS03_20151108_011000.wav	125.423	AW15_AU_BS3
154	Waveform 1	1	2679.801148776	2680.318389103	68.8	502.0	AU-AWBS03_20151108_011000.wav	129.802	AW15_AU_BS3
154	Spectrogram 1	1	2679.801148776	2680.318389103	68.8	502.0	AU-AWBS03_20151108_011000.wav	129.802	AW15_AU_BS3
155	Waveform 1	1	2682.165675985	2682.886117869	89.1	423.1	AU-AWBS03_20151108_011000.wav	132.166	AW15_AU_BS3
155	Spectrogram 1	1	2682.165675985	2682.886117869	89.1	423.1	AU-AWBS03_20151108_011000.wav	132.166	AW15_AU_BS3
156	Waveform 1	1	2683.421831065	2683.957544261	70.9	581.0	AU-AWBS03_20151108_011000.wav	133.422	AW15_AU_BS3
156	Spectrogram 1	1	2683.421831065	2683.957544261	70.9	581.0	AU-AWBS03_20151108_011000.wav	133.422	AW15_AU_BS3
157	Waveform 1	1	2686.894730404	2687.319606386	117.4	595.1	AU-AWBS03_20151108_011000.wav	136.895	AW15_AU_BS3
157	Spectrogram 1	1	2686.894730404	2687.319606386	117.4	595.1	AU-AWBS03_20151108_011000.wav	136.895	AW15_AU_BS3
158	Waveform 1	1	2697.823334529	2698.192791906	52.6	655.9	AU-AWBS03_20151108_011000.wav	147.824	AW15_AU_BS3
158	Spectrogram 1	1	2697.823334529	2698.192791906	52.6	655.9	AU-AWBS03_20151108_011000.wav	147.824	AW15_AU_BS3
159	Waveform 1	1	2705.286373533	2705.692776647	99.2	633.6	AU-AWBS03_20151108_011000.wav	155.287	AW15_AU_BS3
159	Spectrogram 1	1	2705.286373533	2705.692776647	99.2	633.6	AU-AWBS03_20151108_011000.wav	155.287	AW15_AU_BS3
160	Waveform 1	1	2710.920598523	2711.585621801	76.9	607.3	AU-AWBS03_20151108_011000.wav	160.921	AW15_AU_BS3
160	Spectrogram 1	1	2710.920598523	2711.585621801	76.9	607.3	AU-AWBS03_20151108_011000.wav	160.921	AW15_AU_BS3
161	Waveform 1	1	2717.404575479	2717.903342938	93.1	554.7	AU-AWBS03_20151108_011000.wav	167.405	AW15_AU_BS3
161	Spectrogram 1	1	2717.404575479	2717.903342938	93.1	554.7	AU-AWBS03_20151108_011000.wav	167.405	AW15_AU_BS3
162	Waveform 1	1	2721.025257768	2721.505552358	68.8	574.9	AU-AWBS03_20151108_011000.wav	171.026	AW15_AU_BS3
162	Spectrogram 1	1	2721.025257768	2721.505552358	68.8	574.9	AU-AWBS03_20151108_011000.wav	171.026	AW15_AU_BS3
163	Waveform 1	1	2724.084419777	2724.546241497	119.4	655.9	AU-AWBS03_20151108_011000.wav	174.085	AW15_AU_BS3
163	Spectrogram 1	1	2724.084419777	2724.546241497	119.4	655.9	AU-AWBS03_20151108_011000.wav	174.085	AW15_AU_BS3
164	Waveform 1	1	2728.093032311	2728.721109851	117.4	819.8	AU-AWBS03_20151108_011000.wav	178.093	AW15_AU_BS3
164	Spectrogram 1	1	2728.093032311	2728.721109851	117.4	819.8	AU-AWBS03_20151108_011000.wav	178.093	AW15_AU_BS3
165	Waveform 1	1	2731.528985911	2731.916916157	58.7	785.4	AU-AWBS03_20151108_011000.wav	181.529	AW15_AU_BS3
165	Spectrogram 1	1	2731.528985911	2731.916916157	58.7	785.4	AU-AWBS03_20151108_011000.wav	181.529	AW15_AU_BS3
166	Waveform 1	1	2737.551141147	2738.031435736	56.7	736.8	AU-AWBS03_20151108_011000.wav	187.552	AW15_AU_BS3
166	Spectrogram 1	1	2737.551141147	2738.031435736	56.7	736.8	AU-AWBS03_20151108_011000.wav	187.552	AW15_AU_BS3
167	Waveform 1	1	2741.060986223	2741.504335075	95.1	716.6	AU-AWBS03_20151108_011000.wav	191.061	AW15_AU_BS3
167	Spectrogram 1	1	2741.060986223	2741.504335075	95.1	716.6	AU-AWBS03_20151108_011000.wav	191.061	AW15_AU_BS3
168	Waveform 1	1	2744.182901054	2744.663195643	87.0	664.0	AU-AWBS03_20151108_011000.wav	194.183	AW15_AU_BS3
168	Spectrogram 1	1	2744.182901054	2744.663195643	87.0	664.0	AU-AWBS03_20151108_011000.wav	194.183	AW15_AU_BS3
169	Waveform 1	1	2746.953831377	2747.434125966	58.7	619.4	AU-AWBS03_20151108_011000.wav	196.954	AW15_AU_BS3
169	Spectrogram 1	1	2746.953831377	2747.434125966	58.7	619.4	AU-AWBS03_20151108_011000.wav	196.954	AW15_AU_BS3
170	Waveform 1	1	2751.269148465	2751.823334529	87.0	382.6	AU-AWBS03_20151108_011000.wav	201.270	AW15_AU_BS3
170	Spectrogram 1	1	2751.269148465	2751.823334529	87.0	382.6	AU-AWBS03_20151108_011000.wav	201.270	AW15_AU_BS3
171	Waveform 1	1	2751.971117480	2752.340574856	93.1	305.7	AU-AWBS03_20151108_011000.wav	201.971	AW15_AU_BS3
171	Spectrogram 1	1	2751.971117480	2752.340574856	93.1	305.7	AU-AWBS03_20151108_011000.wav	201.971	AW15_AU_BS3
172	Waveform 1	1	2753.504365592	2754.058551657	81.0	753.0	AU-AWBS03_20151108_011000.wav	203.505	AW15_AU_BS3
172	Spectrogram 1	1	2753.504365592	2754.058551657	81.0	753.0	AU-AWBS03_20151108_011000.wav	203.505	AW15_AU_BS3
173	Waveform 1	1	2761.964939512	2762.426761233	83.0	840.1	AU-AWBS03_20151108_011000.wav	211.965	AW15_AU_BS3
173	Spectrogram 1	1	2761.964939512	2762.426761233	83.0	840.1	AU-AWBS03_20151108_011000.wav	211.965	AW15_AU_BS3
174	Waveform 1	1	2765.437838850	2765.992024915	52.6	781.4	AU-AWBS03_20151108_011000.wav	215.438	AW15_AU_BS3
174	Spectrogram 1	1	2765.437838850	2765.992024915	52.6	781.4	AU-AWBS03_20151108_011000.wav	215.438	AW15_AU_BS3
175	Waveform 1	1	2771.182901054	2771.626249905	83.0	783.4	AU-AWBS03_20151108_011000.wav	221.183	AW15_AU_BS3
175	Spectrogram 1	1	2771.182901054	2771.626249905	83.0	783.4	AU-AWBS03_20151108_011000.wav	221.183	AW15_AU_BS3
176	Waveform 1	1	2828.341761622	2828.840529080	76.9	886.6	AU-AWBS03_20151108_011345.wav	53.342	AW15_AU_BS3
176	Spectrogram 1	1	2828.341761622	2828.840529080	76.9	886.6	AU-AWBS03_20151108_011345.wav	53.342	AW15_AU_BS3
177	Waveform 1	1	2834.670621412	2835.077024526	38.5	771.3	AU-AWBS03_20151108_011345.wav	59.671	AW15_AU_BS3
177	Spectrogram 1	1	2834.670621412	2835.077024526	38.5	771.3	AU-AWBS03_20151108_011345.wav	59.671	AW15_AU_BS3
178	Waveform 1	1	2837.755590505	2838.180466487	66.8	832.0	AU-AWBS03_20151108_011345.wav	62.756	AW15_AU_BS3
178	Spectrogram 1	1	2837.755590505	2838.180466487	66.8	832.0	AU-AWBS03_20151108_011345.wav	62.756	AW15_AU_BS3
179	Waveform 1	1	2840.914451073	2841.597947219	70.9	809.7	AU-AWBS03_20151108_011345.wav	65.915	AW15_AU_BS3
179	Spectrogram 1	1	2840.914451073	2841.597947219	70.9	809.7	AU-AWBS03_20151108_011345.wav	65.915	AW15_AU_BS3
180	Waveform 1	1	2844.073311641	2844.516660493	66.8	728.7	AU-AWBS03_20151108_011345.wav	69.074	AW15_AU_BS3
180	Spectrogram 1	1	2844.073311641	2844.516660493	66.8	728.7	AU-AWBS03_20151108_011345.wav	69.074	AW15_AU_BS3
181	Waveform 1	1	2847.176753603	2847.675521061	81.0	763.2	AU-AWBS03_20151108_011345.wav	72.177	AW15_AU_BS3
181	Spectrogram 1	1	2847.176753603	2847.675521061	81.0	763.2	AU-AWBS03_20151108_011345.wav	72.177	AW15_AU_BS3
182	Waveform 1	1	2851.259257613	2851.794970808	46.6	742.9	AU-AWBS03_20151108_011345.wav	76.260	AW15_AU_BS3
182	Spectrogram 1	1	2851.259257613	2851.794970808	46.6	742.9	AU-AWBS03_20151108_011345.wav	76.260	AW15_AU_BS3
183	Waveform 1	1	2854.492009656	2854.990777114	48.6	708.5	AU-AWBS03_20151108_011345.wav	79.492	AW15_AU_BS3
183	Spectrogram 1	1	2854.492009656	2854.990777114	48.6	708.5	AU-AWBS03_20151108_011345.wav	79.492	AW15_AU_BS3
184	Waveform 1	1	2861.947714444	2862.575791984	42.5	692.3	AU-AWBS03_20151108_011345.wav	86.948	AW15_AU_BS3
184	Spectrogram 1	1	2861.947714444	2862.575791984	42.5	692.3	AU-AWBS03_20151108_011345.wav	86.948	AW15_AU_BS3
185	Waveform 1	1	2866.713714600	2867.212482058	93.1	651.8	AU-AWBS03_20151108_011345.wav	91.714	AW15_AU_BS3
185	Spectrogram 1	1	2866.713714600	2867.212482058	93.1	651.8	AU-AWBS03_20151108_011345.wav	91.714	AW15_AU_BS3
186	Waveform 1	1	2870.168141069	2870.648435658	81.0	714.6	AU-AWBS03_20151108_011345.wav	95.169	AW15_AU_BS3
186	Spectrogram 1	1	2870.168141069	2870.648435658	81.0	714.6	AU-AWBS03_20151108_011345.wav	95.169	AW15_AU_BS3
187	Waveform 1	1	2873.530203194	2874.084389259	70.9	712.6	AU-AWBS03_20151108_011345.wav	98.531	AW15_AU_BS3
187	Spectrogram 1	1	2873.530203194	2874.084389259	70.9	712.6	AU-AWBS03_20151108_011345.wav	98.531	AW15_AU_BS3
188	Waveform 1	1	2876.652118025	2877.058521139	145.7	757.1	AU-AWBS03_20151108_011345.wav	101.652	AW15_AU_BS3
188	Spectrogram 1	1	2876.652118025	2877.058521139	145.7	757.1	AU-AWBS03_20151108_011345.wav	101.652	AW15_AU_BS3
189	Waveform 1	1	2879.958761544	2880.402110396	115.4	730.8	AU-AWBS03_20151108_011345.wav	104.959	AW15_AU_BS3
189	Spectrogram 1	1	2879.958761544	2880.402110396	115.4	730.8	AU-AWBS03_20151108_011345.wav	104.959	AW15_AU_BS3
190	Waveform 1	1	2883.708753915	2884.133629898	131.6	805.7	AU-AWBS03_20151108_011345.wav	108.709	AW15_AU_BS3
190	Spectrogram 1	1	2883.708753915	2884.133629898	131.6	805.7	AU-AWBS03_20151108_011345.wav	108.709	AW15_AU_BS3
191	Waveform 1	1	2887.229737644	2887.728505102	119.4	755.1	AU-AWBS03_20151108_011345.wav	112.230	AW15_AU_BS3
191	Spectrogram 1	1	2887.229737644	2887.728505102	119.4	755.1	AU-AWBS03_20151108_011345.wav	112.230	AW15_AU_BS3
192	Waveform 1	1	2890.333179605	2890.813474195	81.0	629.6	AU-AWBS03_20151108_011345.wav	115.334	AW15_AU_BS3
192	Spectrogram 1	1	2890.333179605	2890.813474195	81.0	629.6	AU-AWBS03_20151108_011345.wav	115.334	AW15_AU_BS3
193	Waveform 1	1	2893.399675830	2893.787606075	60.7	657.9	AU-AWBS03_20151108_011345.wav	118.400	AW15_AU_BS3
193	Spectrogram 1	1	2893.399675830	2893.787606075	60.7	657.9	AU-AWBS03_20151108_011345.wav	118.400	AW15_AU_BS3
194	Waveform 1	1	2934.402110396	2934.993242198	4.0	641.7	AU-AWBS03_20151108_011345.wav	159.402	AW15_AU_BS3
194	Spectrogram 1	1	2934.402110396	2934.993242198	4.0	641.7	AU-AWBS03_20151108_011345.wav	159.402	AW15_AU_BS3
195	Waveform 1	1	2940.715935543	2941.214703001	36.4	712.6	AU-AWBS03_20151108_011345.wav	165.716	AW15_AU_BS3
195	Spectrogram 1	1	2940.715935543	2941.214703001	36.4	712.6	AU-AWBS03_20151108_011345.wav	165.716	AW15_AU_BS3
196	Waveform 1	1	2943.616175948	2944.022579062	46.6	736.8	AU-AWBS03_20151108_011345.wav	168.617	AW15_AU_BS3
196	Spectrogram 1	1	2943.616175948	2944.022579062	46.6	736.8	AU-AWBS03_20151108_011345.wav	168.617	AW15_AU_BS3
197	Waveform 1	1	2946.664199303	2947.162966761	93.1	641.7	AU-AWBS03_20151108_011345.wav	171.665	AW15_AU_BS3
197	Spectrogram 1	1	2946.664199303	2947.162966761	93.1	641.7	AU-AWBS03_20151108_011345.wav	171.665	AW15_AU_BS3
198	Waveform 1	1	2949.786114134	2950.284881592	62.8	653.8	AU-AWBS03_20151108_011345.wav	174.786	AW15_AU_BS3
198	Spectrogram 1	1	2949.786114134	2950.284881592	62.8	653.8	AU-AWBS03_20151108_011345.wav	174.786	AW15_AU_BS3
199	Waveform 1	1	2953.277486341	2953.720835192	60.7	635.6	AU-AWBS03_20151108_011345.wav	178.278	AW15_AU_BS3
199	Spectrogram 1	1	2953.277486341	2953.720835192	60.7	635.6	AU-AWBS03_20151108_011345.wav	178.278	AW15_AU_BS3
200	Waveform 1	1	2963.688850140	2964.298454811	46.6	696.4	AU-AWBS03_20151108_011345.wav	188.689	AW15_AU_BS3
200	Spectrogram 1	1	2963.688850140	2964.298454811	46.6	696.4	AU-AWBS03_20151108_011345.wav	188.689	AW15_AU_BS3
201	Waveform 1	1	2965.074315301	2965.720865710	70.9	263.2	AU-AWBS03_20151108_011345.wav	190.075	AW15_AU_BS3
201	Spectrogram 1	1	2965.074315301	2965.720865710	70.9	263.2	AU-AWBS03_20151108_011345.wav	190.075	AW15_AU_BS3
202	Waveform 1	1	2969.969625539	2970.486865866	14.2	728.7	AU-AWBS03_20151108_011345.wav	194.970	AW15_AU_BS3
202	Spectrogram 1	1	2969.969625539	2970.486865866	14.2	728.7	AU-AWBS03_20151108_011345.wav	194.970	AW15_AU_BS3
203	Waveform 1	1	2970.597703079	2971.188834881	42.5	415.0	AU-AWBS03_20151108_011345.wav	195.598	AW15_AU_BS3
203	Spectrogram 1	1	2970.597703079	2971.188834881	42.5	415.0	AU-AWBS03_20151108_011345.wav	195.598	AW15_AU_BS3
204	Waveform 1	1	2976.693749790	2977.321827329	66.8	356.3	AU-AWBS03_20151108_011345.wav	201.694	AW15_AU_BS3
204	Spectrogram 1	1	2976.693749790	2977.321827329	66.8	356.3	AU-AWBS03_20151108_011345.wav	201.694	AW15_AU_BS3
205	Waveform 1	1	2977.765176181	2978.319362246	28.3	633.6	AU-AWBS03_20151108_011345.wav	202.766	AW15_AU_BS3
205	Spectrogram 1	1	2977.765176181	2978.319362246	28.3	633.6	AU-AWBS03_20151108_011345.wav	202.766	AW15_AU_BS3
206	Waveform 1	1	3001.809517170	3002.252866022	119.4	467.6	AU-AWBS03_20151108_011730.wav	1.810	AW15_AU_BS3
206	Spectrogram 1	1	3001.809517170	3002.252866022	119.4	467.6	AU-AWBS03_20151108_011730.wav	1.810	AW15_AU_BS3
207	Waveform 1	1	3033.002858392	3033.612463063	76.9	678.1	AU-AWBS03_20151108_011730.wav	33.003	AW15_AU_BS3
207	Spectrogram 1	1	3033.002858392	3033.612463063	76.9	678.1	AU-AWBS03_20151108_011730.wav	33.003	AW15_AU_BS3
208	Waveform 1	1	3037.343982565	3037.768858548	54.7	570.9	AU-AWBS03_20151108_011730.wav	37.344	AW15_AU_BS3
208	Spectrogram 1	1	3037.343982565	3037.768858548	54.7	570.9	AU-AWBS03_20151108_011730.wav	37.344	AW15_AU_BS3
209	Waveform 1	1	3039.080432234	3039.597672561	24.3	641.7	AU-AWBS03_20151108_011730.wav	39.081	AW15_AU_BS3
209	Spectrogram 1	1	3039.080432234	3039.597672561	24.3	641.7	AU-AWBS03_20151108_011730.wav	39.081	AW15_AU_BS3
210	Waveform 1	1	3042.002461664	3042.482756253	85.0	712.6	AU-AWBS03_20151108_011730.wav	42.003	AW15_AU_BS3
210	Spectrogram 1	1	3042.002461664	3042.482756253	85.0	712.6	AU-AWBS03_20151108_011730.wav	42.003	AW15_AU_BS3
211	Waveform 1	1	3045.142849363	3045.604671084	40.5	763.2	AU-AWBS03_20151108_011730.wav	45.143	AW15_AU_BS3
211	Spectrogram 1	1	3045.142849363	3045.604671084	40.5	763.2	AU-AWBS03_20151108_011730.wav	45.143	AW15_AU_BS3
212	Waveform 1	1	3048.449492882	3049.040624684	28.3	686.2	AU-AWBS03_20151108_011730.wav	48.450	AW15_AU_BS3
212	Spectrogram 1	1	3048.449492882	3049.040624684	28.3	686.2	AU-AWBS03_20151108_011730.wav	48.450	AW15_AU_BS3
213	Waveform 1	1	3052.107120909	3052.513524023	74.9	591.1	AU-AWBS03_20151108_011730.wav	52.107	AW15_AU_BS3
213	Spectrogram 1	1	3052.107120909	3052.513524023	74.9	591.1	AU-AWBS03_20151108_011730.wav	52.107	AW15_AU_BS3
214	Waveform 1	1	3055.265981477	3055.672384591	32.4	595.1	AU-AWBS03_20151108_011730.wav	55.266	AW15_AU_BS3
214	Spectrogram 1	1	3055.265981477	3055.672384591	32.4	595.1	AU-AWBS03_20151108_011730.wav	55.266	AW15_AU_BS3
215	Waveform 1	1	3058.480260652	3058.979028110	42.5	607.3	AU-AWBS03_20151108_011730.wav	58.481	AW15_AU_BS3
215	Spectrogram 1	1	3058.480260652	3058.979028110	42.5	607.3	AU-AWBS03_20151108_011730.wav	58.481	AW15_AU_BS3
216	Waveform 1	1	3061.343555319	3061.934687121	66.8	597.2	AU-AWBS03_20151108_011730.wav	61.344	AW15_AU_BS3
216	Spectrogram 1	1	3061.343555319	3061.934687121	66.8	597.2	AU-AWBS03_20151108_011730.wav	61.344	AW15_AU_BS3
217	Waveform 1	1	3064.410051543	3064.871873264	40.5	617.4	AU-AWBS03_20151108_011730.wav	64.410	AW15_AU_BS3
