Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
106	Waveform 1	1	3833.328430892	3834.110696288	73.8	305.9	8.328	AU-BS02a_20120715_021000.wav	BS12_AU_02a
106	Spectrogram 1	1	3833.328430892	3834.110696288	73.8	305.9	8.328	AU-BS02a_20120715_021000.wav	BS12_AU_02a
107	Waveform 1	1	4087.045466815	4088.257978178	56.4	279.8	37.045	AU-BS02a_20120715_021345.wav	BS12_AU_02a
107	Spectrogram 1	1	4087.045466815	4088.257978178	56.4	279.8	37.045	AU-BS02a_20120715_021345.wav	BS12_AU_02a
108	Waveform 1	1	4093.237207286	4094.332378840	45.6	442.5	43.237	AU-BS02a_20120715_021345.wav	BS12_AU_02a
108	Spectrogram 1	1	4093.237207286	4094.332378840	45.6	442.5	43.237	AU-BS02a_20120715_021345.wav	BS12_AU_02a
109	Waveform 1	1	4096.600948488	4097.383213884	80.3	188.7	46.601	AU-BS02a_20120715_021345.wav	BS12_AU_02a
109	Spectrogram 1	1	4096.600948488	4097.383213884	80.3	188.7	46.601	AU-BS02a_20120715_021345.wav	BS12_AU_02a
110	Waveform 1	1	4099.808236611	4101.098974514	60.7	201.7	49.808	AU-BS02a_20120715_021345.wav	BS12_AU_02a
110	Spectrogram 1	1	4099.808236611	4101.098974514	60.7	201.7	49.808	AU-BS02a_20120715_021345.wav	BS12_AU_02a
111	Waveform 1	1	4102.976411464	4104.032469748	80.3	542.3	52.976	AU-BS02a_20120715_021345.wav	BS12_AU_02a
111	Spectrogram 1	1	4102.976411464	4104.032469748	80.3	542.3	52.976	AU-BS02a_20120715_021345.wav	BS12_AU_02a
112	Waveform 1	1	4106.340152666	4107.474437490	69.4	542.3	56.340	AU-BS02a_20120715_021345.wav	BS12_AU_02a
112	Spectrogram 1	1	4106.340152666	4107.474437490	69.4	542.3	56.340	AU-BS02a_20120715_021345.wav	BS12_AU_02a
113	Waveform 1	1	4117.096301858	4118.152360143	78.1	334.1	67.096	AU-BS02a_20120715_021345.wav	BS12_AU_02a
113	Spectrogram 1	1	4117.096301858	4118.152360143	78.1	334.1	67.096	AU-BS02a_20120715_021345.wav	BS12_AU_02a
114	Waveform 1	1	4191.799065422	4192.581330818	158.4	453.4	141.799	AU-BS02a_20120715_021345.wav	BS12_AU_02a
114	Spectrogram 1	1	4191.799065422	4192.581330818	158.4	453.4	141.799	AU-BS02a_20120715_021345.wav	BS12_AU_02a
115	Waveform 1	1	4210.585278766	4211.250204352	164.9	423.0	160.585	AU-BS02a_20120715_021345.wav	BS12_AU_02a
115	Spectrogram 1	1	4210.585278766	4211.250204352	164.9	423.0	160.585	AU-BS02a_20120715_021345.wav	BS12_AU_02a
116	Waveform 1	1	4418.919077887	4419.975136171	47.7	266.8	143.919	AU-BS02a_20120715_021730.wav	BS12_AU_02a
116	Spectrogram 1	1	4418.919077887	4419.975136171	47.7	266.8	143.919	AU-BS02a_20120715_021730.wav	BS12_AU_02a
117	Waveform 1	1	4425.138087784	4426.233259338	106.3	273.3	0.138	AU-BS02a_20120715_022000.wav	BS12_AU_02a
117	Spectrogram 1	1	4425.138087784	4426.233259338	106.3	273.3	0.138	AU-BS02a_20120715_022000.wav	BS12_AU_02a
118	Waveform 1	1	4431.748230378	4432.765175393	97.6	243.0	6.748	AU-BS02a_20120715_022000.wav	BS12_AU_02a
118	Spectrogram 1	1	4431.748230378	4432.765175393	97.6	243.0	6.748	AU-BS02a_20120715_022000.wav	BS12_AU_02a
119	Waveform 1	1	4434.916405231	4435.698670627	88.9	229.9	9.916	AU-BS02a_20120715_022000.wav	BS12_AU_02a
119	Spectrogram 1	1	4434.916405231	4435.698670627	88.9	229.9	9.916	AU-BS02a_20120715_022000.wav	BS12_AU_02a
120	Waveform 1	1	4785.361045629	4786.495330452	49.9	299.3	135.361	AU-BS02a_20120715_022345.wav	BS12_AU_02a
120	Spectrogram 1	1	4785.361045629	4786.495330452	49.9	299.3	135.361	AU-BS02a_20120715_022345.wav	BS12_AU_02a
121	Waveform 1	1	4791.306262637	4792.557887270	80.3	401.3	141.306	AU-BS02a_20120715_022345.wav	BS12_AU_02a
121	Spectrogram 1	1	4791.306262637	4792.557887270	80.3	401.3	141.306	AU-BS02a_20120715_022345.wav	BS12_AU_02a
122	Waveform 1	1	4797.759952152	4798.972463516	62.9	383.9	147.760	AU-BS02a_20120715_022345.wav	BS12_AU_02a
122	Spectrogram 1	1	4797.759952152	4798.972463516	62.9	383.9	147.760	AU-BS02a_20120715_022345.wav	BS12_AU_02a
123	Waveform 1	1	4801.045466815	4801.984185290	58.6	256.0	151.045	AU-BS02a_20120715_022345.wav	BS12_AU_02a
123	Spectrogram 1	1	4801.045466815	4801.984185290	58.6	256.0	151.045	AU-BS02a_20120715_022345.wav	BS12_AU_02a
124	Waveform 1	1	4817.993356478	4819.323207651	69.4	364.4	167.993	AU-BS02a_20120715_022345.wav	BS12_AU_02a
124	Spectrogram 1	1	4817.993356478	4819.323207651	69.4	364.4	167.993	AU-BS02a_20120715_022345.wav	BS12_AU_02a
125	Waveform 1	1	4835.254152300	4836.427550394	102.0	362.3	185.254	AU-BS02a_20120715_022345.wav	BS12_AU_02a
125	Spectrogram 1	1	4835.254152300	4836.427550394	102.0	362.3	185.254	AU-BS02a_20120715_022345.wav	BS12_AU_02a
126	Waveform 1	1	4853.617769522	4854.595601267	141.0	288.5	203.618	AU-BS02a_20120715_022345.wav	BS12_AU_02a
126	Spectrogram 1	1	4853.617769522	4854.595601267	141.0	288.5	203.618	AU-BS02a_20120715_022345.wav	BS12_AU_02a
127	Waveform 1	1	4871.766326705	4872.939724799	147.5	299.3	221.766	AU-BS02a_20120715_022345.wav	BS12_AU_02a
127	Spectrogram 1	1	4871.766326705	4872.939724799	147.5	299.3	221.766	AU-BS02a_20120715_022345.wav	BS12_AU_02a
128	Waveform 1	1	4912.506928246	4913.406533451	112.8	375.3	37.507	AU-BS02a_20120716_030000.wav	BS12_AU_02a
128	Spectrogram 1	1	4912.506928246	4913.406533451	112.8	375.3	37.507	AU-BS02a_20120716_030000.wav	BS12_AU_02a
129	Waveform 1	1	5116.761103465	5117.778048479	123.6	679.0	16.761	AU-BS02a_20120717_032345.wav	BS12_AU_02a
129	Spectrogram 1	1	5116.761103465	5117.778048479	123.6	679.0	16.761	AU-BS02a_20120717_032345.wav	BS12_AU_02a
130	Waveform 1	1	5335.811938508	5336.828883523	73.8	609.5	10.812	AU-BS02a_20120717_042000.wav	BS12_AU_02a
130	Spectrogram 1	1	5335.811938508	5336.828883523	73.8	609.5	10.812	AU-BS02a_20120717_042000.wav	BS12_AU_02a
131	Waveform 1	1	5647.569485064	5649.173129125	43.4	360.1	97.569	AU-BS02a_20120719_060000.wav	BS12_AU_02a
131	Spectrogram 1	1	5647.569485064	5649.173129125	43.4	360.1	97.569	AU-BS02a_20120719_060000.wav	BS12_AU_02a
132	Waveform 1	1	5653.788494961	5655.079232864	49.9	401.3	103.788	AU-BS02a_20120719_060000.wav	BS12_AU_02a
132	Spectrogram 1	1	5653.788494961	5655.079232864	49.9	401.3	103.788	AU-BS02a_20120719_060000.wav	BS12_AU_02a
133	Waveform 1	1	5656.839330004	5657.817161749	56.4	351.4	106.839	AU-BS02a_20120719_060000.wav	BS12_AU_02a
133	Spectrogram 1	1	5656.839330004	5657.817161749	56.4	351.4	106.839	AU-BS02a_20120719_060000.wav	BS12_AU_02a
134	Waveform 1	1	5659.929278318	5661.259129491	52.1	436.0	109.929	AU-BS02a_20120719_060000.wav	BS12_AU_02a
134	Spectrogram 1	1	5659.929278318	5661.259129491	52.1	436.0	109.929	AU-BS02a_20120719_060000.wav	BS12_AU_02a
135	Waveform 1	1	5663.187523555	5664.282695109	58.6	813.4	113.188	AU-BS02a_20120719_060000.wav	BS12_AU_02a
135	Spectrogram 1	1	5663.187523555	5664.282695109	58.6	813.4	113.188	AU-BS02a_20120719_060000.wav	BS12_AU_02a
136	Waveform 1	1	5666.394811677	5667.568209771	56.4	837.3	116.395	AU-BS02a_20120719_060000.wav	BS12_AU_02a
136	Spectrogram 1	1	5666.394811677	5667.568209771	56.4	837.3	116.395	AU-BS02a_20120719_060000.wav	BS12_AU_02a
137	Waveform 1	1	5669.523873261	5670.306138657	54.2	713.7	119.524	AU-BS02a_20120719_060000.wav	BS12_AU_02a
137	Spectrogram 1	1	5669.523873261	5670.306138657	54.2	713.7	119.524	AU-BS02a_20120719_060000.wav	BS12_AU_02a
138	Waveform 1	1	5671.049290783	5671.870669448	69.4	590.0	121.049	AU-BS02a_20120719_060000.wav	BS12_AU_02a
138	Spectrogram 1	1	5671.049290783	5671.870669448	69.4	590.0	121.049	AU-BS02a_20120719_060000.wav	BS12_AU_02a
139	Waveform 1	1	5672.418255225	5673.278747161	75.9	585.7	122.418	AU-BS02a_20120719_060000.wav	BS12_AU_02a
139	Spectrogram 1	1	5672.418255225	5673.278747161	75.9	585.7	122.418	AU-BS02a_20120719_060000.wav	BS12_AU_02a
140	Waveform 1	1	5674.061012557	5674.999731032	69.4	709.3	124.061	AU-BS02a_20120719_060000.wav	BS12_AU_02a
140	Spectrogram 1	1	5674.061012557	5674.999731032	69.4	709.3	124.061	AU-BS02a_20120719_060000.wav	BS12_AU_02a
141	Waveform 1	1	5677.033621061	5678.441698773	52.1	475.1	127.034	AU-BS02a_20120719_060000.wav	BS12_AU_02a
141	Spectrogram 1	1	5677.033621061	5678.441698773	52.1	475.1	127.034	AU-BS02a_20120719_060000.wav	BS12_AU_02a
142	Waveform 1	1	5680.632041881	5681.766326705	84.6	273.3	130.632	AU-BS02a_20120719_060000.wav	BS12_AU_02a
142	Spectrogram 1	1	5680.632041881	5681.766326705	84.6	273.3	130.632	AU-BS02a_20120719_060000.wav	BS12_AU_02a
143	Waveform 1	1	5687.594203904	5688.493809109	194.7	663.3	137.594	AU-BS02a_20120719_060000.wav	BS12_AU_02a
143	Spectrogram 1	1	5687.594203904	5688.493809109	194.7	663.3	137.594	AU-BS02a_20120719_060000.wav	BS12_AU_02a
144	Waveform 1	1	5689.248805080	5690.070183745	71.0	714.0	139.249	AU-BS02a_20120719_060000.wav	BS12_AU_02a
144	Spectrogram 1	1	5689.248805080	5690.070183745	71.0	714.0	139.249	AU-BS02a_20120719_060000.wav	BS12_AU_02a
145	Waveform 1	1	5690.539542983	5691.634714537	85.2	758.6	140.540	AU-BS02a_20120719_060000.wav	BS12_AU_02a
145	Spectrogram 1	1	5690.539542983	5691.634714537	85.2	758.6	140.540	AU-BS02a_20120719_060000.wav	BS12_AU_02a
146	Waveform 1	1	5693.629491296	5694.802889390	69.0	764.7	143.630	AU-BS02a_20120719_060000.wav	BS12_AU_02a
146	Spectrogram 1	1	5693.629491296	5694.802889390	69.0	764.7	143.630	AU-BS02a_20120719_060000.wav	BS12_AU_02a
147	Waveform 1	1	5697.188798847	5697.853724434	146.0	511.2	147.189	AU-BS02a_20120719_060000.wav	BS12_AU_02a
147	Spectrogram 1	1	5697.188798847	5697.853724434	146.0	511.2	147.189	AU-BS02a_20120719_060000.wav	BS12_AU_02a
148	Waveform 1	1	5706.928003025	5707.671155151	99.4	515.2	156.928	AU-BS02a_20120719_060000.wav	BS12_AU_02a
148	Spectrogram 1	1	5706.928003025	5707.671155151	99.4	515.2	156.928	AU-BS02a_20120719_060000.wav	BS12_AU_02a
149	Waveform 1	1	5708.453420547	5709.274799213	95.3	580.1	158.453	AU-BS02a_20120719_060000.wav	BS12_AU_02a
149	Spectrogram 1	1	5708.453420547	5709.274799213	95.3	580.1	158.453	AU-BS02a_20120719_060000.wav	BS12_AU_02a
150	Waveform 1	1	5711.465142321	5712.403860796	109.5	586.2	161.465	AU-BS02a_20120719_060000.wav	BS12_AU_02a
150	Spectrogram 1	1	5711.465142321	5712.403860796	109.5	586.2	161.465	AU-BS02a_20120719_060000.wav	BS12_AU_02a
151	Waveform 1	1	5715.063563142	5715.806715268	107.5	565.9	165.064	AU-BS02a_20120719_060000.wav	BS12_AU_02a
151	Spectrogram 1	1	5715.063563142	5715.806715268	107.5	565.9	165.064	AU-BS02a_20120719_060000.wav	BS12_AU_02a
152	Waveform 1	1	5726.457368495	5727.630766589	60.9	539.6	176.457	AU-BS02a_20120719_060000.wav	BS12_AU_02a
152	Spectrogram 1	1	5726.457368495	5727.630766589	60.9	539.6	176.457	AU-BS02a_20120719_060000.wav	BS12_AU_02a
153	Waveform 1	1	5729.586430078	5730.955394521	73.0	592.3	179.586	AU-BS02a_20120719_060000.wav	BS12_AU_02a
153	Spectrogram 1	1	5729.586430078	5730.955394521	73.0	592.3	179.586	AU-BS02a_20120719_060000.wav	BS12_AU_02a
154	Waveform 1	1	5733.263077439	5734.397362263	73.0	456.4	183.263	AU-BS02a_20120719_060000.wav	BS12_AU_02a
154	Spectrogram 1	1	5733.263077439	5734.397362263	73.0	456.4	183.263	AU-BS02a_20120719_060000.wav	BS12_AU_02a
155	Waveform 1	1	5743.366144889	5744.265750094	60.9	551.7	193.366	AU-BS02a_20120719_060000.wav	BS12_AU_02a
155	Spectrogram 1	1	5743.366144889	5744.265750094	60.9	551.7	193.366	AU-BS02a_20120719_060000.wav	BS12_AU_02a
156	Waveform 1	1	5745.048015490	5746.064960505	62.9	513.2	195.048	AU-BS02a_20120719_060000.wav	BS12_AU_02a
156	Spectrogram 1	1	5745.048015490	5746.064960505	62.9	513.2	195.048	AU-BS02a_20120719_060000.wav	BS12_AU_02a
157	Waveform 1	1	5748.177077073	5750.054514023	56.8	732.3	198.177	AU-BS02a_20120719_060000.wav	BS12_AU_02a
157	Spectrogram 1	1	5748.177077073	5750.054514023	56.8	732.3	198.177	AU-BS02a_20120719_060000.wav	BS12_AU_02a
158	Waveform 1	1	5751.697271355	5752.792442909	54.8	677.5	201.697	AU-BS02a_20120719_060000.wav	BS12_AU_02a
158	Spectrogram 1	1	5751.697271355	5752.792442909	54.8	677.5	201.697	AU-BS02a_20120719_060000.wav	BS12_AU_02a
159	Waveform 1	1	5764.017951339	5765.308689242	71.0	655.2	214.018	AU-BS02a_20120719_060000.wav	BS12_AU_02a
159	Spectrogram 1	1	5764.017951339	5765.308689242	71.0	655.2	214.018	AU-BS02a_20120719_060000.wav	BS12_AU_02a
160	Waveform 1	1	5767.107899652	5768.515977365	52.7	602.4	217.108	AU-BS02a_20120719_060000.wav	BS12_AU_02a
160	Spectrogram 1	1	5767.107899652	5768.515977365	52.7	602.4	217.108	AU-BS02a_20120719_060000.wav	BS12_AU_02a
161	Waveform 1	1	5782.217465636	5783.586430078	56.8	643.0	7.217	AU-BS02a_20120719_060345.wav	BS12_AU_02a
161	Spectrogram 1	1	5782.217465636	5783.586430078	56.8	643.0	7.217	AU-BS02a_20120719_060345.wav	BS12_AU_02a
162	Waveform 1	1	5785.268300679	5787.184850899	60.9	697.8	10.268	AU-BS02a_20120719_060345.wav	BS12_AU_02a
162	Spectrogram 1	1	5785.268300679	5787.184850899	60.9	697.8	10.268	AU-BS02a_20120719_060345.wav	BS12_AU_02a
163	Waveform 1	1	5788.984061310	5790.392139022	62.9	665.3	13.984	AU-BS02a_20120719_060345.wav	BS12_AU_02a
163	Spectrogram 1	1	5788.984061310	5790.392139022	62.9	665.3	13.984	AU-BS02a_20120719_060345.wav	BS12_AU_02a
164	Waveform 1	1	5801.825057645	5803.389588437	58.8	618.7	26.825	AU-BS02a_20120719_060345.wav	BS12_AU_02a
164	Spectrogram 1	1	5801.825057645	5803.389588437	58.8	618.7	26.825	AU-BS02a_20120719_060345.wav	BS12_AU_02a
165	Waveform 1	1	5805.071459038	5806.753329639	60.9	675.5	30.071	AU-BS02a_20120719_060345.wav	BS12_AU_02a
165	Spectrogram 1	1	5805.071459038	5806.753329639	60.9	675.5	30.071	AU-BS02a_20120719_060345.wav	BS12_AU_02a
166	Waveform 1	1	5808.943672747	5810.156184111	64.9	630.8	33.944	AU-BS02a_20120719_060345.wav	BS12_AU_02a
166	Spectrogram 1	1	5808.943672747	5810.156184111	64.9	630.8	33.944	AU-BS02a_20120719_060345.wav	BS12_AU_02a
167	Waveform 1	1	5822.320411016	5823.376469300	56.8	679.5	47.320	AU-BS02a_20120719_060345.wav	BS12_AU_02a
167	Spectrogram 1	1	5822.320411016	5823.376469300	56.8	679.5	47.320	AU-BS02a_20120719_060345.wav	BS12_AU_02a
168	Waveform 1	1	5825.539542983	5826.908507425	44.6	667.3	50.540	AU-BS02a_20120719_060345.wav	BS12_AU_02a
168	Spectrogram 1	1	5825.539542983	5826.908507425	44.6	667.3	50.540	AU-BS02a_20120719_060345.wav	BS12_AU_02a
169	Waveform 1	1	6030.771549946	6032.062287849	46.7	478.7	30.772	AU-BS02a_20120719_060730.wav	BS12_AU_02a
169	Spectrogram 1	1	6030.771549946	6032.062287849	46.7	478.7	30.772	AU-BS02a_20120719_060730.wav	BS12_AU_02a
170	Waveform 1	1	6033.665931911	6034.643763655	56.8	357.0	33.666	AU-BS02a_20120719_060730.wav	BS12_AU_02a
170	Spectrogram 1	1	6033.665931911	6034.643763655	56.8	357.0	33.666	AU-BS02a_20120719_060730.wav	BS12_AU_02a
171	Waveform 1	1	6037.147012922	6038.476864095	54.8	294.1	37.147	AU-BS02a_20120719_060730.wav	BS12_AU_02a
171	Spectrogram 1	1	6037.147012922	6038.476864095	54.8	294.1	37.147	AU-BS02a_20120719_060730.wav	BS12_AU_02a
172	Waveform 1	1	6040.197847966	6041.253906250	60.9	393.5	40.198	AU-BS02a_20120719_060730.wav	BS12_AU_02a
172	Spectrogram 1	1	6040.197847966	6041.253906250	60.9	393.5	40.198	AU-BS02a_20120719_060730.wav	BS12_AU_02a
173	Waveform 1	1	6041.656882792	6042.752054346	54.8	231.2	41.657	AU-BS02a_20120719_060730.wav	BS12_AU_02a
173	Spectrogram 1	1	6041.656882792	6042.752054346	54.8	231.2	41.657	AU-BS02a_20120719_060730.wav	BS12_AU_02a
174	Waveform 1	1	6043.495206472	6044.707717836	36.5	484.8	43.495	AU-BS02a_20120719_060730.wav	BS12_AU_02a
174	Spectrogram 1	1	6043.495206472	6044.707717836	36.5	484.8	43.495	AU-BS02a_20120719_060730.wav	BS12_AU_02a
175	Waveform 1	1	6045.059737264	6045.881115930	52.7	229.2	45.060	AU-BS02a_20120719_060730.wav	BS12_AU_02a
175	Spectrogram 1	1	6045.059737264	6045.881115930	52.7	229.2	45.060	AU-BS02a_20120719_060730.wav	BS12_AU_02a
176	Waveform 1	1	6046.663381325	6047.562986531	56.8	655.2	46.663	AU-BS02a_20120719_060730.wav	BS12_AU_02a
176	Spectrogram 1	1	6046.663381325	6047.562986531	56.8	655.2	46.663	AU-BS02a_20120719_060730.wav	BS12_AU_02a
177	Waveform 1	1	6048.306138657	6048.931950973	54.8	219.1	48.306	AU-BS02a_20120719_060730.wav	BS12_AU_02a
177	Spectrogram 1	1	6048.306138657	6048.931950973	54.8	219.1	48.306	AU-BS02a_20120719_060730.wav	BS12_AU_02a
178	Waveform 1	1	6049.948895988	6050.926727733	54.8	677.5	49.949	AU-BS02a_20120719_060730.wav	BS12_AU_02a
178	Spectrogram 1	1	6049.948895988	6050.926727733	54.8	677.5	49.949	AU-BS02a_20120719_060730.wav	BS12_AU_02a
179	Waveform 1	1	6051.435200240	6052.295692175	52.7	219.1	51.435	AU-BS02a_20120719_060730.wav	BS12_AU_02a
179	Spectrogram 1	1	6051.435200240	6052.295692175	52.7	219.1	51.435	AU-BS02a_20120719_060730.wav	BS12_AU_02a
180	Waveform 1	1	6052.960617762	6053.860222967	46.7	259.6	52.961	AU-BS02a_20120719_060730.wav	BS12_AU_02a
180	Spectrogram 1	1	6052.960617762	6053.860222967	46.7	259.6	52.961	AU-BS02a_20120719_060730.wav	BS12_AU_02a
181	Waveform 1	1	6056.050566075	6056.832831471	64.9	342.8	56.051	AU-BS02a_20120719_060730.wav	BS12_AU_02a
181	Spectrogram 1	1	6056.050566075	6056.832831471	64.9	342.8	56.051	AU-BS02a_20120719_060730.wav	BS12_AU_02a
182	Waveform 1	1	6057.693323406	6058.632041881	62.9	306.3	57.693	AU-BS02a_20120719_060730.wav	BS12_AU_02a
182	Spectrogram 1	1	6057.693323406	6058.632041881	62.9	306.3	57.693	AU-BS02a_20120719_060730.wav	BS12_AU_02a
183	Waveform 1	1	6060.665931911	6062.426029051	48.7	247.5	60.666	AU-BS02a_20120719_060730.wav	BS12_AU_02a
183	Spectrogram 1	1	6060.665931911	6062.426029051	48.7	247.5	60.666	AU-BS02a_20120719_060730.wav	BS12_AU_02a
184	Waveform 1	1	6064.107899652	6065.203071206	52.7	257.6	64.108	AU-BS02a_20120719_060730.wav	BS12_AU_02a
184	Spectrogram 1	1	6064.107899652	6065.203071206	52.7	257.6	64.108	AU-BS02a_20120719_060730.wav	BS12_AU_02a
185	Waveform 1	1	6073.272248627	6074.484759991	89.2	590.3	73.272	AU-BS02a_20120719_060730.wav	BS12_AU_02a
185	Spectrogram 1	1	6073.272248627	6074.484759991	89.2	590.3	73.272	AU-BS02a_20120719_060730.wav	BS12_AU_02a
186	Waveform 1	1	6075.071459038	6076.518650020	58.8	608.5	75.071	AU-BS02a_20120719_060730.wav	BS12_AU_02a
186	Spectrogram 1	1	6075.071459038	6076.518650020	58.8	608.5	75.071	AU-BS02a_20120719_060730.wav	BS12_AU_02a
187	Waveform 1	1	6077.887614463	6079.178352366	66.9	600.4	77.888	AU-BS02a_20120719_060730.wav	BS12_AU_02a
187	Spectrogram 1	1	6077.887614463	6079.178352366	66.9	600.4	77.888	AU-BS02a_20120719_060730.wav	BS12_AU_02a
188	Waveform 1	1	6089.347802512	6090.364747526	87.2	572.0	89.348	AU-BS02a_20120719_060730.wav	BS12_AU_02a
188	Spectrogram 1	1	6089.347802512	6090.364747526	87.2	572.0	89.348	AU-BS02a_20120719_060730.wav	BS12_AU_02a
189	Waveform 1	1	6092.476864095	6093.532922379	91.3	604.5	92.477	AU-BS02a_20120719_060730.wav	BS12_AU_02a
189	Spectrogram 1	1	6092.476864095	6093.532922379	91.3	604.5	92.477	AU-BS02a_20120719_060730.wav	BS12_AU_02a
190	Waveform 1	1	6095.539542983	6096.869394156	62.9	645.0	95.540	AU-BS02a_20120719_060730.wav	BS12_AU_02a
190	Spectrogram 1	1	6095.539542983	6096.869394156	62.9	645.0	95.540	AU-BS02a_20120719_060730.wav	BS12_AU_02a
191	Waveform 1	1	6099.177077073	6099.998455739	111.6	578.1	99.177	AU-BS02a_20120719_060730.wav	BS12_AU_02a
191	Spectrogram 1	1	6099.177077073	6099.998455739	111.6	578.1	99.177	AU-BS02a_20120719_060730.wav	BS12_AU_02a
192	Waveform 1	1	6110.089679345	6111.145737629	58.8	586.2	110.090	AU-BS02a_20120719_060730.wav	BS12_AU_02a
192	Spectrogram 1	1	6110.089679345	6111.145737629	58.8	586.2	110.090	AU-BS02a_20120719_060730.wav	BS12_AU_02a
193	Waveform 1	1	6113.531647087	6114.939724799	71.0	606.5	113.532	AU-BS02a_20120719_060730.wav	BS12_AU_02a
193	Spectrogram 1	1	6113.531647087	6114.939724799	71.0	606.5	113.532	AU-BS02a_20120719_060730.wav	BS12_AU_02a
194	Waveform 1	1	6117.130067907	6118.225239462	115.6	588.2	117.130	AU-BS02a_20120719_060730.wav	BS12_AU_02a
194	Spectrogram 1	1	6117.130067907	6118.225239462	115.6	588.2	117.130	AU-BS02a_20120719_060730.wav	BS12_AU_02a
195	Waveform 1	1	6127.272248627	6128.250080372	89.2	653.1	127.272	AU-BS02a_20120719_060730.wav	BS12_AU_02a
195	Spectrogram 1	1	6127.272248627	6128.250080372	89.2	653.1	127.272	AU-BS02a_20120719_060730.wav	BS12_AU_02a
196	Waveform 1	1	6128.836779419	6130.166630592	69.0	673.4	128.837	AU-BS02a_20120719_060730.wav	BS12_AU_02a
196	Spectrogram 1	1	6128.836779419	6130.166630592	69.0	673.4	128.837	AU-BS02a_20120719_060730.wav	BS12_AU_02a
197	Waveform 1	1	6132.317860431	6133.530371794	73.0	659.2	132.318	AU-BS02a_20120719_060730.wav	BS12_AU_02a
197	Spectrogram 1	1	6132.317860431	6133.530371794	73.0	659.2	132.318	AU-BS02a_20120719_060730.wav	BS12_AU_02a
198	Waveform 1	1	6136.190074140	6137.050566075	64.9	367.1	136.190	AU-BS02a_20120719_060730.wav	BS12_AU_02a
198	Spectrogram 1	1	6136.190074140	6137.050566075	64.9	367.1	136.190	AU-BS02a_20120719_060730.wav	BS12_AU_02a
199	Waveform 1	1	6149.148410285	6150.517374728	60.9	612.6	149.148	AU-BS02a_20120719_060730.wav	BS12_AU_02a
199	Spectrogram 1	1	6149.148410285	6150.517374728	60.9	612.6	149.148	AU-BS02a_20120719_060730.wav	BS12_AU_02a
200	Waveform 1	1	6152.316585138	6153.920229199	73.0	618.7	2.317	AU-BS02a_20120719_061000.wav	BS12_AU_02a
200	Spectrogram 1	1	6152.316585138	6153.920229199	73.0	618.7	2.317	AU-BS02a_20120719_061000.wav	BS12_AU_02a
201	Waveform 1	1	6156.227912117	6157.401310211	77.1	446.2	6.228	AU-BS02a_20120719_061000.wav	BS12_AU_02a
201	Spectrogram 1	1	6156.227912117	6157.401310211	77.1	446.2	6.228	AU-BS02a_20120719_061000.wav	BS12_AU_02a
202	Waveform 1	1	6168.392139022	6169.604650386	75.1	519.3	18.392	AU-BS02a_20120719_061000.wav	BS12_AU_02a
202	Spectrogram 1	1	6168.392139022	6169.604650386	75.1	519.3	18.392	AU-BS02a_20120719_061000.wav	BS12_AU_02a
203	Waveform 1	1	6171.442974066	6172.890165048	64.9	614.6	21.443	AU-BS02a_20120719_061000.wav	BS12_AU_02a
203	Spectrogram 1	1	6171.442974066	6172.890165048	64.9	614.6	21.443	AU-BS02a_20120719_061000.wav	BS12_AU_02a
204	Waveform 1	1	6175.119621426	6176.058339901	95.3	563.9	25.120	AU-BS02a_20120719_061000.wav	BS12_AU_02a
204	Spectrogram 1	1	6175.119621426	6176.058339901	95.3	563.9	25.120	AU-BS02a_20120719_061000.wav	BS12_AU_02a
205	Waveform 1	1	6187.765051413	6189.016676046	77.1	598.4	37.765	AU-BS02a_20120719_061000.wav	BS12_AU_02a
205	Spectrogram 1	1	6187.765051413	6189.016676046	77.1	598.4	37.765	AU-BS02a_20120719_061000.wav	BS12_AU_02a
206	Waveform 1	1	6191.011452805	6192.341303978	69.0	602.4	41.011	AU-BS02a_20120719_061000.wav	BS12_AU_02a
206	Spectrogram 1	1	6191.011452805	6192.341303978	69.0	602.4	41.011	AU-BS02a_20120719_061000.wav	BS12_AU_02a
207	Waveform 1	1	6194.727213436	6195.744158450	58.8	466.5	44.727	AU-BS02a_20120719_061000.wav	BS12_AU_02a
207	Spectrogram 1	1	6194.727213436	6195.744158450	58.8	466.5	44.727	AU-BS02a_20120719_061000.wav	BS12_AU_02a
208	Waveform 1	1	6206.551264757	6208.154908818	60.9	582.2	56.551	AU-BS02a_20120719_061000.wav	BS12_AU_02a
208	Spectrogram 1	1	6206.551264757	6208.154908818	60.9	582.2	56.551	AU-BS02a_20120719_061000.wav	BS12_AU_02a
209	Waveform 1	1	6210.071459038	6211.557763290	71.0	630.8	60.071	AU-BS02a_20120719_061000.wav	BS12_AU_02a
209	Spectrogram 1	1	6210.071459038	6211.557763290	71.0	630.8	60.071	AU-BS02a_20120719_061000.wav	BS12_AU_02a
210	Waveform 1	1	6382.788494961	6384.118346133	52.7	551.7	7.788	AU-BS02a_20120719_061730.wav	BS12_AU_02a
210	Spectrogram 1	1	6382.788494961	6384.118346133	52.7	551.7	7.788	AU-BS02a_20120719_061730.wav	BS12_AU_02a
211	Waveform 1	1	6386.191349432	6387.521200605	54.8	551.7	11.191	AU-BS02a_20120719_061730.wav	BS12_AU_02a
