Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
108	Waveform 1	1	10098.084659598	10098.868556308	58.7	167.0	123.086	AU-BS04b_20150725_100345.wav	BS14_AU_04
108	Spectrogram 1	1	10098.084659598	10098.868556308	58.7	167.0	123.086	AU-BS04b_20150725_100345.wav	BS14_AU_04
109	Waveform 1	1	10312.855848539	10314.021100405	95.6	208.5	112.857	AU-BS04b_20150725_192000.wav	BS14_AU_04
109	Spectrogram 1	1	10312.855848539	10314.021100405	95.6	208.5	112.857	AU-BS04b_20150725_192000.wav	BS14_AU_04
110	Waveform 1	1	10494.241432836	10495.131261535	74.8	176.2	69.243	AU-BS04b_20150727_010345.wav	BS14_AU_04
110	Spectrogram 1	1	10494.241432836	10495.131261535	74.8	176.2	69.243	AU-BS04b_20150727_010345.wav	BS14_AU_04
111	Waveform 1	1	10567.063483373	10567.953312071	88.7	167.0	142.065	AU-BS04b_20150727_010345.wav	BS14_AU_04
111	Spectrogram 1	1	10567.063483373	10567.953312071	88.7	167.0	142.065	AU-BS04b_20150727_010345.wav	BS14_AU_04
112	Waveform 1	1	10877.855828194	10878.597352109	86.4	167.0	2.857	AU-BS04b_20150727_011345.wav	BS14_AU_04
112	Spectrogram 1	1	10877.855828194	10878.597352109	86.4	167.0	2.857	AU-BS04b_20150727_011345.wav	BS14_AU_04
113	Waveform 1	1	10936.165196392	10936.949093102	81.7	155.5	61.167	AU-BS04b_20150727_011345.wav	BS14_AU_04
113	Spectrogram 1	1	10936.165196392	10936.949093102	81.7	155.5	61.167	AU-BS04b_20150727_011345.wav	BS14_AU_04
114	Waveform 1	1	10941.843150942	10942.711793242	79.4	183.1	66.844	AU-BS04b_20150727_011345.wav	BS14_AU_04
114	Spectrogram 1	1	10941.843150942	10942.711793242	79.4	183.1	66.844	AU-BS04b_20150727_011345.wav	BS14_AU_04
115	Waveform 1	1	10965.940614474	10966.851629570	72.5	150.9	90.942	AU-BS04b_20150727_011345.wav	BS14_AU_04
115	Spectrogram 1	1	10965.940614474	10966.851629570	72.5	150.9	90.942	AU-BS04b_20150727_011345.wav	BS14_AU_04
116	Waveform 1	1	11126.499939439	11127.601632113	74.8	148.6	26.501	AU-BS04b_20150727_011730.wav	BS14_AU_04
116	Spectrogram 1	1	11126.499939439	11127.601632113	74.8	148.6	26.501	AU-BS04b_20150727_011730.wav	BS14_AU_04
117	Waveform 1	1	11221.970248982	11222.648213704	77.1	141.7	121.972	AU-BS04b_20150727_011730.wav	BS14_AU_04
117	Spectrogram 1	1	11221.970248982	11222.648213704	77.1	141.7	121.972	AU-BS04b_20150727_011730.wav	BS14_AU_04
118	Waveform 1	1	11287.631297138	11288.860108198	84.1	185.4	37.633	AU-BS04b_20150727_012000.wav	BS14_AU_04
118	Spectrogram 1	1	11287.631297138	11288.860108198	84.1	185.4	37.633	AU-BS04b_20150727_012000.wav	BS14_AU_04
119	Waveform 1	1	11328.487201152	11329.440589043	74.8	187.7	78.488	AU-BS04b_20150727_012000.wav	BS14_AU_04
119	Spectrogram 1	1	11328.487201152	11329.440589043	74.8	187.7	78.488	AU-BS04b_20150727_012000.wav	BS14_AU_04
120	Waveform 1	1	11481.143999822	11482.118574110	79.4	155.5	6.145	AU-BS04b_20150727_012345.wav	BS14_AU_04
120	Spectrogram 1	1	11481.143999822	11482.118574110	79.4	155.5	6.145	AU-BS04b_20150727_012345.wav	BS14_AU_04
121	Waveform 1	1	11522.466004582	11523.504138063	88.7	164.7	47.467	AU-BS04b_20150727_012345.wav	BS14_AU_04
121	Spectrogram 1	1	11522.466004582	11523.504138063	88.7	164.7	47.467	AU-BS04b_20150727_012345.wav	BS14_AU_04
122	Waveform 1	1	11556.054974227	11556.648193359	88.7	155.5	81.056	AU-BS04b_20150727_012345.wav	BS14_AU_04
122	Spectrogram 1	1	11556.054974227	11556.648193359	88.7	155.5	81.056	AU-BS04b_20150727_012345.wav	BS14_AU_04
123	Waveform 1	1	11720.966040186	11722.194851245	63.3	180.8	20.967	AU-BS04b_20150727_012730.wav	BS14_AU_04
123	Spectrogram 1	1	11720.966040186	11722.194851245	63.3	180.8	20.967	AU-BS04b_20150727_012730.wav	BS14_AU_04
124	Waveform 1	1	11764.025329547	11765.084649425	74.8	155.5	64.027	AU-BS04b_20150727_012730.wav	BS14_AU_04
124	Spectrogram 1	1	11764.025329547	11765.084649425	74.8	155.5	64.027	AU-BS04b_20150727_012730.wav	BS14_AU_04
125	Waveform 1	1	11791.131261535	11792.127022221	70.2	134.7	91.133	AU-BS04b_20150727_012730.wav	BS14_AU_04
125	Spectrogram 1	1	11791.131261535	11792.127022221	70.2	134.7	91.133	AU-BS04b_20150727_012730.wav	BS14_AU_04
126	Waveform 1	1	12053.016871264	12054.182123130	74.8	160.1	203.018	AU-BS04b_20150727_013000.wav	BS14_AU_04
126	Spectrogram 1	1	12053.016871264	12054.182123130	74.8	160.1	203.018	AU-BS04b_20150727_013000.wav	BS14_AU_04
127	Waveform 1	1	12163.529553602	12164.419382300	79.4	167.0	88.531	AU-BS04b_20150727_014000.wav	BS14_AU_04
127	Spectrogram 1	1	12163.529553602	12164.419382300	79.4	167.0	88.531	AU-BS04b_20150727_014000.wav	BS14_AU_04
128	Waveform 1	1	12215.982946579	12216.491420121	95.6	157.8	140.984	AU-BS04b_20150727_014000.wav	BS14_AU_04
128	Spectrogram 1	1	12215.982946579	12216.491420121	95.6	157.8	140.984	AU-BS04b_20150727_014000.wav	BS14_AU_04
129	Waveform 1	1	12254.220266784	12255.004163494	88.7	155.5	179.222	AU-BS04b_20150727_014000.wav	BS14_AU_04
129	Spectrogram 1	1	12254.220266784	12255.004163494	88.7	155.5	179.222	AU-BS04b_20150727_014000.wav	BS14_AU_04
130	Waveform 1	1	12392.631276793	12393.415173504	79.4	150.9	92.633	AU-BS04b_20150727_014345.wav	BS14_AU_04
130	Spectrogram 1	1	12392.631276793	12393.415173504	79.4	150.9	92.633	AU-BS04b_20150727_014345.wav	BS14_AU_04
131	Waveform 1	1	12408.805027633	12409.440619560	88.7	167.0	108.806	AU-BS04b_20150727_014345.wav	BS14_AU_04
131	Spectrogram 1	1	12408.805027633	12409.440619560	88.7	167.0	108.806	AU-BS04b_20150727_014345.wav	BS14_AU_04
132	Waveform 1	1	12426.262619234	12427.088888739	100.2	160.1	126.264	AU-BS04b_20150727_014345.wav	BS14_AU_04
132	Spectrogram 1	1	12426.262619234	12427.088888739	100.2	160.1	126.264	AU-BS04b_20150727_014345.wav	BS14_AU_04
133	Waveform 1	1	12462.974518814	12463.673669934	77.1	160.1	162.976	AU-BS04b_20150727_014345.wav	BS14_AU_04
133	Spectrogram 1	1	12462.974518814	12463.673669934	77.1	160.1	162.976	AU-BS04b_20150727_014345.wav	BS14_AU_04
134	Waveform 1	1	12549.588914171	12550.266878893	79.4	155.5	24.590	AU-BS04b_20150727_014730.wav	BS14_AU_04
134	Spectrogram 1	1	12549.588914171	12550.266878893	79.4	155.5	24.590	AU-BS04b_20150727_014730.wav	BS14_AU_04
135	Waveform 1	1	12587.309231343	12588.114314451	79.4	146.3	62.310	AU-BS04b_20150727_014730.wav	BS14_AU_04
135	Spectrogram 1	1	12587.309231343	12588.114314451	79.4	146.3	62.310	AU-BS04b_20150727_014730.wav	BS14_AU_04
136	Waveform 1	1	12680.966040186	12681.686377703	91.0	164.7	5.967	AU-BS04b_20150727_015000.wav	BS14_AU_04
136	Spectrogram 1	1	12680.966040186	12681.686377703	91.0	164.7	5.967	AU-BS04b_20150727_015000.wav	BS14_AU_04
137	Waveform 1	1	12938.351604138	12938.966009668	77.1	144.0	38.353	AU-BS04b_20150727_015730.wav	BS14_AU_04
137	Spectrogram 1	1	12938.351604138	12938.966009668	77.1	144.0	38.353	AU-BS04b_20150727_015730.wav	BS14_AU_04
138	Waveform 1	1	12955.309251688	12956.114334796	88.7	162.4	55.311	AU-BS04b_20150727_015730.wav	BS14_AU_04
138	Spectrogram 1	1	12955.309251688	12956.114334796	88.7	162.4	55.311	AU-BS04b_20150727_015730.wav	BS14_AU_04
139	Waveform 1	1	13022.423631787	13023.249901292	100.2	162.4	122.425	AU-BS04b_20150727_015730.wav	BS14_AU_04
139	Spectrogram 1	1	13022.423631787	13023.249901292	100.2	162.4	122.425	AU-BS04b_20150727_015730.wav	BS14_AU_04
140	Waveform 1	1	13057.885533909	13058.648244222	86.4	164.7	7.887	AU-BS04b_20150727_020000.wav	BS14_AU_04
140	Spectrogram 1	1	13057.885533909	13058.648244222	86.4	164.7	7.887	AU-BS04b_20150727_020000.wav	BS14_AU_04
141	Waveform 1	1	13112.754176210	13114.194851245	95.6	183.1	62.755	AU-BS04b_20150727_020000.wav	BS14_AU_04
141	Spectrogram 1	1	13112.754176210	13114.194851245	95.6	183.1	62.755	AU-BS04b_20150727_020000.wav	BS14_AU_04
142	Waveform 1	1	13161.470233723	13162.338876024	88.7	141.7	111.471	AU-BS04b_20150727_020000.wav	BS14_AU_04
142	Spectrogram 1	1	13161.470233723	13162.338876024	88.7	141.7	111.471	AU-BS04b_20150727_020000.wav	BS14_AU_04
143	Waveform 1	1	13231.305002202	13232.321949285	79.4	157.8	181.306	AU-BS04b_20150727_020000.wav	BS14_AU_04
143	Spectrogram 1	1	13231.305002202	13232.321949285	79.4	157.8	181.306	AU-BS04b_20150727_020000.wav	BS14_AU_04
144	Waveform 1	1	13378.321969630	13379.232984726	84.1	139.4	103.323	AU-BS04b_20150727_020345.wav	BS14_AU_04
144	Spectrogram 1	1	13378.321969630	13379.232984726	84.1	139.4	103.323	AU-BS04b_20150727_020345.wav	BS14_AU_04
145	Waveform 1	1	13393.851599052	13394.889732533	88.7	160.1	118.853	AU-BS04b_20150727_020345.wav	BS14_AU_04
145	Spectrogram 1	1	13393.851599052	13394.889732533	88.7	160.1	118.853	AU-BS04b_20150727_020345.wav	BS14_AU_04
146	Waveform 1	1	13431.940614474	13432.660951992	74.8	144.0	156.942	AU-BS04b_20150727_020345.wav	BS14_AU_04
146	Spectrogram 1	1	13431.940614474	13432.660951992	74.8	144.0	156.942	AU-BS04b_20150727_020345.wav	BS14_AU_04
147	Waveform 1	1	13519.063483373	13519.614329710	107.1	155.5	19.065	AU-BS04b_20150727_020730.wav	BS14_AU_04
147	Spectrogram 1	1	13519.063483373	13519.614329710	107.1	155.5	19.065	AU-BS04b_20150727_020730.wav	BS14_AU_04
148	Waveform 1	1	13566.855868884	13567.385528823	95.6	150.9	66.857	AU-BS04b_20150727_020730.wav	BS14_AU_04
148	Spectrogram 1	1	13566.855868884	13567.385528823	95.6	150.9	66.857	AU-BS04b_20150727_020730.wav	BS14_AU_04
149	Waveform 1	1	13683.393987106	13684.029579033	100.2	157.8	33.395	AU-BS04b_20150727_021000.wav	BS14_AU_04
149	Spectrogram 1	1	13683.393987106	13684.029579033	100.2	157.8	33.395	AU-BS04b_20150727_021000.wav	BS14_AU_04
150	Waveform 1	1	13694.516845832	13695.576165711	81.7	157.8	44.518	AU-BS04b_20150727_021000.wav	BS14_AU_04
150	Spectrogram 1	1	13694.516845832	13695.576165711	81.7	157.8	44.518	AU-BS04b_20150727_021000.wav	BS14_AU_04
151	Waveform 1	1	13709.419412818	13710.669410275	63.3	127.8	59.421	AU-BS04b_20150727_021000.wav	BS14_AU_04
151	Spectrogram 1	1	13709.419412818	13710.669410275	63.3	127.8	59.421	AU-BS04b_20150727_021000.wav	BS14_AU_04
152	Waveform 1	1	13859.940573784	13860.893961675	81.7	146.3	209.942	AU-BS04b_20150727_021000.wav	BS14_AU_04
152	Spectrogram 1	1	13859.940573784	13860.893961675	81.7	146.3	209.942	AU-BS04b_20150727_021000.wav	BS14_AU_04
153	Waveform 1	1	13928.652463191	13929.627037479	97.9	155.5	53.654	AU-BS04b_20150727_021345.wav	BS14_AU_04
153	Spectrogram 1	1	13928.652463191	13929.627037479	97.9	155.5	53.654	AU-BS04b_20150727_021345.wav	BS14_AU_04
154	Waveform 1	1	14027.288075463	14028.029599378	111.7	169.3	152.289	AU-BS04b_20150727_021345.wav	BS14_AU_04
154	Spectrogram 1	1	14027.288075463	14028.029599378	111.7	169.3	152.289	AU-BS04b_20150727_021345.wav	BS14_AU_04
155	Waveform 1	1	14066.999914008	14067.656692332	86.4	157.8	192.001	AU-BS04b_20150727_021345.wav	BS14_AU_04
155	Spectrogram 1	1	14066.999914008	14067.656692332	86.4	157.8	192.001	AU-BS04b_20150727_021345.wav	BS14_AU_04
156	Waveform 1	1	14104.042266458	14104.635485590	61.0	155.5	4.044	AU-BS04b_20150727_021730.wav	BS14_AU_04
156	Spectrogram 1	1	14104.042266458	14104.635485590	61.0	155.5	4.044	AU-BS04b_20150727_021730.wav	BS14_AU_04
157	Waveform 1	1	14151.855838366	14152.554989486	93.3	171.6	51.857	AU-BS04b_20150727_021730.wav	BS14_AU_04
157	Spectrogram 1	1	14151.855838366	14152.554989486	93.3	171.6	51.857	AU-BS04b_20150727_021730.wav	BS14_AU_04
158	Waveform 1	1	14186.525314288	14187.245651805	91.0	148.6	86.527	AU-BS04b_20150727_021730.wav	BS14_AU_04
158	Spectrogram 1	1	14186.525314288	14187.245651805	91.0	148.6	86.527	AU-BS04b_20150727_021730.wav	BS14_AU_04
159	Waveform 1	1	14227.029579033	14227.665170961	102.5	167.0	127.031	AU-BS04b_20150727_021730.wav	BS14_AU_04
159	Spectrogram 1	1	14227.029579033	14227.665170961	102.5	167.0	127.031	AU-BS04b_20150727_021730.wav	BS14_AU_04
160	Waveform 1	1	14274.016881436	14274.970269327	88.7	160.1	24.019	AU-BS04b_20150727_060345.wav	BS14_AU_04
160	Spectrogram 1	1	14274.016881436	14274.970269327	88.7	160.1	24.019	AU-BS04b_20150727_060345.wav	BS14_AU_04
161	Waveform 1	1	14363.067712514	14363.809236430	109.4	169.3	113.070	AU-BS04b_20150727_060345.wav	BS14_AU_04
161	Spectrogram 1	1	14363.067712514	14363.809236430	109.4	169.3	113.070	AU-BS04b_20150727_060345.wav	BS14_AU_04
162	Waveform 1	1	14387.716022384	14388.627037479	93.3	173.9	137.719	AU-BS04b_20150727_060345.wav	BS14_AU_04
162	Spectrogram 1	1	14387.716022384	14388.627037479	93.3	173.9	137.719	AU-BS04b_20150727_060345.wav	BS14_AU_04
163	Waveform 1	1	14404.949093102	14405.860108198	93.3	157.8	154.952	AU-BS04b_20150727_060345.wav	BS14_AU_04
163	Spectrogram 1	1	14404.949093102	14405.860108198	93.3	157.8	154.952	AU-BS04b_20150727_060345.wav	BS14_AU_04
164	Waveform 1	1	14407.110105655	14408.211798328	84.1	222.3	157.113	AU-BS04b_20150727_060345.wav	BS14_AU_04
164	Spectrogram 1	1	14407.110105655	14408.211798328	84.1	222.3	157.113	AU-BS04b_20150727_060345.wav	BS14_AU_04
165	Waveform 1	1	14416.305002202	14417.131271707	74.8	141.7	166.308	AU-BS04b_20150727_060345.wav	BS14_AU_04
165	Spectrogram 1	1	14416.305002202	14417.131271707	74.8	141.7	166.308	AU-BS04b_20150727_060345.wav	BS14_AU_04
166	Waveform 1	1	14417.216017297	14417.872795622	74.8	148.6	167.219	AU-BS04b_20150727_060345.wav	BS14_AU_04
166	Spectrogram 1	1	14417.216017297	14417.872795622	74.8	148.6	167.219	AU-BS04b_20150727_060345.wav	BS14_AU_04
167	Waveform 1	1	14424.694815641	14426.008372291	77.1	197.0	174.697	AU-BS04b_20150727_060345.wav	BS14_AU_04
167	Spectrogram 1	1	14424.694815641	14426.008372291	77.1	197.0	174.697	AU-BS04b_20150727_060345.wav	BS14_AU_04
168	Waveform 1	1	14434.338906541	14436.055004745	72.5	183.1	184.341	AU-BS04b_20150727_060345.wav	BS14_AU_04
168	Spectrogram 1	1	14434.338906541	14436.055004745	72.5	183.1	184.341	AU-BS04b_20150727_060345.wav	BS14_AU_04
169	Waveform 1	1	14470.639735076	14471.720241353	107.1	245.3	220.642	AU-BS04b_20150727_060345.wav	BS14_AU_04
169	Spectrogram 1	1	14470.639735076	14471.720241353	107.1	245.3	220.642	AU-BS04b_20150727_060345.wav	BS14_AU_04
170	Waveform 1	1	14482.258410438	14483.593153485	70.2	187.7	7.261	AU-BS04b_20150727_060730.wav	BS14_AU_04
170	Spectrogram 1	1	14482.258410438	14483.593153485	70.2	187.7	7.261	AU-BS04b_20150727_060730.wav	BS14_AU_04
171	Waveform 1	1	14493.084659598	14494.101606682	81.7	254.6	18.087	AU-BS04b_20150727_060730.wav	BS14_AU_04
171	Spectrogram 1	1	14493.084659598	14494.101606682	81.7	254.6	18.087	AU-BS04b_20150727_060730.wav	BS14_AU_04
172	Waveform 1	1	14546.025339719	14546.915168417	109.4	210.8	71.028	AU-BS04b_20150727_060730.wav	BS14_AU_04
172	Spectrogram 1	1	14546.025339719	14546.915168417	109.4	210.8	71.028	AU-BS04b_20150727_060730.wav	BS14_AU_04
173	Waveform 1	1	14570.292294432	14571.372800708	86.4	215.4	95.295	AU-BS04b_20150727_060730.wav	BS14_AU_04
173	Spectrogram 1	1	14570.292294432	14571.372800708	86.4	215.4	95.295	AU-BS04b_20150727_060730.wav	BS14_AU_04
174	Waveform 1	1	14601.677878730	14602.673639416	79.4	215.4	126.680	AU-BS04b_20150727_060730.wav	BS14_AU_04
174	Spectrogram 1	1	14601.677878730	14602.673639416	79.4	215.4	126.680	AU-BS04b_20150727_060730.wav	BS14_AU_04
175	Waveform 1	1	14606.529563774	14607.249901292	86.4	148.6	131.532	AU-BS04b_20150727_060730.wav	BS14_AU_04
175	Spectrogram 1	1	14606.529563774	14607.249901292	86.4	148.6	131.532	AU-BS04b_20150727_060730.wav	BS14_AU_04
176	Waveform 1	1	14642.732989812	14643.749936896	70.2	173.9	17.736	AU-BS04b_20150727_061000.wav	BS14_AU_04
176	Spectrogram 1	1	14642.732989812	14643.749936896	70.2	173.9	17.736	AU-BS04b_20150727_061000.wav	BS14_AU_04
177	Waveform 1	1	14653.665170961	14655.042286803	91.0	192.3	28.668	AU-BS04b_20150727_061000.wav	BS14_AU_04
177	Spectrogram 1	1	14653.665170961	14655.042286803	91.0	192.3	28.668	AU-BS04b_20150727_061000.wav	BS14_AU_04
178	Waveform 1	1	14762.932135846	14763.610100568	100.2	164.7	137.935	AU-BS04b_20150727_061000.wav	BS14_AU_04
178	Spectrogram 1	1	14762.932135846	14763.610100568	100.2	164.7	137.935	AU-BS04b_20150727_061000.wav	BS14_AU_04
179	Waveform 1	1	14791.309251688	14792.643994735	65.6	190.0	166.312	AU-BS04b_20150727_061000.wav	BS14_AU_04
179	Spectrogram 1	1	14791.309251688	14792.643994735	65.6	190.0	166.312	AU-BS04b_20150727_061000.wav	BS14_AU_04
180	Waveform 1	1	14858.317699799	14859.038037316	100.2	162.4	8.320	AU-BS04b_20150727_061345.wav	BS14_AU_04
180	Spectrogram 1	1	14858.317699799	14859.038037316	100.2	162.4	8.320	AU-BS04b_20150727_061345.wav	BS14_AU_04
181	Waveform 1	1	14883.241432836	14883.771092776	100.2	148.6	33.244	AU-BS04b_20150727_061345.wav	BS14_AU_04
181	Spectrogram 1	1	14883.241432836	14883.771092776	100.2	148.6	33.244	AU-BS04b_20150727_061345.wav	BS14_AU_04
182	Waveform 1	1	14916.258369748	14916.788029687	95.6	150.9	66.261	AU-BS04b_20150727_061345.wav	BS14_AU_04
182	Spectrogram 1	1	14916.258369748	14916.788029687	95.6	150.9	66.261	AU-BS04b_20150727_061345.wav	BS14_AU_04
183	Waveform 1	1	14992.194820727	14992.788039859	93.3	192.3	142.197	AU-BS04b_20150727_061345.wav	BS14_AU_04
183	Spectrogram 1	1	14992.194820727	14992.788039859	93.3	192.3	142.197	AU-BS04b_20150727_061345.wav	BS14_AU_04
184	Waveform 1	1	15128.148239136	15129.927896532	65.6	185.4	53.151	AU-BS04b_20150727_061730.wav	BS14_AU_04
184	Spectrogram 1	1	15128.148239136	15129.927896532	65.6	185.4	53.151	AU-BS04b_20150727_061730.wav	BS14_AU_04
185	Waveform 1	1	15160.783820890	15161.949072757	56.4	155.5	85.786	AU-BS04b_20150727_061730.wav	BS14_AU_04
185	Spectrogram 1	1	15160.783820890	15161.949072757	56.4	155.5	85.786	AU-BS04b_20150727_061730.wav	BS14_AU_04
186	Waveform 1	1	15173.410913845	15174.682097699	67.9	197.0	98.413	AU-BS04b_20150727_061730.wav	BS14_AU_04
186	Spectrogram 1	1	15173.410913845	15174.682097699	67.9	197.0	98.413	AU-BS04b_20150727_061730.wav	BS14_AU_04
187	Waveform 1	1	15195.749906378	15196.978717438	74.8	178.5	120.752	AU-BS04b_20150727_061730.wav	BS14_AU_04
187	Spectrogram 1	1	15195.749906378	15196.978717438	74.8	178.5	120.752	AU-BS04b_20150727_061730.wav	BS14_AU_04
188	Waveform 1	1	15220.885503392	15221.817704885	70.2	201.6	145.888	AU-BS04b_20150727_061730.wav	BS14_AU_04
188	Spectrogram 1	1	15220.885503392	15221.817704885	70.2	201.6	145.888	AU-BS04b_20150727_061730.wav	BS14_AU_04
189	Waveform 1	1	15266.050775603	15267.660941819	79.4	162.4	41.053	AU-BS04b_20150727_062000.wav	BS14_AU_04
189	Spectrogram 1	1	15266.050775603	15267.660941819	79.4	162.4	41.053	AU-BS04b_20150727_062000.wav	BS14_AU_04
190	Waveform 1	1	15268.868566481	15269.906699962	79.4	141.7	43.871	AU-BS04b_20150727_062000.wav	BS14_AU_04
190	Spectrogram 1	1	15268.868566481	15269.906699962	79.4	141.7	43.871	AU-BS04b_20150727_062000.wav	BS14_AU_04
191	Waveform 1	1	15280.542271544	15281.199049869	77.1	144.0	55.545	AU-BS04b_20150727_062000.wav	BS14_AU_04
191	Spectrogram 1	1	15280.542271544	15281.199049869	77.1	144.0	55.545	AU-BS04b_20150727_062000.wav	BS14_AU_04
192	Waveform 1	1	15321.385518651	15322.699075300	70.2	229.2	96.388	AU-BS04b_20150727_062000.wav	BS14_AU_04
192	Spectrogram 1	1	15321.385518651	15322.699075300	70.2	229.2	96.388	AU-BS04b_20150727_062000.wav	BS14_AU_04
193	Waveform 1	1	15357.919397559	15359.148208618	81.7	187.7	132.922	AU-BS04b_20150727_062000.wav	BS14_AU_04
193	Spectrogram 1	1	15357.919397559	15359.148208618	81.7	187.7	132.922	AU-BS04b_20150727_062000.wav	BS14_AU_04
194	Waveform 1	1	15426.355863797	15427.711793242	70.2	180.8	201.358	AU-BS04b_20150727_062000.wav	BS14_AU_04
194	Spectrogram 1	1	15426.355863797	15427.711793242	70.2	180.8	201.358	AU-BS04b_20150727_062000.wav	BS14_AU_04
195	Waveform 1	1	15459.563478287	15460.728730153	67.9	171.6	9.566	AU-BS04b_20150727_062345.wav	BS14_AU_04
195	Spectrogram 1	1	15459.563478287	15460.728730153	67.9	171.6	9.566	AU-BS04b_20150727_062345.wav	BS14_AU_04
196	Waveform 1	1	15528.792279173	15529.385498305	97.9	169.3	78.795	AU-BS04b_20150727_062345.wav	BS14_AU_04
196	Spectrogram 1	1	15528.792279173	15529.385498305	97.9	169.3	78.795	AU-BS04b_20150727_062345.wav	BS14_AU_04
197	Waveform 1	1	15597.821964544	15598.711793242	97.9	157.8	147.825	AU-BS04b_20150727_062345.wav	BS14_AU_04
197	Spectrogram 1	1	15597.821964544	15598.711793242	97.9	157.8	147.825	AU-BS04b_20150727_062345.wav	BS14_AU_04
198	Waveform 1	1	15620.055025090	15621.029599378	114.0	169.3	170.058	AU-BS04b_20150727_062345.wav	BS14_AU_04
198	Spectrogram 1	1	15620.055025090	15621.029599378	114.0	169.3	170.058	AU-BS04b_20150727_062345.wav	BS14_AU_04
199	Waveform 1	1	15649.512647209	15650.275357521	97.9	171.6	199.515	AU-BS04b_20150727_062345.wav	BS14_AU_04
199	Spectrogram 1	1	15649.512647209	15650.275357521	97.9	171.6	199.515	AU-BS04b_20150727_062345.wav	BS14_AU_04
200	Waveform 1	1	15683.737208781	15684.372800708	91.0	164.7	8.740	AU-BS04b_20150727_062730.wav	BS14_AU_04
200	Spectrogram 1	1	15683.737208781	15684.372800708	91.0	164.7	8.740	AU-BS04b_20150727_062730.wav	BS14_AU_04
201	Waveform 1	1	15714.762624320	15715.588893826	97.9	155.5	39.765	AU-BS04b_20150727_062730.wav	BS14_AU_04
201	Spectrogram 1	1	15714.762624320	15715.588893826	97.9	155.5	39.765	AU-BS04b_20150727_062730.wav	BS14_AU_04
202	Waveform 1	1	15748.182102785	15749.326168254	70.2	187.7	73.185	AU-BS04b_20150727_062730.wav	BS14_AU_04
202	Spectrogram 1	1	15748.182102785	15749.326168254	70.2	187.7	73.185	AU-BS04b_20150727_062730.wav	BS14_AU_04
203	Waveform 1	1	15750.809216084	15751.550740000	95.6	167.0	75.812	AU-BS04b_20150727_062730.wav	BS14_AU_04
203	Spectrogram 1	1	15750.809216084	15751.550740000	95.6	167.0	75.812	AU-BS04b_20150727_062730.wav	BS14_AU_04
204	Waveform 1	1	15776.432100242	15777.364301735	93.3	150.9	101.435	AU-BS04b_20150727_062730.wav	BS14_AU_04
204	Spectrogram 1	1	15776.432100242	15777.364301735	93.3	150.9	101.435	AU-BS04b_20150727_062730.wav	BS14_AU_04
205	Waveform 1	1	15820.368561394	15821.088898912	86.4	155.5	145.371	AU-BS04b_20150727_062730.wav	BS14_AU_04
205	Spectrogram 1	1	15820.368561394	15821.088898912	86.4	155.5	145.371	AU-BS04b_20150727_062730.wav	BS14_AU_04
206	Waveform 1	1	15811.978747955	15812.889763051	88.7	148.6	136.981	AU-BS04b_20150727_062730.wav	BS14_AU_04
206	Spectrogram 1	1	15811.978747955	15812.889763051	88.7	148.6	136.981	AU-BS04b_20150727_062730.wav	BS14_AU_04
207	Waveform 1	1	15833.186331927	15833.906669444	81.7	146.3	8.189	AU-BS04b_20150727_063000.wav	BS14_AU_04
207	Spectrogram 1	1	15833.186331927	15833.906669444	81.7	146.3	8.189	AU-BS04b_20150727_063000.wav	BS14_AU_04
208	Waveform 1	1	15891.453327330	15892.894002365	65.6	132.4	66.456	AU-BS04b_20150727_063000.wav	BS14_AU_04
208	Spectrogram 1	1	15891.453327330	15892.894002365	65.6	132.4	66.456	AU-BS04b_20150727_063000.wav	BS14_AU_04
209	Waveform 1	1	15939.957520867	15940.847349566	88.7	157.8	114.960	AU-BS04b_20150727_063000.wav	BS14_AU_04
209	Spectrogram 1	1	15939.957520867	15940.847349566	88.7	157.8	114.960	AU-BS04b_20150727_063000.wav	BS14_AU_04
210	Waveform 1	1	16096.660921474	16097.444818184	93.3	155.5	46.664	AU-BS04b_20150727_063345.wav	BS14_AU_04
210	Spectrogram 1	1	16096.660921474	16097.444818184	93.3	155.5	46.664	AU-BS04b_20150727_063345.wav	BS14_AU_04
211	Waveform 1	1	16108.173664847	16108.851629570	79.4	139.4	58.176	AU-BS04b_20150727_063345.wav	BS14_AU_04
211	Spectrogram 1	1	16108.173664847	16108.851629570	79.4	139.4	58.176	AU-BS04b_20150727_063345.wav	BS14_AU_04
212	Waveform 1	1	16111.563488459	16112.834672314	79.4	192.3	61.566	AU-BS04b_20150727_063345.wav	BS14_AU_04
212	Spectrogram 1	1	16111.563488459	16112.834672314	79.4	192.3	61.566	AU-BS04b_20150727_063345.wav	BS14_AU_04
213	Waveform 1	1	16115.355853625	16116.775342262	81.7	197.0	65.358	AU-BS04b_20150727_063345.wav	BS14_AU_04
213	Spectrogram 1	1	16115.355853625	16116.775342262	81.7	197.0	65.358	AU-BS04b_20150727_063345.wav	BS14_AU_04
214	Waveform 1	1	16130.771082603	16131.830402482	84.1	176.2	80.774	AU-BS04b_20150727_063345.wav	BS14_AU_04
214	Spectrogram 1	1	16130.771082603	16131.830402482	84.1	176.2	80.774	AU-BS04b_20150727_063345.wav	BS14_AU_04
