Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
104	Waveform 1	1	2979.478757654	2980.368586352	63.3	171.6	129.479	AU-AWBS03_20141208_094730.wav	AW14_AU_BS3
104	Spectrogram 1	1	2979.478757654	2980.368586352	63.3	171.6	129.479	AU-AWBS03_20141208_094730.wav	AW14_AU_BS3
105	Waveform 1	1	3014.283881451	3015.152523752	58.7	167.0	14.284	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
105	Spectrogram 1	1	3014.283881451	3015.152523752	58.7	167.0	14.284	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
106	Waveform 1	1	3037.872871442	3038.995750513	47.2	162.4	37.873	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
106	Spectrogram 1	1	3037.872871442	3038.995750513	47.2	162.4	37.873	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
107	Waveform 1	1	3050.944878745	3051.877080238	49.5	162.4	50.945	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
107	Spectrogram 1	1	3050.944878745	3051.877080238	49.5	162.4	50.945	AU-AWBS03_20141208_095000.wav	AW14_AU_BS3
108	Waveform 1	1	3598.347430472	3599.597427929	49.5	171.6	148.347	AU-AWBS03_20141208_141730.wav	AW14_AU_BS3
108	Spectrogram 1	1	3598.347430472	3599.597427929	49.5	171.6	148.347	AU-AWBS03_20141208_141730.wav	AW14_AU_BS3
109	Waveform 1	1	3744.999949137	3745.910964233	107.1	171.6	145.000	AU-AWBS03_20141208_142345.wav	AW14_AU_BS3
109	Spectrogram 1	1	3744.999949137	3745.910964233	107.1	171.6	145.000	AU-AWBS03_20141208_142345.wav	AW14_AU_BS3
110	Waveform 1	1	3960.110120439	3961.169440318	70.2	176.2	135.110	AU-AWBS03_20141208_142730.wav	AW14_AU_BS3
110	Spectrogram 1	1	3960.110120439	3961.169440318	70.2	176.2	135.110	AU-AWBS03_20141208_142730.wav	AW14_AU_BS3
111	Waveform 1	1	4052.559304620	4053.343201330	102.5	199.3	77.559	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
111	Spectrogram 1	1	4052.559304620	4053.343201330	102.5	199.3	77.559	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
112	Waveform 1	1	4086.656747807	4087.525390108	65.6	162.4	111.657	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
112	Spectrogram 1	1	4086.656747807	4087.525390108	65.6	162.4	111.657	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
113	Waveform 1	1	4163.436405203	4164.305047504	65.6	150.9	188.436	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
113	Spectrogram 1	1	4163.436405203	4164.305047504	65.6	150.9	188.436	AU-AWBS03_20141208_143345.wav	AW14_AU_BS3
114	Waveform 1	1	4225.338931499	4226.271132992	56.4	153.2	25.339	AU-AWBS03_20141208_143730.wav	AW14_AU_BS3
114	Spectrogram 1	1	4225.338931499	4226.271132992	56.4	153.2	25.339	AU-AWBS03_20141208_143730.wav	AW14_AU_BS3
115	Waveform 1	1	4330.444894004	4331.525400280	58.7	176.2	130.445	AU-AWBS03_20141208_143730.wav	AW14_AU_BS3
115	Spectrogram 1	1	4330.444894004	4331.525400280	58.7	176.2	130.445	AU-AWBS03_20141208_143730.wav	AW14_AU_BS3
116	Waveform 1	1	4361.745732712	4362.805052590	58.7	162.4	11.746	AU-AWBS03_20141208_144000.wav	AW14_AU_BS3
116	Spectrogram 1	1	4361.745732712	4362.805052590	58.7	162.4	11.746	AU-AWBS03_20141208_144000.wav	AW14_AU_BS3
117	Waveform 1	1	4577.427936748	4578.677934205	61.0	180.8	2.428	AU-AWBS03_20141208_190000.wav	AW14_AU_BS3
117	Spectrogram 1	1	4577.427936748	4578.677934205	61.0	180.8	2.428	AU-AWBS03_20141208_190000.wav	AW14_AU_BS3
118	Waveform 1	1	4718.444873659	4719.419447947	51.8	187.7	143.445	AU-AWBS03_20141208_190000.wav	AW14_AU_BS3
118	Spectrogram 1	1	4718.444873659	4719.419447947	51.8	187.7	143.445	AU-AWBS03_20141208_190000.wav	AW14_AU_BS3
119	Waveform 1	1	4850.584709986	4852.046571419	42.6	150.9	50.585	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
119	Spectrogram 1	1	4850.584709986	4852.046571419	42.6	150.9	50.585	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
120	Waveform 1	1	4987.711848717	4988.538118222	61.0	162.4	187.712	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
120	Spectrogram 1	1	4987.711848717	4988.538118222	61.0	162.4	187.712	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
121	Waveform 1	1	5010.283891624	5011.322025105	47.2	160.1	210.284	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
121	Spectrogram 1	1	5010.283891624	5011.322025105	47.2	160.1	210.284	AU-AWBS03_20141208_190345.wav	AW14_AU_BS3
122	Waveform 1	1	5107.364367383	5108.656737635	44.9	144.0	82.364	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
122	Spectrogram 1	1	5107.364367383	5108.656737635	44.9	144.0	82.364	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
123	Waveform 1	1	5117.076266962	5118.474569202	65.6	146.3	92.076	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
123	Spectrogram 1	1	5117.076266962	5118.474569202	65.6	146.3	92.076	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
124	Waveform 1	1	5125.021166053	5126.504213883	49.5	137.0	100.021	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
124	Spectrogram 1	1	5125.021166053	5126.504213883	49.5	137.0	100.021	AU-AWBS03_20141208_190730.wav	AW14_AU_BS3
125	Waveform 1	1	5274.131306837	5275.402490691	77.1	171.6	99.131	AU-AWBS03_20141208_191345.wav	AW14_AU_BS3
125	Spectrogram 1	1	5274.131306837	5275.402490691	77.1	171.6	99.131	AU-AWBS03_20141208_191345.wav	AW14_AU_BS3
126	Waveform 1	1	5291.512682338	5292.529629422	58.7	146.3	116.513	AU-AWBS03_20141208_191345.wav	AW14_AU_BS3
126	Spectrogram 1	1	5291.512682338	5292.529629422	58.7	146.3	116.513	AU-AWBS03_20141208_191345.wav	AW14_AU_BS3
127	Waveform 1	1	5447.241508656	5447.728795801	97.9	155.5	47.242	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
127	Spectrogram 1	1	5447.241508656	5447.728795801	97.9	155.5	47.242	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
128	Waveform 1	1	5467.071976786	5468.470279025	81.7	178.5	67.072	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
128	Spectrogram 1	1	5467.071976786	5468.470279025	81.7	178.5	67.072	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
129	Waveform 1	1	5487.016906393	5488.351649441	67.9	178.5	87.017	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
129	Spectrogram 1	1	5487.016906393	5488.351649441	67.9	178.5	87.017	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
130	Waveform 1	1	5511.305047504	5512.343180985	51.8	167.0	111.305	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
130	Spectrogram 1	1	5511.305047504	5512.343180985	51.8	167.0	111.305	AU-AWBS03_20141208_192000.wav	AW14_AU_BS3
131	Waveform 1	1	5731.139815982	5732.580491017	81.7	162.4	106.140	AU-AWBS03_20141208_192345.wav	AW14_AU_BS3
131	Spectrogram 1	1	5731.139815982	5732.580491017	81.7	162.4	106.140	AU-AWBS03_20141208_192345.wav	AW14_AU_BS3
132	Waveform 1	1	5742.940639431	5744.211823286	88.7	176.2	117.941	AU-AWBS03_20141208_192345.wav	AW14_AU_BS3
132	Spectrogram 1	1	5742.940639431	5744.211823286	88.7	176.2	117.941	AU-AWBS03_20141208_192345.wav	AW14_AU_BS3
133	Waveform 1	1	6128.122858726	6128.779637051	109.4	169.3	128.123	AU-AWBS03_20141208_193000.wav	AW14_AU_BS3
133	Spectrogram 1	1	6128.122858726	6128.779637051	109.4	169.3	128.123	AU-AWBS03_20141208_193000.wav	AW14_AU_BS3
134	Waveform 1	1	6362.245758143	6362.838977275	81.7	167.0	137.246	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
134	Spectrogram 1	1	6362.245758143	6362.838977275	81.7	167.0	137.246	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
135	Waveform 1	1	6367.372866356	6368.177949464	95.6	183.1	142.373	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
135	Spectrogram 1	1	6367.372866356	6368.177949464	95.6	183.1	142.373	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
136	Waveform 1	1	6392.233040201	6393.016936911	81.7	176.2	167.233	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
136	Spectrogram 1	1	6392.233040201	6393.016936911	81.7	176.2	167.233	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
137	Waveform 1	1	6437.686392488	6438.512661993	54.1	153.2	212.686	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
137	Spectrogram 1	1	6437.686392488	6438.512661993	54.1	153.2	212.686	AU-AWBS03_20141210_171345.wav	AW14_AU_BS3
138	Waveform 1	1	6465.936389945	6466.656727462	79.4	144.0	15.936	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
138	Spectrogram 1	1	6465.936389945	6466.656727462	79.4	144.0	15.936	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
139	Waveform 1	1	6496.758470999	6497.224571745	70.2	141.7	46.759	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
139	Spectrogram 1	1	6496.758470999	6497.224571745	70.2	141.7	46.759	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
140	Waveform 1	1	6516.821989501	6517.436395031	95.6	146.3	66.822	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
140	Spectrogram 1	1	6516.821989501	6517.436395031	95.6	146.3	66.822	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
141	Waveform 1	1	6535.326244074	6536.067767989	51.8	155.5	85.326	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
141	Spectrogram 1	1	6535.326244074	6536.067767989	51.8	155.5	85.326	AU-AWBS03_20141210_171730.wav	AW14_AU_BS3
142	Waveform 1	1	6693.067778162	6694.042352450	116.3	199.3	93.069	AU-AWBS03_20141212_180345.wav	AW14_AU_BS3
142	Spectrogram 1	1	6693.067778162	6694.042352450	116.3	199.3	93.069	AU-AWBS03_20141212_180345.wav	AW14_AU_BS3
143	Waveform 1	1	6873.775367220	6874.877059893	84.1	162.4	48.777	AU-AWBS03_20141212_181000.wav	AW14_AU_BS3
143	Spectrogram 1	1	6873.775367220	6874.877059893	84.1	162.4	48.777	AU-AWBS03_20141212_181000.wav	AW14_AU_BS3
144	Waveform 1	1	7191.144024779	7191.567752730	144.0	231.5	141.145	AU-AWBS03_20141212_181730.wav	AW14_AU_BS3
144	Spectrogram 1	1	7191.144024779	7191.567752730	144.0	231.5	141.145	AU-AWBS03_20141212_181730.wav	AW14_AU_BS3
145	Waveform 1	1	7198.580450327	7199.343160640	74.8	169.3	148.582	AU-AWBS03_20141212_181730.wav	AW14_AU_BS3
145	Spectrogram 1	1	7198.580450327	7199.343160640	74.8	169.3	148.582	AU-AWBS03_20141212_181730.wav	AW14_AU_BS3
146	Waveform 1	1	7200.156773239	7200.855924358	120.9	171.6	0.158	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
146	Spectrogram 1	1	7200.156773239	7200.855924358	120.9	171.6	0.158	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
147	Waveform 1	1	7217.444873659	7218.228770369	74.8	148.6	17.446	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
147	Spectrogram 1	1	7217.444873659	7218.228770369	74.8	148.6	17.446	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
148	Waveform 1	1	7236.288110593	7236.733024942	93.3	148.6	36.289	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
148	Spectrogram 1	1	7236.288110593	7236.733024942	93.3	148.6	36.289	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
149	Waveform 1	1	7348.885558867	7349.478777999	141.7	215.4	148.887	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
149	Spectrogram 1	1	7348.885558867	7349.478777999	141.7	215.4	148.887	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
150	Waveform 1	1	7398.436415376	7399.199125689	109.4	173.9	198.438	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
150	Spectrogram 1	1	7398.436415376	7399.199125689	109.4	173.9	198.438	AU-AWBS03_20141212_182000.wav	AW14_AU_BS3
151	Waveform 1	1	7480.114380098	7481.279631965	54.1	164.7	55.116	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
151	Spectrogram 1	1	7480.114380098	7481.279631965	54.1	164.7	55.116	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
152	Waveform 1	1	7535.025395194	7535.957596687	111.7	173.9	110.027	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
152	Spectrogram 1	1	7535.025395194	7535.957596687	111.7	173.9	110.027	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
153	Waveform 1	1	7544.389782922	7545.173679632	116.3	190.0	119.391	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
153	Spectrogram 1	1	7544.389782922	7545.173679632	116.3	190.0	119.391	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
154	Waveform 1	1	7572.321984415	7573.466049884	118.6	231.5	147.323	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
154	Spectrogram 1	1	7572.321984415	7573.466049884	118.6	231.5	147.323	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
155	Waveform 1	1	7581.716088031	7582.627103127	120.9	190.0	156.717	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
155	Spectrogram 1	1	7581.716088031	7582.627103127	120.9	190.0	156.717	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
156	Waveform 1	1	7601.398251377	7602.584689641	137.0	185.4	176.400	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
156	Spectrogram 1	1	7601.398251377	7602.584689641	137.0	185.4	176.400	AU-AWBS03_20141215_120345.wav	AW14_AU_BS3
157	Waveform 1	1	7710.097402497	7710.987231195	58.7	144.0	60.099	AU-AWBS03_20141216_081000.wav	AW14_AU_BS3
157	Spectrogram 1	1	7710.097402497	7710.987231195	58.7	144.0	60.099	AU-AWBS03_20141216_081000.wav	AW14_AU_BS3
158	Waveform 1	1	7890.983012226	7892.042332105	56.4	141.7	15.984	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
158	Spectrogram 1	1	7890.983012226	7892.042332105	56.4	141.7	15.984	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
159	Waveform 1	1	7902.241518829	7902.919483551	58.7	144.0	27.243	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
159	Spectrogram 1	1	7902.241518829	7902.919483551	58.7	144.0	27.243	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
160	Waveform 1	1	7904.593208960	7905.758460826	40.3	167.0	29.595	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
160	Spectrogram 1	1	7904.593208960	7905.758460826	40.3	167.0	29.595	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
161	Waveform 1	1	7986.966075315	7987.940649604	51.8	137.0	111.967	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
161	Spectrogram 1	1	7986.966075315	7987.940649604	51.8	137.0	111.967	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
162	Waveform 1	1	8011.190657233	8012.249977112	51.8	116.3	136.192	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
162	Spectrogram 1	1	8011.190657233	8012.249977112	51.8	116.3	136.192	AU-AWBS03_20141220_210000.wav	AW14_AU_BS3
163	Waveform 1	1	8122.029634508	8123.067767989	63.3	171.6	22.031	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
163	Spectrogram 1	1	8122.029634508	8123.067767989	63.3	171.6	22.031	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
164	Waveform 1	1	8138.139826155	8138.775418082	38.0	107.1	38.141	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
164	Spectrogram 1	1	8138.139826155	8138.775418082	38.0	107.1	38.141	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
165	Waveform 1	1	8180.182168433	8181.199115516	70.2	173.9	80.184	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
165	Spectrogram 1	1	8180.182168433	8181.199115516	70.2	173.9	80.184	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
166	Waveform 1	1	8196.737274429	8197.605916729	56.4	171.6	96.739	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
166	Spectrogram 1	1	8196.737274429	8197.605916729	56.4	171.6	96.739	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
167	Waveform 1	1	8205.593188614	8206.546576505	67.9	155.5	105.595	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
167	Spectrogram 1	1	8205.593188614	8206.546576505	67.9	155.5	105.595	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
168	Waveform 1	1	8222.211853803	8223.122868899	74.8	167.0	122.213	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
168	Spectrogram 1	1	8222.211853803	8223.122868899	74.8	167.0	122.213	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
169	Waveform 1	1	8242.169440318	8242.953337028	74.8	141.7	142.171	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
169	Spectrogram 1	1	8242.169440318	8242.953337028	74.8	141.7	142.171	AU-AWBS03_20141220_210730.wav	AW14_AU_BS3
170	Waveform 1	1	8266.796563790	8267.686392488	51.8	153.2	16.799	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
170	Spectrogram 1	1	8266.796563790	8267.686392488	51.8	153.2	16.799	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
171	Waveform 1	1	8286.572002217	8287.483017313	61.0	144.0	36.574	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
171	Spectrogram 1	1	8286.572002217	8287.483017313	61.0	144.0	36.574	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
172	Waveform 1	1	8296.720286655	8297.631301751	58.7	155.5	46.722	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
172	Spectrogram 1	1	8296.720286655	8297.631301751	58.7	155.5	46.722	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
173	Waveform 1	1	8340.423697434	8341.101662156	84.1	160.1	90.426	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
173	Spectrogram 1	1	8340.423697434	8341.101662156	84.1	160.1	90.426	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
174	Waveform 1	1	8368.334712530	8369.436405203	54.1	155.5	118.337	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
174	Spectrogram 1	1	8368.334712530	8369.436405203	54.1	155.5	118.337	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
175	Waveform 1	1	8379.669435232	8380.432145544	65.6	157.8	129.672	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
175	Spectrogram 1	1	8379.669435232	8380.432145544	65.6	157.8	129.672	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
176	Waveform 1	1	8402.665206090	8403.936389945	44.9	153.2	152.667	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
176	Spectrogram 1	1	8402.665206090	8403.936389945	44.9	153.2	152.667	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
177	Waveform 1	1	8421.021155880	8422.038102964	42.6	150.9	171.023	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
177	Spectrogram 1	1	8421.021155880	8422.038102964	42.6	150.9	171.023	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
178	Waveform 1	1	8439.800833621	8440.838967102	47.2	164.7	189.803	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
178	Spectrogram 1	1	8439.800833621	8440.838967102	47.2	164.7	189.803	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
179	Waveform 1	1	8459.949097714	8460.944858400	47.2	146.3	209.951	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
179	Spectrogram 1	1	8459.949097714	8460.944858400	47.2	146.3	209.951	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
180	Waveform 1	1	8474.533868736	8475.338951844	54.1	144.0	224.536	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
180	Spectrogram 1	1	8474.533868736	8475.338951844	54.1	144.0	224.536	AU-AWBS03_20141220_211000.wav	AW14_AU_BS3
181	Waveform 1	1	8503.355898927	8504.499964396	56.4	164.7	28.358	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
181	Spectrogram 1	1	8503.355898927	8504.499964396	56.4	164.7	28.358	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
182	Waveform 1	1	8532.660997294	8533.127098040	81.7	157.8	57.663	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
182	Spectrogram 1	1	8532.660997294	8533.127098040	81.7	157.8	57.663	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
183	Waveform 1	1	8549.059269016	8550.012656907	49.5	160.1	74.061	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
183	Spectrogram 1	1	8549.059269016	8550.012656907	49.5	160.1	74.061	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
184	Waveform 1	1	8559.809302077	8560.889808353	42.6	160.1	84.811	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
184	Spectrogram 1	1	8559.809302077	8560.889808353	42.6	160.1	84.811	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
185	Waveform 1	1	8572.669445404	8573.813510873	38.0	155.5	97.672	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
185	Spectrogram 1	1	8572.669445404	8573.813510873	38.0	155.5	97.672	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
186	Waveform 1	1	8589.436415376	8590.283871279	49.5	153.2	114.438	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
186	Spectrogram 1	1	8589.436415376	8590.283871279	49.5	153.2	114.438	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
187	Waveform 1	1	8693.135576668	8694.237269342	77.1	155.5	218.138	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
187	Spectrogram 1	1	8693.135576668	8694.237269342	77.1	155.5	218.138	AU-AWBS03_20141220_211345.wav	AW14_AU_BS3
188	Waveform 1	1	8711.313505787	8712.266893678	58.7	164.7	11.316	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
188	Spectrogram 1	1	8711.313505787	8712.266893678	58.7	164.7	11.316	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
189	Waveform 1	1	8730.898266636	8731.660976949	54.1	148.6	30.900	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
189	Spectrogram 1	1	8730.898266636	8731.660976949	54.1	148.6	30.900	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
190	Waveform 1	1	8748.597438101	8749.550825992	70.2	148.6	48.599	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
190	Spectrogram 1	1	8748.597438101	8749.550825992	70.2	148.6	48.599	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
191	Waveform 1	1	8763.576221186	8764.614354667	49.5	150.9	63.578	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
191	Spectrogram 1	1	8763.576221186	8764.614354667	49.5	150.9	63.578	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
192	Waveform 1	1	8786.762669623	8787.758430309	42.6	146.3	86.765	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
192	Spectrogram 1	1	8786.762669623	8787.758430309	42.6	146.3	86.765	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
193	Waveform 1	1	8806.516921652	8807.322004760	58.7	153.2	106.519	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
193	Spectrogram 1	1	8806.516921652	8807.322004760	58.7	153.2	106.519	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
194	Waveform 1	1	8823.940669949	8824.915244237	42.6	141.7	123.943	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
194	Spectrogram 1	1	8823.940669949	8824.915244237	42.6	141.7	123.943	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
195	Waveform 1	1	8848.906775782	8849.987282058	47.2	150.9	148.909	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
195	Spectrogram 1	1	8848.906775782	8849.987282058	47.2	150.9	148.909	AU-AWBS03_20141220_211730.wav	AW14_AU_BS3
196	Waveform 1	1	8864.478777999	8865.326233902	58.7	150.9	14.481	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
196	Spectrogram 1	1	8864.478777999	8865.326233902	58.7	150.9	14.481	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
197	Waveform 1	1	8884.889808353	8885.906755437	38.0	157.8	34.892	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
197	Spectrogram 1	1	8884.889808353	8885.906755437	38.0	157.8	34.892	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
198	Waveform 1	1	8946.071997131	8947.237248997	44.9	116.3	96.074	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
198	Spectrogram 1	1	8946.071997131	8947.237248997	44.9	116.3	96.074	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
199	Waveform 1	1	8972.584709986	8973.580470672	38.0	130.1	122.587	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
199	Spectrogram 1	1	8972.584709986	8973.580470672	38.0	130.1	122.587	AU-AWBS03_20141220_212000.wav	AW14_AU_BS3
200	Waveform 1	1	9203.932191321	9205.012697597	74.8	146.3	128.934	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
200	Spectrogram 1	1	9203.932191321	9205.012697597	74.8	146.3	128.934	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
201	Waveform 1	1	9235.932181148	9237.076246617	65.6	178.5	160.934	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
201	Spectrogram 1	1	9235.932181148	9237.076246617	65.6	178.5	160.934	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
202	Waveform 1	1	9252.838926412	9253.919432689	58.7	176.2	177.841	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
202	Spectrogram 1	1	9252.838926412	9253.919432689	58.7	176.2	177.841	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
203	Waveform 1	1	9260.855914186	9261.745742884	47.2	150.9	185.858	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
203	Spectrogram 1	1	9260.855914186	9261.745742884	47.2	150.9	185.858	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
204	Waveform 1	1	9295.228780542	9296.160982035	47.2	169.3	220.231	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
204	Spectrogram 1	1	9295.228780542	9296.160982035	47.2	169.3	220.231	AU-AWBS03_20141220_212345.wav	AW14_AU_BS3
205	Waveform 1	1	9319.029634508	9320.046581592	58.7	164.7	19.032	AU-AWBS03_20141220_212730.wav	AW14_AU_BS3
205	Spectrogram 1	1	9319.029634508	9320.046581592	58.7	164.7	19.032	AU-AWBS03_20141220_212730.wav	AW14_AU_BS3
