Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
106	Waveform 1	1	10223.292349907	10224.055060220	97.9	206.2	98.292	AU-BS02a_20160625_070345.wav	BS16_AU_02a
106	Spectrogram 1	1	10223.292349907	10224.055060220	97.9	206.2	98.292	AU-BS02a_20160625_070345.wav	BS16_AU_02a
107	Waveform 1	1	10243.872871442	10244.614395357	86.4	178.5	118.873	AU-BS02a_20160625_070345.wav	BS16_AU_02a
107	Spectrogram 1	1	10243.872871442	10244.614395357	86.4	178.5	118.873	AU-BS02a_20160625_070345.wav	BS16_AU_02a
108	Waveform 1	1	10274.749982198	10275.788115679	65.6	190.0	149.750	AU-BS02a_20160625_070345.wav	BS16_AU_02a
108	Spectrogram 1	1	10274.749982198	10275.788115679	65.6	190.0	149.750	AU-BS02a_20160625_070345.wav	BS16_AU_02a
109	Waveform 1	1	10293.182148087	10294.156722376	81.7	183.1	168.182	AU-BS02a_20160625_070345.wav	BS16_AU_02a
109	Spectrogram 1	1	10293.182148087	10294.156722376	81.7	183.1	168.182	AU-BS02a_20160625_070345.wav	BS16_AU_02a
110	Waveform 1	1	10316.919442861	10317.851644354	97.9	192.3	191.919	AU-BS02a_20160625_070345.wav	BS16_AU_02a
110	Spectrogram 1	1	10316.919442861	10317.851644354	97.9	192.3	191.919	AU-BS02a_20160625_070345.wav	BS16_AU_02a
111	Waveform 1	1	10332.160992208	10332.944888918	79.4	190.0	207.161	AU-BS02a_20160625_070345.wav	BS16_AU_02a
111	Spectrogram 1	1	10332.160992208	10332.944888918	79.4	190.0	207.161	AU-BS02a_20160625_070345.wav	BS16_AU_02a
112	Waveform 1	1	10356.364387728	10356.894047667	88.7	150.9	6.364	AU-BS02a_20160625_070730.wav	BS16_AU_02a
112	Spectrogram 1	1	10356.364387728	10356.894047667	88.7	150.9	6.364	AU-BS02a_20160625_070730.wav	BS16_AU_02a
113	Waveform 1	1	10379.677954550	10380.949138404	77.1	169.3	29.678	AU-BS02a_20160625_070730.wav	BS16_AU_02a
113	Spectrogram 1	1	10379.677954550	10380.949138404	77.1	169.3	29.678	AU-BS02a_20160625_070730.wav	BS16_AU_02a
114	Waveform 1	1	10400.228760197	10400.694860943	95.6	160.1	50.229	AU-BS02a_20160625_070730.wav	BS16_AU_02a
114	Spectrogram 1	1	10400.228760197	10400.694860943	95.6	160.1	50.229	AU-BS02a_20160625_070730.wav	BS16_AU_02a
115	Waveform 1	1	10430.796604480	10431.707619575	72.5	169.3	80.797	AU-BS02a_20160625_070730.wav	BS16_AU_02a
115	Spectrogram 1	1	10430.796604480	10431.707619575	72.5	169.3	80.797	AU-BS02a_20160625_070730.wav	BS16_AU_02a
116	Waveform 1	1	10466.949128232	10467.542347364	86.4	169.3	116.949	AU-BS02a_20160625_070730.wav	BS16_AU_02a
116	Spectrogram 1	1	10466.949128232	10467.542347364	86.4	169.3	116.949	AU-BS02a_20160625_070730.wav	BS16_AU_02a
117	Waveform 1	1	10485.411010009	10486.025415539	72.5	148.6	135.411	AU-BS02a_20160625_070730.wav	BS16_AU_02a
117	Spectrogram 1	1	10485.411010009	10486.025415539	72.5	148.6	135.411	AU-BS02a_20160625_070730.wav	BS16_AU_02a
118	Waveform 1	1	10502.211823286	10503.101651984	91.0	197.0	2.212	AU-BS02a_20160625_071000.wav	BS16_AU_02a
118	Spectrogram 1	1	10502.211823286	10503.101651984	91.0	197.0	2.212	AU-BS02a_20160625_071000.wav	BS16_AU_02a
119	Waveform 1	1	10527.855893841	10528.512672166	61.0	155.5	27.856	AU-BS02a_20160625_071000.wav	BS16_AU_02a
119	Spectrogram 1	1	10527.855893841	10528.512672166	61.0	155.5	27.856	AU-BS02a_20160625_071000.wav	BS16_AU_02a
120	Waveform 1	1	10547.906755437	10548.457601774	88.7	162.4	47.907	AU-BS02a_20160625_071000.wav	BS16_AU_02a
120	Spectrogram 1	1	10547.906755437	10548.457601774	88.7	162.4	47.907	AU-BS02a_20160625_071000.wav	BS16_AU_02a
121	Waveform 1	1	10558.838936585	10559.347410127	72.5	178.5	58.839	AU-BS02a_20160625_071000.wav	BS16_AU_02a
121	Spectrogram 1	1	10558.838936585	10559.347410127	72.5	178.5	58.839	AU-BS02a_20160625_071000.wav	BS16_AU_02a
122	Waveform 1	1	10597.351679958	10598.177949464	63.3	171.6	97.352	AU-BS02a_20160625_071000.wav	BS16_AU_02a
122	Spectrogram 1	1	10597.351679958	10598.177949464	63.3	171.6	97.352	AU-BS02a_20160625_071000.wav	BS16_AU_02a
123	Waveform 1	1	10603.834717616	10604.300818362	81.7	123.2	103.835	AU-BS02a_20160625_071000.wav	BS16_AU_02a
123	Spectrogram 1	1	10603.834717616	10604.300818362	81.7	123.2	103.835	AU-BS02a_20160625_071000.wav	BS16_AU_02a
124	Waveform 1	1	10613.495714910	10614.597407583	72.5	162.4	113.496	AU-BS02a_20160625_071000.wav	BS16_AU_02a
124	Spectrogram 1	1	10613.495714910	10614.597407583	72.5	162.4	113.496	AU-BS02a_20160625_071000.wav	BS16_AU_02a
125	Waveform 1	1	10651.161002380	10652.347440644	81.7	169.3	151.161	AU-BS02a_20160625_071000.wav	BS16_AU_02a
125	Spectrogram 1	1	10651.161002380	10652.347440644	81.7	169.3	151.161	AU-BS02a_20160625_071000.wav	BS16_AU_02a
126	Waveform 1	1	10666.860122982	10667.495714910	70.2	134.7	166.860	AU-BS02a_20160625_071000.wav	BS16_AU_02a
126	Spectrogram 1	1	10666.860122982	10667.495714910	70.2	134.7	166.860	AU-BS02a_20160625_071000.wav	BS16_AU_02a
127	Waveform 1	1	10897.572012389	10898.101672329	107.1	178.5	172.572	AU-BS02a_20160625_071345.wav	BS16_AU_02a
127	Spectrogram 1	1	10897.572012389	10898.101672329	107.1	178.5	172.572	AU-BS02a_20160625_071345.wav	BS16_AU_02a
128	Waveform 1	1	10904.288100420	10905.177929119	79.4	206.2	179.288	AU-BS02a_20160625_071345.wav	BS16_AU_02a
128	Spectrogram 1	1	10904.288100420	10905.177929119	79.4	206.2	179.288	AU-BS02a_20160625_071345.wav	BS16_AU_02a
129	Waveform 1	1	10933.978772912	10934.593178442	109.4	176.2	208.979	AU-BS02a_20160625_071345.wav	BS16_AU_02a
129	Spectrogram 1	1	10933.978772912	10934.593178442	109.4	176.2	208.979	AU-BS02a_20160625_071345.wav	BS16_AU_02a
130	Waveform 1	1	10994.927911317	10995.563503244	125.5	183.1	44.928	AU-BS02a_20160625_071730.wav	BS16_AU_02a
130	Spectrogram 1	1	10994.927911317	10995.563503244	125.5	183.1	44.928	AU-BS02a_20160625_071730.wav	BS16_AU_02a
131	Waveform 1	1	11063.127108213	11063.995750513	95.6	185.4	113.127	AU-BS02a_20160625_071730.wav	BS16_AU_02a
131	Spectrogram 1	1	11063.127108213	11063.995750513	95.6	185.4	113.127	AU-BS02a_20160625_071730.wav	BS16_AU_02a
132	Waveform 1	1	11099.046581592	11099.766919109	88.7	199.3	149.047	AU-BS02a_20160625_071730.wav	BS16_AU_02a
132	Spectrogram 1	1	11099.046581592	11099.766919109	88.7	199.3	149.047	AU-BS02a_20160625_071730.wav	BS16_AU_02a
133	Waveform 1	1	11117.529649767	11118.334732875	74.8	162.4	17.530	AU-BS02a_20160625_072000.wav	BS16_AU_02a
133	Spectrogram 1	1	11117.529649767	11118.334732875	74.8	162.4	17.530	AU-BS02a_20160625_072000.wav	BS16_AU_02a
134	Waveform 1	1	11142.516941997	11143.152533925	65.6	169.3	42.517	AU-BS02a_20160625_072000.wav	BS16_AU_02a
134	Spectrogram 1	1	11142.516941997	11143.152533925	65.6	169.3	42.517	AU-BS02a_20160625_072000.wav	BS16_AU_02a
135	Waveform 1	1	11187.059279189	11187.758430309	84.1	164.7	87.059	AU-BS02a_20160625_072000.wav	BS16_AU_02a
135	Spectrogram 1	1	11187.059279189	11187.758430309	84.1	164.7	87.059	AU-BS02a_20160625_072000.wav	BS16_AU_02a
136	Waveform 1	1	11246.038082618	11246.716047341	61.0	148.6	146.038	AU-BS02a_20160625_072000.wav	BS16_AU_02a
136	Spectrogram 1	1	11246.038082618	11246.716047341	61.0	148.6	146.038	AU-BS02a_20160625_072000.wav	BS16_AU_02a
137	Waveform 1	1	11266.809281732	11267.529619249	70.2	148.6	166.809	AU-BS02a_20160625_072000.wav	BS16_AU_02a
137	Spectrogram 1	1	11266.809281732	11267.529619249	70.2	148.6	166.809	AU-BS02a_20160625_072000.wav	BS16_AU_02a
138	Waveform 1	1	11291.669455577	11292.410979492	79.4	164.7	191.669	AU-BS02a_20160625_072000.wav	BS16_AU_02a
138	Spectrogram 1	1	11291.669455577	11292.410979492	79.4	164.7	191.669	AU-BS02a_20160625_072000.wav	BS16_AU_02a
139	Waveform 1	1	11318.118609240	11318.775387565	72.5	160.1	218.119	AU-BS02a_20160625_072000.wav	BS16_AU_02a
139	Spectrogram 1	1	11318.118609240	11318.775387565	72.5	160.1	218.119	AU-BS02a_20160625_072000.wav	BS16_AU_02a
140	Waveform 1	1	11428.321994588	11429.381314466	81.7	194.7	103.322	AU-BS02a_20160625_073000.wav	BS16_AU_02a
140	Spectrogram 1	1	11428.321994588	11429.381314466	81.7	194.7	103.322	AU-BS02a_20160625_073000.wav	BS16_AU_02a
141	Waveform 1	1	11464.177908773	11464.771127906	70.2	157.8	139.178	AU-BS02a_20160625_073000.wav	BS16_AU_02a
141	Spectrogram 1	1	11464.177908773	11464.771127906	70.2	157.8	139.178	AU-BS02a_20160625_073000.wav	BS16_AU_02a
142	Waveform 1	1	11487.427916403	11488.360117896	61.0	148.6	162.428	AU-BS02a_20160625_073000.wav	BS16_AU_02a
142	Spectrogram 1	1	11487.427916403	11488.360117896	61.0	148.6	162.428	AU-BS02a_20160625_073000.wav	BS16_AU_02a
143	Waveform 1	1	11521.894057840	11522.826259333	70.2	155.5	196.894	AU-BS02a_20160625_073000.wav	BS16_AU_02a
143	Spectrogram 1	1	11521.894057840	11522.826259333	70.2	155.5	196.894	AU-BS02a_20160625_073000.wav	BS16_AU_02a
144	Waveform 1	1	11699.169450490	11699.889788008	72.5	199.3	149.169	AU-BS02a_20160625_074000.wav	BS16_AU_02a
144	Spectrogram 1	1	11699.169450490	11699.889788008	72.5	199.3	149.169	AU-BS02a_20160625_074000.wav	BS16_AU_02a
145	Waveform 1	1	11832.283861106	11833.088944214	70.2	201.6	57.284	AU-BS02a_20160625_074345.wav	BS16_AU_02a
145	Spectrogram 1	1	11832.283861106	11833.088944214	70.2	201.6	57.284	AU-BS02a_20160625_074345.wav	BS16_AU_02a
146	Waveform 1	1	11872.088974732	11872.978803430	77.1	167.0	97.089	AU-BS02a_20160625_074345.wav	BS16_AU_02a
146	Spectrogram 1	1	11872.088974732	11872.978803430	77.1	167.0	97.089	AU-BS02a_20160625_074345.wav	BS16_AU_02a
147	Waveform 1	1	11900.105921815	11900.953377718	72.5	162.4	125.106	AU-BS02a_20160625_074345.wav	BS16_AU_02a
147	Spectrogram 1	1	11900.105921815	11900.953377718	72.5	162.4	125.106	AU-BS02a_20160625_074345.wav	BS16_AU_02a
148	Waveform 1	1	11941.915213720	11942.614364840	81.7	155.5	166.915	AU-BS02a_20160625_074345.wav	BS16_AU_02a
148	Spectrogram 1	1	11941.915213720	11942.614364840	81.7	155.5	166.915	AU-BS02a_20160625_074345.wav	BS16_AU_02a
149	Waveform 1	1	11957.877100584	11958.279642137	88.7	176.2	182.877	AU-BS02a_20160625_074345.wav	BS16_AU_02a
149	Spectrogram 1	1	11957.877100584	11958.279642137	88.7	176.2	182.877	AU-BS02a_20160625_074345.wav	BS16_AU_02a
150	Waveform 1	1	11975.038082618	11975.567742558	102.5	167.0	200.038	AU-BS02a_20160625_074345.wav	BS16_AU_02a
150	Spectrogram 1	1	11975.038082618	11975.567742558	102.5	167.0	200.038	AU-BS02a_20160625_074345.wav	BS16_AU_02a
151	Waveform 1	1	11991.423697434	11991.889798181	91.0	164.7	216.424	AU-BS02a_20160625_074345.wav	BS16_AU_02a
151	Spectrogram 1	1	11991.423697434	11991.889798181	91.0	164.7	216.424	AU-BS02a_20160625_074345.wav	BS16_AU_02a
152	Waveform 1	1	12005.733045287	12006.771178768	70.2	164.7	5.733	AU-BS02a_20160625_074730.wav	BS16_AU_02a
152	Spectrogram 1	1	12005.733045287	12006.771178768	70.2	164.7	5.733	AU-BS02a_20160625_074730.wav	BS16_AU_02a
153	Waveform 1	1	12030.860112810	12031.792314303	67.9	157.8	30.860	AU-BS02a_20160625_074730.wav	BS16_AU_02a
153	Spectrogram 1	1	12030.860112810	12031.792314303	67.9	157.8	30.860	AU-BS02a_20160625_074730.wav	BS16_AU_02a
154	Waveform 1	1	12057.605876039	12058.389772749	65.6	150.9	57.606	AU-BS02a_20160625_074730.wav	BS16_AU_02a
154	Spectrogram 1	1	12057.605876039	12058.389772749	65.6	150.9	57.606	AU-BS02a_20160625_074730.wav	BS16_AU_02a
155	Waveform 1	1	12085.114349581	12085.813500701	72.5	134.7	85.114	AU-BS02a_20160625_074730.wav	BS16_AU_02a
155	Spectrogram 1	1	12085.114349581	12085.813500701	72.5	134.7	85.114	AU-BS02a_20160625_074730.wav	BS16_AU_02a
156	Waveform 1	1	12118.733035115	12119.177949464	74.8	139.4	118.733	AU-BS02a_20160625_074730.wav	BS16_AU_02a
156	Spectrogram 1	1	12118.733035115	12119.177949464	74.8	139.4	118.733	AU-BS02a_20160625_074730.wav	BS16_AU_02a
157	Waveform 1	1	12127.313526132	12127.694881288	88.7	130.1	127.314	AU-BS02a_20160625_074730.wav	BS16_AU_02a
157	Spectrogram 1	1	12127.313526132	12127.694881288	88.7	130.1	127.314	AU-BS02a_20160625_074730.wav	BS16_AU_02a
158	Waveform 1	1	12142.707599230	12143.067767989	77.1	139.4	142.708	AU-BS02a_20160625_074730.wav	BS16_AU_02a
158	Spectrogram 1	1	12142.707599230	12143.067767989	77.1	139.4	142.708	AU-BS02a_20160625_074730.wav	BS16_AU_02a
159	Waveform 1	1	12214.343211503	12215.296599394	84.1	183.1	64.343	AU-BS02a_20160625_075345.wav	BS16_AU_02a
159	Spectrogram 1	1	12214.343211503	12215.296599394	84.1	183.1	64.343	AU-BS02a_20160625_075345.wav	BS16_AU_02a
160	Waveform 1	1	12311.368627042	12312.491506113	91.0	217.7	161.369	AU-BS02a_20160625_075345.wav	BS16_AU_02a
160	Spectrogram 1	1	12311.368627042	12312.491506113	91.0	217.7	161.369	AU-BS02a_20160625_075345.wav	BS16_AU_02a
161	Waveform 1	1	12356.758420136	12357.521130449	109.4	197.0	206.758	AU-BS02a_20160625_075345.wav	BS16_AU_02a
161	Spectrogram 1	1	12356.758420136	12357.521130449	109.4	197.0	206.758	AU-BS02a_20160625_075345.wav	BS16_AU_02a
162	Waveform 1	1	12376.046571419	12376.872840924	88.7	210.8	1.047	AU-BS02a_20160625_075730.wav	BS16_AU_02a
162	Spectrogram 1	1	12376.046571419	12376.872840924	88.7	210.8	1.047	AU-BS02a_20160625_075730.wav	BS16_AU_02a
163	Waveform 1	1	12394.910994751	12395.461841088	81.7	176.2	19.911	AU-BS02a_20160625_075730.wav	BS16_AU_02a
163	Spectrogram 1	1	12394.910994751	12395.461841088	81.7	176.2	19.911	AU-BS02a_20160625_075730.wav	BS16_AU_02a
164	Waveform 1	1	12411.012656907	12411.499944051	81.7	194.7	36.013	AU-BS02a_20160625_075730.wav	BS16_AU_02a
164	Spectrogram 1	1	12411.012656907	12411.499944051	81.7	194.7	36.013	AU-BS02a_20160625_075730.wav	BS16_AU_02a
165	Waveform 1	1	12437.673674546	12438.245707280	84.1	146.3	62.674	AU-BS02a_20160625_075730.wav	BS16_AU_02a
165	Spectrogram 1	1	12437.673674546	12438.245707280	84.1	146.3	62.674	AU-BS02a_20160625_075730.wav	BS16_AU_02a
166	Waveform 1	1	12488.008427765	12488.665206090	93.3	178.5	113.008	AU-BS02a_20160625_075730.wav	BS16_AU_02a
166	Spectrogram 1	1	12488.008427765	12488.665206090	93.3	178.5	113.008	AU-BS02a_20160625_075730.wav	BS16_AU_02a
167	Waveform 1	1	12533.788105507	12534.423697434	91.0	164.7	8.788	AU-BS02a_20160625_080000.wav	BS16_AU_02a
167	Spectrogram 1	1	12533.788105507	12534.423697434	91.0	164.7	8.788	AU-BS02a_20160625_080000.wav	BS16_AU_02a
168	Waveform 1	1	12590.245727625	12590.881319552	74.8	155.5	65.246	AU-BS02a_20160625_080000.wav	BS16_AU_02a
168	Spectrogram 1	1	12590.245727625	12590.881319552	74.8	155.5	65.246	AU-BS02a_20160625_080000.wav	BS16_AU_02a
169	Waveform 1	1	12609.978793257	12610.741503570	61.0	160.1	84.979	AU-BS02a_20160625_080000.wav	BS16_AU_02a
169	Spectrogram 1	1	12609.978793257	12610.741503570	61.0	160.1	84.979	AU-BS02a_20160625_080000.wav	BS16_AU_02a
170	Waveform 1	1	12681.605876039	12682.135535978	72.5	164.7	156.606	AU-BS02a_20160625_080000.wav	BS16_AU_02a
170	Spectrogram 1	1	12681.605876039	12682.135535978	72.5	164.7	156.606	AU-BS02a_20160625_080000.wav	BS16_AU_02a
171	Waveform 1	1	12705.788085162	12706.317745101	79.4	176.2	180.788	AU-BS02a_20160625_080000.wav	BS16_AU_02a
171	Spectrogram 1	1	12705.788085162	12706.317745101	79.4	176.2	180.788	AU-BS02a_20160625_080000.wav	BS16_AU_02a
172	Waveform 1	1	12725.351659613	12726.177929119	88.7	192.3	200.352	AU-BS02a_20160625_080000.wav	BS16_AU_02a
172	Spectrogram 1	1	12725.351659613	12726.177929119	88.7	192.3	200.352	AU-BS02a_20160625_080000.wav	BS16_AU_02a
173	Waveform 1	1	12734.016896221	12734.800792931	91.0	199.3	209.017	AU-BS02a_20160625_080000.wav	BS16_AU_02a
173	Spectrogram 1	1	12734.016896221	12734.800792931	91.0	199.3	209.017	AU-BS02a_20160625_080000.wav	BS16_AU_02a
174	Waveform 1	1	12753.728775455	12754.131317009	111.7	176.2	3.729	AU-BS02a_20160625_080345.wav	BS16_AU_02a
174	Spectrogram 1	1	12753.728775455	12754.131317009	111.7	176.2	3.729	AU-BS02a_20160625_080345.wav	BS16_AU_02a
175	Waveform 1	1	12771.449133318	12772.063538848	118.6	194.7	21.449	AU-BS02a_20160625_080345.wav	BS16_AU_02a
175	Spectrogram 1	1	12771.449133318	12772.063538848	118.6	194.7	21.449	AU-BS02a_20160625_080345.wav	BS16_AU_02a
176	Waveform 1	1	12911.364377555	12911.809291904	100.2	162.4	161.364	AU-BS02a_20160625_080345.wav	BS16_AU_02a
176	Spectrogram 1	1	12911.364377555	12911.809291904	100.2	162.4	161.364	AU-BS02a_20160625_080345.wav	BS16_AU_02a
177	Waveform 1	1	12931.796594307	12932.644050210	88.7	190.0	181.797	AU-BS02a_20160625_080345.wav	BS16_AU_02a
177	Spectrogram 1	1	12931.796594307	12932.644050210	88.7	190.0	181.797	AU-BS02a_20160625_080345.wav	BS16_AU_02a
178	Waveform 1	1	13023.728775455	13024.343180985	86.4	185.4	48.729	AU-BS02a_20160625_081000.wav	BS16_AU_02a
178	Spectrogram 1	1	13023.728775455	13024.343180985	86.4	185.4	48.729	AU-BS02a_20160625_081000.wav	BS16_AU_02a
179	Waveform 1	1	13217.008427765	13217.919442861	79.4	206.2	17.008	AU-BS02a_20160625_081345.wav	BS16_AU_02a
179	Spectrogram 1	1	13217.008427765	13217.919442861	79.4	206.2	17.008	AU-BS02a_20160625_081345.wav	BS16_AU_02a
180	Waveform 1	1	13262.872851097	13263.677934205	65.6	169.3	62.873	AU-BS02a_20160625_081345.wav	BS16_AU_02a
180	Spectrogram 1	1	13262.872851097	13263.677934205	65.6	169.3	62.873	AU-BS02a_20160625_081345.wav	BS16_AU_02a
181	Waveform 1	1	13309.266934368	13309.923712693	86.4	190.0	109.267	AU-BS02a_20160625_081345.wav	BS16_AU_02a
181	Spectrogram 1	1	13309.266934368	13309.923712693	86.4	190.0	109.267	AU-BS02a_20160625_081345.wav	BS16_AU_02a
182	Waveform 1	1	13336.881339898	13337.601677415	95.6	167.0	136.881	AU-BS02a_20160625_081345.wav	BS16_AU_02a
182	Spectrogram 1	1	13336.881339898	13337.601677415	95.6	167.0	136.881	AU-BS02a_20160625_081345.wav	BS16_AU_02a
183	Waveform 1	1	13356.669435232	13357.050790388	97.9	176.2	156.669	AU-BS02a_20160625_081345.wav	BS16_AU_02a
183	Spectrogram 1	1	13356.669435232	13357.050790388	97.9	176.2	156.669	AU-BS02a_20160625_081345.wav	BS16_AU_02a
184	Waveform 1	1	13496.826259333	13497.567783248	77.1	160.1	71.826	AU-BS02a_20160625_081730.wav	BS16_AU_02a
184	Spectrogram 1	1	13496.826259333	13497.567783248	77.1	160.1	71.826	AU-BS02a_20160625_081730.wav	BS16_AU_02a
185	Waveform 1	1	13516.275372306	13516.762659450	67.9	139.4	91.275	AU-BS02a_20160625_081730.wav	BS16_AU_02a
185	Spectrogram 1	1	13516.275372306	13516.762659450	67.9	139.4	91.275	AU-BS02a_20160625_081730.wav	BS16_AU_02a
186	Waveform 1	1	13558.135566496	13558.877090411	79.4	157.8	133.136	AU-BS02a_20160625_081730.wav	BS16_AU_02a
186	Spectrogram 1	1	13558.135566496	13558.877090411	79.4	157.8	133.136	AU-BS02a_20160625_081730.wav	BS16_AU_02a
187	Waveform 1	1	13721.194886375	13722.508443024	63.3	162.4	146.195	AU-BS02a_20160724_161730.wav	BS16_AU_02a
187	Spectrogram 1	1	13721.194886375	13722.508443024	63.3	162.4	146.195	AU-BS02a_20160724_161730.wav	BS16_AU_02a
188	Waveform 1	1	13738.999989827	13739.635581755	47.2	107.1	14.000	AU-BS02a_20160724_163000.wav	BS16_AU_02a
188	Spectrogram 1	1	13738.999989827	13739.635581755	47.2	107.1	14.000	AU-BS02a_20160724_163000.wav	BS16_AU_02a
189	Waveform 1	1	13824.322014933	13825.572012389	100.2	203.9	99.322	AU-BS02a_20160724_163000.wav	BS16_AU_02a
189	Spectrogram 1	1	13824.322014933	13825.572012389	100.2	203.9	99.322	AU-BS02a_20160724_163000.wav	BS16_AU_02a
190	Waveform 1	1	13888.529609077	13889.864352124	81.7	190.0	163.530	AU-BS02a_20160724_163000.wav	BS16_AU_02a
190	Spectrogram 1	1	13888.529609077	13889.864352124	81.7	190.0	163.530	AU-BS02a_20160724_163000.wav	BS16_AU_02a
191	Waveform 1	1	13898.644050210	13899.915234065	56.4	150.9	173.644	AU-BS02a_20160724_163000.wav	BS16_AU_02a
191	Spectrogram 1	1	13898.644050210	13899.915234065	56.4	150.9	173.644	AU-BS02a_20160724_163000.wav	BS16_AU_02a
192	Waveform 1	1	13962.326233902	13963.682163346	95.6	194.7	12.326	AU-BS02a_20160724_163345.wav	BS16_AU_02a
192	Spectrogram 1	1	13962.326233902	13963.682163346	95.6	194.7	12.326	AU-BS02a_20160724_163345.wav	BS16_AU_02a
193	Waveform 1	1	14019.165211176	14020.245717453	93.3	203.9	69.165	AU-BS02a_20160724_163345.wav	BS16_AU_02a
193	Spectrogram 1	1	14019.165211176	14020.245717453	93.3	203.9	69.165	AU-BS02a_20160724_163345.wav	BS16_AU_02a
194	Waveform 1	1	14062.932181148	14063.906755437	56.4	157.8	112.932	AU-BS02a_20160724_163345.wav	BS16_AU_02a
194	Spectrogram 1	1	14062.932181148	14063.906755437	56.4	157.8	112.932	AU-BS02a_20160724_163345.wav	BS16_AU_02a
195	Waveform 1	1	14097.983012226	14098.872840924	54.1	178.5	147.983	AU-BS02a_20160724_163345.wav	BS16_AU_02a
195	Spectrogram 1	1	14097.983012226	14098.872840924	54.1	178.5	147.983	AU-BS02a_20160724_163345.wav	BS16_AU_02a
196	Waveform 1	1	14120.894037495	14122.249966939	91.0	153.2	170.894	AU-BS02a_20160724_163345.wav	BS16_AU_02a
196	Spectrogram 1	1	14120.894037495	14122.249966939	91.0	153.2	170.894	AU-BS02a_20160724_163345.wav	BS16_AU_02a
197	Waveform 1	1	14141.114390271	14142.258455740	31.1	164.7	191.114	AU-BS02a_20160724_163345.wav	BS16_AU_02a
197	Spectrogram 1	1	14141.114390271	14142.258455740	31.1	164.7	191.114	AU-BS02a_20160724_163345.wav	BS16_AU_02a
198	Waveform 1	1	14185.805032245	14186.737233738	65.6	173.9	10.805	AU-BS02a_20160724_163730.wav	BS16_AU_02a
198	Spectrogram 1	1	14185.805032245	14186.737233738	65.6	173.9	10.805	AU-BS02a_20160724_163730.wav	BS16_AU_02a
200	Waveform 1	1	14187.881299207	14188.834687098	38.0	167.0	12.881	AU-BS02a_20160724_163730.wav	BS16_AU_02a
200	Spectrogram 1	1	14187.881299207	14188.834687098	38.0	167.0	12.881	AU-BS02a_20160724_163730.wav	BS16_AU_02a
201	Waveform 1	1	14231.139795637	14231.987251540	44.9	148.6	56.140	AU-BS02a_20160724_163730.wav	BS16_AU_02a
201	Spectrogram 1	1	14231.139795637	14231.987251540	44.9	148.6	56.140	AU-BS02a_20160724_163730.wav	BS16_AU_02a
202	Waveform 1	1	14234.741483225	14235.334702357	130.1	183.1	59.741	AU-BS02a_20160724_163730.wav	BS16_AU_02a
202	Spectrogram 1	1	14234.741483225	14235.334702357	130.1	183.1	59.741	AU-BS02a_20160724_163730.wav	BS16_AU_02a
203	Waveform 1	1	14267.631301751	14268.860112810	51.8	137.0	92.631	AU-BS02a_20160724_163730.wav	BS16_AU_02a
203	Spectrogram 1	1	14267.631301751	14268.860112810	51.8	137.0	92.631	AU-BS02a_20160724_163730.wav	BS16_AU_02a
205	Waveform 1	1	14271.644060383	14272.576261876	42.6	97.9	96.644	AU-BS02a_20160724_163730.wav	BS16_AU_02a
205	Spectrogram 1	1	14271.644060383	14272.576261876	42.6	97.9	96.644	AU-BS02a_20160724_163730.wav	BS16_AU_02a
206	Waveform 1	1	14272.682193864	14273.699140947	67.9	162.4	97.682	AU-BS02a_20160724_163730.wav	BS16_AU_02a
206	Spectrogram 1	1	14272.682193864	14273.699140947	67.9	162.4	97.682	AU-BS02a_20160724_163730.wav	BS16_AU_02a
207	Waveform 1	1	14295.881299207	14296.877059893	31.1	127.8	120.881	AU-BS02a_20160724_163730.wav	BS16_AU_02a
207	Spectrogram 1	1	14295.881299207	14296.877059893	31.1	127.8	120.881	AU-BS02a_20160724_163730.wav	BS16_AU_02a
208	Waveform 1	1	14307.838956930	14308.728785628	79.4	185.4	132.839	AU-BS02a_20160724_163730.wav	BS16_AU_02a
208	Spectrogram 1	1	14307.838956930	14308.728785628	79.4	185.4	132.839	AU-BS02a_20160724_163730.wav	BS16_AU_02a
209	Waveform 1	1	14346.936389945	14348.271132992	33.4	130.1	21.936	AU-BS02a_20160724_164000.wav	BS16_AU_02a
209	Spectrogram 1	1	14346.936389945	14348.271132992	33.4	130.1	21.936	AU-BS02a_20160724_164000.wav	BS16_AU_02a
210	Waveform 1	1	14401.177939291	14401.813531218	58.7	137.0	76.178	AU-BS02a_20160724_164000.wav	BS16_AU_02a
210	Spectrogram 1	1	14401.177939291	14401.813531218	58.7	137.0	76.178	AU-BS02a_20160724_164000.wav	BS16_AU_02a
211	Waveform 1	1	14488.321994588	14488.851654527	51.8	114.0	163.322	AU-BS02a_20160724_164000.wav	BS16_AU_02a
211	Spectrogram 1	1	14488.321994588	14488.851654527	51.8	114.0	163.322	AU-BS02a_20160724_164000.wav	BS16_AU_02a
212	Waveform 1	1	14492.305037331	14492.792324476	58.7	120.9	167.305	AU-BS02a_20160724_164000.wav	BS16_AU_02a
212	Spectrogram 1	1	14492.305037331	14492.792324476	58.7	120.9	167.305	AU-BS02a_20160724_164000.wav	BS16_AU_02a
213	Waveform 1	1	14604.427946920	14605.360148414	61.0	144.0	54.428	AU-BS02a_20160724_164730.wav	BS16_AU_02a
