Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
208	Spectrogram 1	1	9405.241220570	9406.506842995	97.5	169.6	105.242	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
209	Waveform 1	1	9421.366242695	9422.538115311	97.5	163.3	121.367	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
209	Spectrogram 1	1	9421.366242695	9422.538115311	97.5	163.3	121.367	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
210	Waveform 1	1	9458.069347954	9459.288095474	97.5	169.6	158.070	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
210	Spectrogram 1	1	9458.069347954	9459.288095474	97.5	169.6	158.070	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
211	Waveform 1	1	9472.975622559	9474.428744602	75.5	200.9	172.976	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
211	Spectrogram 1	1	9472.975622559	9474.428744602	75.5	200.9	172.976	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
212	Waveform 1	1	9484.975598145	9486.663094711	63.0	175.8	184.976	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
212	Spectrogram 1	1	9484.975598145	9486.663094711	63.0	175.8	184.976	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
213	Waveform 1	1	9512.725627136	9513.803749943	28.5	157.0	212.726	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
213	Spectrogram 1	1	9512.725627136	9513.803749943	28.5	157.0	212.726	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
214	Waveform 1	1	9515.350621796	9516.288119888	88.0	147.6	215.351	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
214	Spectrogram 1	1	9515.350621796	9516.288119888	88.0	147.6	215.351	AU-AWBS03_20130714_120000.wav	AW12_AU_BS3
215	Waveform 1	1	9525.381851387	9526.553724003	41.0	141.3	0.382	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
215	Spectrogram 1	1	9525.381851387	9526.553724003	41.0	141.3	0.382	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
216	Waveform 1	1	9539.163128281	9540.991249561	44.2	166.4	14.164	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
216	Spectrogram 1	1	9539.163128281	9540.991249561	44.2	166.4	14.164	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
217	Waveform 1	1	9571.131868172	9572.069366264	81.8	150.7	46.133	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
217	Spectrogram 1	1	9571.131868172	9572.069366264	81.8	150.7	46.133	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
218	Waveform 1	1	9595.225624084	9596.163122177	53.6	153.9	70.226	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
218	Spectrogram 1	1	9595.225624084	9596.163122177	53.6	153.9	70.226	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
219	Waveform 1	1	9612.053714848	9613.225587463	94.3	172.7	87.054	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
219	Spectrogram 1	1	9612.053714848	9613.225587463	94.3	172.7	87.054	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
220	Waveform 1	1	9655.319361687	9656.584984112	91.2	204.0	130.320	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
220	Spectrogram 1	1	9655.319361687	9656.584984112	91.2	204.0	130.320	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
221	Waveform 1	1	9671.397508907	9672.803756046	59.8	207.2	146.398	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
221	Spectrogram 1	1	9671.397508907	9672.803756046	59.8	207.2	146.398	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
222	Waveform 1	1	9685.084981060	9686.069354057	69.2	204.0	160.086	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
222	Spectrogram 1	1	9685.084981060	9686.069354057	69.2	204.0	160.086	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
223	Waveform 1	1	9690.803719425	9692.209966564	88.0	182.1	165.804	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
223	Spectrogram 1	1	9690.803719425	9692.209966564	88.0	182.1	165.804	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
224	Waveform 1	1	9706.694367027	9708.522488308	88.0	175.8	181.695	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
224	Spectrogram 1	1	9706.694367027	9708.522488308	88.0	175.8	181.695	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
225	Waveform 1	1	9728.256878090	9729.428750706	63.0	163.3	203.258	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
225	Spectrogram 1	1	9728.256878090	9729.428750706	63.0	163.3	203.258	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
226	Waveform 1	1	9740.725602722	9742.131849861	37.9	103.7	215.726	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
226	Spectrogram 1	1	9740.725602722	9742.131849861	37.9	103.7	215.726	AU-AWBS03_20130714_120345.wav	AW12_AU_BS3
227	Waveform 1	1	9763.881860542	9765.709981823	34.8	163.3	13.882	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
227	Spectrogram 1	1	9763.881860542	9765.709981823	34.8	163.3	13.882	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
228	Waveform 1	1	9783.241251087	9783.944374657	97.5	188.4	33.242	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
228	Spectrogram 1	1	9783.241251087	9783.944374657	97.5	188.4	33.242	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
229	Waveform 1	1	9806.913132858	9808.131880379	37.9	210.3	56.914	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
229	Spectrogram 1	1	9806.913132858	9808.131880379	37.9	210.3	56.914	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
230	Waveform 1	1	9827.209966564	9828.194339561	66.1	160.1	77.211	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
230	Spectrogram 1	1	9827.209966564	9828.194339561	66.1	160.1	77.211	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
231	Waveform 1	1	9871.694360924	9872.397484493	81.8	160.1	121.695	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
231	Spectrogram 1	1	9871.694360924	9872.397484493	81.8	160.1	121.695	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
232	Waveform 1	1	9886.835010052	9888.053757572	94.3	210.3	136.836	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
232	Spectrogram 1	1	9886.835010052	9888.053757572	94.3	210.3	136.836	AU-AWBS03_20130714_120730.wav	AW12_AU_BS3
233	Waveform 1	1	9902.772477627	9903.569351006	63.0	191.5	2.773	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
233	Spectrogram 1	1	9902.772477627	9903.569351006	63.0	191.5	2.773	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
234	Waveform 1	1	9927.194357872	9928.459980297	56.7	188.4	27.195	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
234	Spectrogram 1	1	9927.194357872	9928.459980297	56.7	188.4	27.195	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
235	Waveform 1	1	9930.194351768	9931.413099289	59.8	153.9	30.195	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
235	Spectrogram 1	1	9930.194351768	9931.413099289	59.8	153.9	30.195	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
236	Waveform 1	1	9962.959965038	9964.084962749	56.7	160.1	62.961	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
236	Spectrogram 1	1	9962.959965038	9964.084962749	56.7	160.1	62.961	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
237	Waveform 1	1	9980.116235065	9981.288107681	53.6	175.8	80.117	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
237	Spectrogram 1	1	9980.116235065	9981.288107681	53.6	175.8	80.117	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
238	Waveform 1	1	9994.460010815	9996.194382286	47.3	182.1	94.461	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
238	Spectrogram 1	1	9994.460010815	9996.194382286	47.3	182.1	94.461	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
239	Waveform 1	1	10013.772471523	10015.178718662	63.0	163.3	113.773	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
239	Spectrogram 1	1	10013.772471523	10015.178718662	63.0	163.3	113.773	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
240	Waveform 1	1	10088.209984875	10089.569357109	88.0	210.3	188.211	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
240	Spectrogram 1	1	10088.209984875	10089.569357109	88.0	210.3	188.211	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
241	Waveform 1	1	10098.522463894	10099.319337273	110.0	207.2	198.523	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
241	Spectrogram 1	1	10098.522463894	10099.319337273	110.0	207.2	198.523	AU-AWBS03_20130714_121000.wav	AW12_AU_BS3
242	Waveform 1	1	10179.288089371	10180.178712559	66.1	166.4	54.289	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
242	Spectrogram 1	1	10179.288089371	10180.178712559	66.1	166.4	54.289	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
243	Waveform 1	1	10198.084981060	10199.303728580	53.6	194.6	73.086	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
243	Spectrogram 1	1	10198.084981060	10199.303728580	53.6	194.6	73.086	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
244	Waveform 1	1	10214.913126755	10216.131874275	53.6	179.0	89.914	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
244	Spectrogram 1	1	10214.913126755	10216.131874275	53.6	179.0	89.914	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
245	Waveform 1	1	10225.506855202	10226.350603485	63.0	197.8	100.507	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
245	Spectrogram 1	1	10225.506855202	10226.350603485	63.0	197.8	100.507	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
246	Waveform 1	1	10239.147507381	10240.272505093	41.0	163.3	114.148	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
246	Spectrogram 1	1	10239.147507381	10240.272505093	41.0	163.3	114.148	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
247	Waveform 1	1	10258.272468472	10259.397466183	72.4	141.3	133.273	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
247	Spectrogram 1	1	10258.272468472	10259.397466183	72.4	141.3	133.273	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
248	Waveform 1	1	10273.084993267	10273.928741550	78.6	175.8	148.086	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
248	Spectrogram 1	1	10273.084993267	10273.928741550	78.6	175.8	148.086	AU-AWBS03_20130714_122730.wav	AW12_AU_BS3
249	Waveform 1	1	10319.725633240	10321.225630188	44.2	175.8	44.726	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
249	Spectrogram 1	1	10319.725633240	10321.225630188	44.2	175.8	44.726	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
250	Waveform 1	1	10346.725633240	10347.616256428	94.3	185.2	71.726	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
250	Spectrogram 1	1	10346.725633240	10347.616256428	94.3	185.2	71.726	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
251	Waveform 1	1	10363.788098526	10365.616219807	97.5	204.0	88.789	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
251	Spectrogram 1	1	10363.788098526	10365.616219807	97.5	204.0	88.789	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
252	Waveform 1	1	10399.506885719	10400.866257954	47.3	179.0	124.508	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
252	Spectrogram 1	1	10399.506885719	10400.866257954	47.3	179.0	124.508	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
253	Waveform 1	1	10421.256841469	10422.850588226	53.6	157.0	146.257	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
253	Spectrogram 1	1	10421.256841469	10422.850588226	53.6	157.0	146.257	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
254	Waveform 1	1	10442.163103867	10443.663100815	31.6	169.6	167.164	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
254	Spectrogram 1	1	10442.163103867	10443.663100815	31.6	169.6	167.164	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
255	Waveform 1	1	10455.522506618	10456.881878853	78.6	141.3	180.523	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
255	Spectrogram 1	1	10455.522506618	10456.881878853	78.6	141.3	180.523	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
256	Waveform 1	1	10495.975604248	10496.819352531	106.9	200.9	220.976	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
256	Spectrogram 1	1	10495.975604248	10496.819352531	106.9	200.9	220.976	AU-AWBS03_20130714_123000.wav	AW12_AU_BS3
257	Waveform 1	1	10525.413099289	10526.584971905	113.1	200.9	25.414	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
257	Spectrogram 1	1	10525.413099289	10526.584971905	113.1	200.9	25.414	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
258	Waveform 1	1	10557.522463894	10558.694336510	66.1	169.6	57.523	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
258	Spectrogram 1	1	10557.522463894	10558.694336510	66.1	169.6	57.523	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
259	Waveform 1	1	10579.225599670	10580.538097000	56.7	182.1	79.226	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
259	Spectrogram 1	1	10579.225599670	10580.538097000	56.7	182.1	79.226	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
260	Waveform 1	1	10594.647498226	10596.522494411	69.2	163.3	94.648	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
260	Spectrogram 1	1	10594.647498226	10596.522494411	69.2	163.3	94.648	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
261	Waveform 1	1	10604.678727818	10606.600598907	69.2	169.6	104.679	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
261	Spectrogram 1	1	10604.678727818	10606.600598907	69.2	169.6	104.679	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
262	Waveform 1	1	10623.897493649	10625.069366264	47.3	182.1	123.898	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
262	Spectrogram 1	1	10623.897493649	10625.069366264	47.3	182.1	123.898	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
263	Waveform 1	1	10642.741260242	10643.631883430	56.7	131.9	142.742	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
263	Spectrogram 1	1	10642.741260242	10643.631883430	56.7	131.9	142.742	AU-AWBS03_20130714_123345.wav	AW12_AU_BS3
264	Waveform 1	1	10736.631859016	10737.756856728	63.0	160.1	11.632	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
264	Spectrogram 1	1	10736.631859016	10737.756856728	63.0	160.1	11.632	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
265	Waveform 1	1	10752.475631714	10753.366254902	50.4	153.9	27.476	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
265	Spectrogram 1	1	10752.475631714	10753.366254902	50.4	153.9	27.476	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
266	Waveform 1	1	10792.975604248	10794.475601196	75.5	185.2	67.976	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
266	Spectrogram 1	1	10792.975604248	10794.475601196	75.5	185.2	67.976	AU-AWBS03_20130714_131345.wav	AW12_AU_BS3
267	Waveform 1	1	11014.788092422	11016.006839943	59.8	182.1	64.789	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
267	Spectrogram 1	1	11014.788092422	11016.006839943	59.8	182.1	64.789	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
268	Waveform 1	1	11042.725590515	11043.850588226	72.4	157.0	92.726	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
268	Spectrogram 1	1	11042.725590515	11043.850588226	72.4	157.0	92.726	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
269	Waveform 1	1	11052.569375420	11053.225624084	50.4	119.4	102.570	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
269	Spectrogram 1	1	11052.569375420	11053.225624084	50.4	119.4	102.570	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
270	Waveform 1	1	11075.538133621	11076.288132095	122.5	204.0	125.539	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
270	Spectrogram 1	1	11075.538133621	11076.288132095	122.5	204.0	125.539	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
271	Waveform 1	1	11096.959965038	11098.084962749	78.6	157.0	146.961	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
271	Spectrogram 1	1	11096.959965038	11098.084962749	78.6	157.0	146.961	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
272	Waveform 1	1	11111.397490597	11112.194363976	72.4	169.6	161.398	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
272	Spectrogram 1	1	11111.397490597	11112.194363976	72.4	169.6	161.398	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
273	Waveform 1	1	11130.599959378	11131.105139698	77.9	166.7	180.601	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
273	Spectrogram 1	1	11130.599959378	11131.105139698	77.9	166.7	180.601	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
274	Waveform 1	1	11166.110304758	11166.926365274	40.7	135.2	216.111	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
274	Spectrogram 1	1	11166.110304758	11166.926365274	40.7	135.2	216.111	AU-AWBS03_20130714_170345.wav	AW12_AU_BS3
275	Waveform 1	1	11422.742456308	11423.364216701	123.8	189.7	97.744	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
275	Spectrogram 1	1	11422.742456308	11423.364216701	123.8	189.7	97.744	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
276	Waveform 1	1	11460.312382990	11461.089583481	95.1	169.6	135.314	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
276	Spectrogram 1	1	11460.312382990	11461.089583481	95.1	169.6	135.314	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
277	Waveform 1	1	11501.449714858	11502.421215472	83.6	163.9	176.451	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
277	Spectrogram 1	1	11501.449714858	11502.421215472	83.6	163.9	176.451	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
278	Waveform 1	1	11519.783929380	11520.444549798	92.2	201.1	194.785	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
278	Spectrogram 1	1	11519.783929380	11520.444549798	92.2	201.1	194.785	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
279	Waveform 1	1	11533.812398248	11534.511878691	75.0	172.5	208.814	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
279	Spectrogram 1	1	11533.812398248	11534.511878691	75.0	172.5	208.814	AU-AWBS03_20130716_145345.wav	AW12_AU_BS3
280	Waveform 1	1	11563.610320017	11564.309800459	103.7	178.2	13.612	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
280	Spectrogram 1	1	11563.610320017	11564.309800459	103.7	178.2	13.612	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
281	Waveform 1	1	11600.317609085	11601.172529626	100.8	175.3	50.319	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
281	Spectrogram 1	1	11600.317609085	11601.172529626	100.8	175.3	50.319	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
282	Waveform 1	1	11625.802068127	11626.307248447	86.5	189.7	75.803	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
282	Spectrogram 1	1	11625.802068127	11626.307248447	86.5	189.7	75.803	AU-AWBS03_20130716_192345.wav	AW12_AU_BS3
283	Waveform 1	1	11977.602541909	11978.340882375	89.4	206.8	202.604	AU-AWBS03_20130716_194345.wav	AW12_AU_BS3
283	Spectrogram 1	1	11977.602541909	11978.340882375	89.4	206.8	202.604	AU-AWBS03_20130716_194345.wav	AW12_AU_BS3
284	Waveform 1	1	12164.620680656	12165.397881147	63.6	181.1	14.622	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
284	Spectrogram 1	1	12164.620680656	12165.397881147	63.6	181.1	14.622	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
285	Waveform 1	1	12209.216554711	12210.265775374	86.5	183.9	59.218	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
285	Spectrogram 1	1	12209.216554711	12210.265775374	86.5	183.9	59.218	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
286	Waveform 1	1	12227.278749061	12228.483409822	100.8	201.1	77.280	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
286	Spectrogram 1	1	12227.278749061	12228.483409822	100.8	201.1	77.280	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
287	Waveform 1	1	12238.314996037	12239.092196529	100.8	169.6	88.316	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
287	Spectrogram 1	1	12238.314996037	12239.092196529	100.8	169.6	88.316	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
288	Waveform 1	1	12246.281301073	12247.330521737	75.0	206.8	96.283	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
288	Spectrogram 1	1	12246.281301073	12247.330521737	75.0	206.8	96.283	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
289	Waveform 1	1	12284.309830977	12285.203611542	95.1	166.7	134.311	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
289	Spectrogram 1	1	12284.309830977	12285.203611542	95.1	166.7	134.311	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
290	Waveform 1	1	12329.224302302	12330.273522965	60.7	178.2	179.226	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
290	Spectrogram 1	1	12329.224302302	12330.273522965	60.7	178.2	179.226	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
291	Waveform 1	1	12369.934173900	12370.905674514	55.0	163.9	219.935	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
291	Spectrogram 1	1	12369.934173900	12370.905674514	55.0	163.9	219.935	AU-AWBS03_20130717_000000.wav	AW12_AU_BS3
292	Waveform 1	1	12459.833119526	12460.610320017	103.7	183.9	84.834	AU-AWBS03_20130717_052000.wav	AW12_AU_BS3
292	Spectrogram 1	1	12459.833119526	12460.610320017	103.7	183.9	84.834	AU-AWBS03_20130717_052000.wav	AW12_AU_BS3
293	Waveform 1	1	12666.203611542	12666.825371935	115.2	175.3	66.205	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
293	Spectrogram 1	1	12666.203611542	12666.825371935	115.2	175.3	66.205	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
294	Waveform 1	1	12712.983364046	12713.954864660	95.1	183.9	112.985	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
294	Spectrogram 1	1	12712.983364046	12713.954864660	95.1	183.9	112.985	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
295	Waveform 1	1	12769.035228275	12769.734708717	126.6	226.9	169.036	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
295	Spectrogram 1	1	12769.035228275	12769.734708717	126.6	226.9	169.036	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
296	Waveform 1	1	12796.734708717	12797.511909208	95.1	181.1	196.736	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
296	Spectrogram 1	1	12796.734708717	12797.511909208	95.1	181.1	196.736	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
297	Waveform 1	1	12803.846093212	12804.778733802	106.6	206.8	203.847	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
297	Spectrogram 1	1	12803.846093212	12804.778733802	106.6	206.8	203.847	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
298	Waveform 1	1	12812.434158641	12813.094779059	126.6	218.3	212.435	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
298	Spectrogram 1	1	12812.434158641	12813.094779059	126.6	218.3	212.435	AU-AWBS03_20130717_054000.wav	AW12_AU_BS3
299	Waveform 1	1	12835.314996037	12835.897896406	83.6	149.5	10.316	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
299	Spectrogram 1	1	12835.314996037	12835.897896406	83.6	149.5	10.316	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
300	Waveform 1	1	12873.273522965	12874.245023579	83.6	149.5	48.275	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
300	Spectrogram 1	1	12873.273522965	12874.245023579	83.6	149.5	48.275	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
301	Waveform 1	1	12939.701013753	12940.711374392	92.2	204.0	114.702	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
301	Spectrogram 1	1	12939.701013753	12940.711374392	92.2	204.0	114.702	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
302	Waveform 1	1	12966.390133556	12967.866814490	60.7	183.9	141.391	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
302	Spectrogram 1	1	12966.390133556	12967.866814490	60.7	183.9	141.391	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
303	Waveform 1	1	13009.478183727	13010.721704513	80.8	206.8	184.479	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
303	Spectrogram 1	1	13009.478183727	13010.721704513	80.8	206.8	184.479	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
304	Waveform 1	1	13048.245054097	13049.605154957	72.2	178.2	223.246	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
304	Spectrogram 1	1	13048.245054097	13049.605154957	72.2	178.2	223.246	AU-AWBS03_20130718_010000.wav	AW12_AU_BS3
305	Waveform 1	1	13122.561129871	13124.037810805	77.9	192.5	72.562	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
305	Spectrogram 1	1	13122.561129871	13124.037810805	77.9	192.5	72.562	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
306	Waveform 1	1	13162.112917806	13163.162138469	69.3	189.7	112.114	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
306	Spectrogram 1	1	13162.112917806	13163.162138469	69.3	189.7	112.114	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
307	Waveform 1	1	13202.473049184	13203.405689773	98.0	204.0	152.474	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
307	Spectrogram 1	1	13202.473049184	13203.405689773	98.0	204.0	152.474	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
308	Waveform 1	1	13272.017059010	13273.416019894	57.8	186.8	222.018	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
308	Spectrogram 1	1	13272.017059010	13273.416019894	57.8	186.8	222.018	AU-AWBS03_20130718_010345.wav	AW12_AU_BS3
309	Waveform 1	1	13303.213941663	13304.379742400	66.4	169.6	28.215	AU-AWBS03_20130718_010730.wav	AW12_AU_BS3
309	Spectrogram 1	1	13303.213941663	13304.379742400	66.4	169.6	28.215	AU-AWBS03_20130718_010730.wav	AW12_AU_BS3
310	Waveform 1	1	13390.734708717	13391.939369478	57.8	181.1	115.736	AU-AWBS03_20130718_010730.wav	AW12_AU_BS3
