Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
304	Spectrogram 1	1	10144.063812256	10144.551300049	175	225	FP
305	Spectrogram 1	1	10146.083404541	10146.779815674	135	155	FP
306	Spectrogram 1	1	10158.479522705	10159.106292725	65	145	FP
307	Spectrogram 1	1	10168.507843018	10169.134613037	145	195	FP
308	Spectrogram 1	1	10235.224029541	10235.781158447	65	95	FP
309	Spectrogram 1	1	10245.739837646	10246.645172119	125	205	FP
310	Spectrogram 1	1	10250.684356689	10251.450408936	145	185	FP
311	Spectrogram 1	1	10299.29385376	10300.547393799	75	165	FP
109	Spectrogram 1	1	10312.855848539	10314.021100405	95.6	208.5	FN
312	Spectrogram 1	1	10319.002288818	10319.629058838	115	165	FP
313	Spectrogram 1	1	10342.471343994	10343.098114014	185	235	FP
314	Spectrogram 1	1	10376.595489502	10376.943695068	105	165	FP
315	Spectrogram 1	1	10377.361541748	10378.057952881	145	205	FP
316	Spectrogram 1	1	10391.289764404	10391.707611084	215	245	FP
317	Spectrogram 1	1	10403.337677002	10404.173370361	135	175	FP
318	Spectrogram 1	1	10414.96774292	10415.873077393	125	195	FP
319	Spectrogram 1	1	10418.310516357	10419.42477417	95	155	FP
320	Spectrogram 1	1	10435.860076904	10436.277923584	125	165	FP
321	Spectrogram 1	1	10438.436798096	10439.133209229	145	195	FP
322	Spectrogram 1	1	10460.930877686	10461.766571045	145	175	FP
323	Spectrogram 1	1	10465.736114502	10466.502166748	125	175	FP
324	Spectrogram 1	1	10476.042999268	10476.7394104	95	155	FP
325	Spectrogram 1	1	10487.812347412	10488.717681885	55	85	FP
110	Spectrogram 1	1	10494.241432836	10495.131261535	74.8	176.2	FN
326	Spectrogram 1	1	10514.345611572	10514.833099365	125	195	FP
327	Spectrogram 1	1	10533.357635498	10533.914764404	135	155	FP
328	Spectrogram 1	1	10538.720001221	10539.207489014	85	125	FP
111	Spectrogram 1	1	10567.063483373	10567.953312071	88.7	167	FN
329	Spectrogram 1	1	10613.653839111	10614.559173584	75	135	FP
330	Spectrogram 1	1	10705.162261963	10705.858673096	85	105	FP
331	Spectrogram 1	1	10739.356048584	10740.261383057	85	175	FP
332	Spectrogram 1	1	10769.510650635	10771.390960693	135	195	FP
333	Spectrogram 1	1	10858.511993408	10859.278045654	65	135	FP
112	Spectrogram 1	1	10877.855828194	10878.597352109	86.4	167	FN
334	Spectrogram 1	1	10904.684051514	10905.24118042	45	75	FP
335	Spectrogram 1	1	10919.308685303	10919.865814209	115	205	FP
336	Spectrogram 1	1	10935.674346924	10936.301116943	115	145	FP
113	Spectrogram 1	1	10936.165196392	10936.949093102	81.7	155.5	FN
337	Spectrogram 1	1	10939.086761475	10939.643890381	165	215	FP
114	Spectrogram 1	1	10941.843150942	10942.711793242	79.4	183.1	FN
115	Spectrogram 1	1	10965.940614474	10966.85162957	72.5	150.9	FN
338	Spectrogram 1	1	11108.941436768	11109.707489014	55	95	FP
339	Spectrogram 1	1	11124.680328369	11125.237457275	115	185	FP
116	Spectrogram 1	1	11126.499939439	11127.601632113	74.8	148.6	TP
117	Spectrogram 1	1	11221.970248982	11222.648213704	77.1	141.7	FN
341	Spectrogram 1	1	11236.454315186	11237.150726318	175	215	FP
342	Spectrogram 1	1	11249.616485596	11250.312896729	105	135	FP
343	Spectrogram 1	1	11287.640533447	11288.615509033	85	155	TP
344	Spectrogram 1	1	11309.020355225	11309.647125244	185	215	FP
345	Spectrogram 1	1	11328.519866943	11329.07699585	85	145	TP
346	Spectrogram 1	1	11364.593963623	11365.220733643	45	105	FP
347	Spectrogram 1	1	11427.897735596	11428.454864502	205	245	FP
348	Spectrogram 1	1	11429.986968994	11430.613739014	85	125	FP
349	Spectrogram 1	1	11435.21005249	11436.04574585	45	135	FP
350	Spectrogram 1	1	11441.268829346	11442.661651611	75	165	FP
351	Spectrogram 1	1	11451.436431885	11452.132843018	185	245	FP
120	Spectrogram 1	1	11481.143999822	11482.11857411	79.4	155.5	FN
352	Spectrogram 1	1	11484.86416626	11485.908782959	135	235	FP
121	Spectrogram 1	1	11522.466004582	11523.504138063	88.7	164.7	FN
122	Spectrogram 1	1	11556.054974227	11556.648193359	88.7	155.5	FN
353	Spectrogram 1	1	11599.772003174	11600.607696533	155	195	FP
354	Spectrogram 1	1	11622.40536499	11623.449981689	205	245	FP
355	Spectrogram 1	1	11665.165008545	11666.000701904	65	155	FP
123	Spectrogram 1	1	11720.966040186	11722.194851245	63.3	180.8	FN
356	Spectrogram 1	1	11732.438323975	11733.274017334	175	215	FP
124	Spectrogram 1	1	11764.025329547	11765.084649425	74.8	155.5	FN
125	Spectrogram 1	1	11791.131261535	11792.127022221	70.2	134.7	FN
357	Spectrogram 1	1	11794.279632568	11794.836761475	215	245	FP
358	Spectrogram 1	1	11827.916290283	11828.403778076	145	165	FP
359	Spectrogram 1	1	11857.165557861	11857.722686768	145	175	FP
360	Spectrogram 1	1	11878.754302979	11879.938201904	185	215	FP
361	Spectrogram 1	1	11910.858856201	11911.624908447	135	165	FP
362	Spectrogram 1	1	11918.380096436	11918.867584229	65	135	FP
363	Spectrogram 1	1	11941.988433838	11942.336639404	175	205	FP
364	Spectrogram 1	1	12005.431488037	12006.058258057	195	235	FP
365	Spectrogram 1	1	12008.356414795	12008.913543701	95	135	FP
366	Spectrogram 1	1	12031.616546631	12032.312957764	125	165	FP
126	Spectrogram 1	1	12053.016871264	12054.18212313	74.8	160.1	TP
368	Spectrogram 1	1	12140.813812256	12141.649505615	175	205	FP
127	Spectrogram 1	1	12163.529553602	12164.4193823	79.4	167	FN
128	Spectrogram 1	1	12215.982946579	12216.491420121	95.6	157.8	FN
369	Spectrogram 1	1	12224.73135376	12225.706329346	135	185	FP
129	Spectrogram 1	1	12254.220266784	12255.004163494	88.7	155.5	FN
370	Spectrogram 1	1	12276.265777588	12276.962188721	155	235	FP
371	Spectrogram 1	1	12277.79788208	12278.981781006	155	205	FP
372	Spectrogram 1	1	12295.765289307	12296.531341553	85	135	FP
373	Spectrogram 1	1	12341.728424072	12342.146270752	145	185	FP
374	Spectrogram 1	1	12354.681671143	12355.795928955	85	155	FP
375	Spectrogram 1	1	12392.148590088	12393.611053467	45	135	TP
131	Spectrogram 1	1	12408.805027633	12409.44061956	88.7	167	FN
376	Spectrogram 1	1	12417.428314209	12417.985443115	215	235	FP
132	Spectrogram 1	1	12426.262619234	12427.088888739	100.2	160.1	FN
133	Spectrogram 1	1	12462.974518814	12463.673669934	77.1	160.1	FN
377	Spectrogram 1	1	12483.23916626	12483.726654053	225	245	FP
134	Spectrogram 1	1	12549.588914171	12550.266878893	79.4	155.5	FN
378	Spectrogram 1	1	12570.220916748	12570.499481201	125	165	FP
135	Spectrogram 1	1	12587.309231343	12588.114314451	79.4	146.3	FN
379	Spectrogram 1	1	12603.718292236	12604.345062256	65	115	FP
380	Spectrogram 1	1	12609.150299072	12610.125274658	95	135	FP
136	Spectrogram 1	1	12680.966040186	12681.686377703	91	164.7	FN
381	Spectrogram 1	1	12755.744842529	12756.301971436	115	155	FP
382	Spectrogram 1	1	12769.742706299	12770.439117432	155	205	FP
383	Spectrogram 1	1	12787.919036865	12788.685089111	155	175	FP
384	Spectrogram 1	1	12814.243377686	12814.730865479	75	105	FP
385	Spectrogram 1	1	12842.587310791	12843.283721924	95	165	FP
386	Spectrogram 1	1	12856.376251221	12857.21194458	155	195	FP
387	Spectrogram 1	1	12857.490509033	12858.395843506	155	225	FP
388	Spectrogram 1	1	12870.652679443	12871.418731689	105	185	FP
389	Spectrogram 1	1	12923.301361084	12923.85848999	85	125	FP
137	Spectrogram 1	1	12938.351604138	12938.966009668	77.1	144	FN
138	Spectrogram 1	1	12955.309251688	12956.114334796	88.7	162.4	FN
390	Spectrogram 1	1	12988.972930908	12989.738983154	105	195	FP
391	Spectrogram 1	1	13010.561676025	13010.909881592	195	225	FP
392	Spectrogram 1	1	13013.347320557	13014.043731689	185	235	FP
393	Spectrogram 1	1	13017.943634033	13018.570404053	55	135	FP
139	Spectrogram 1	1	13022.423631787	13023.249901292	100.2	162.4	FN
394	Spectrogram 1	1	13023.932769775	13024.629180908	125	175	FP
395	Spectrogram 1	1	13033.334320068	13035.0753479	55	195	FP
396	Spectrogram 1	1	13056.594451904	13057.081939697	125	195	FP
140	Spectrogram 1	1	13057.885533909	13058.648244222	86.4	164.7	FN
397	Spectrogram 1	1	13067.249542236	13067.876312256	175	245	FP
398	Spectrogram 1	1	13091.763214111	13092.807830811	165	215	FP
141	Spectrogram 1	1	13112.75417621	13114.194851245	95.6	183.1	FN
142	Spectrogram 1	1	13161.470233723	13162.338876024	88.7	141.7	FN
143	Spectrogram 1	1	13231.305002202	13232.321949285	79.4	157.8	FN
399	Spectrogram 1	1	13268.094512939	13268.442718506	125	145	FP
400	Spectrogram 1	1	13299.711578369	13300.407989502	65	115	FP
401	Spectrogram 1	1	13303.681121826	13304.029327393	155	195	FP
402	Spectrogram 1	1	13339.407012939	13340.242706299	105	175	FP
403	Spectrogram 1	1	13340.939117432	13341.635528564	55	95	FP
404	Spectrogram 1	1	13362.736785889	13363.502838135	155	175	FP
144	Spectrogram 1	1	13378.32196963	13379.232984726	84.1	139.4	FN
145	Spectrogram 1	1	13393.851599052	13394.889732533	88.7	160.1	FN
405	Spectrogram 1	1	13394.841339111	13395.537750244	145	195	FP
406	Spectrogram 1	1	13415.664031982	13416.221160889	55	85	FP
407	Spectrogram 1	1	13431.611846924	13432.099334717	175	225	FP
146	Spectrogram 1	1	13431.940614474	13432.660951992	74.8	144	FN
408	Spectrogram 1	1	13442.893707275	13443.241912842	55	115	FP
409	Spectrogram 1	1	13488.090789795	13488.647918701	65	115	FP
410	Spectrogram 1	1	13504.665374756	13505.361785889	225	245	FP
411	Spectrogram 1	1	13515.250823975	13515.947235107	125	165	FP
147	Spectrogram 1	1	13519.063483373	13519.61432971	107.1	155.5	FN
412	Spectrogram 1	1	13526.254119873	13527.020172119	105	155	FP
148	Spectrogram 1	1	13566.855868884	13567.385528823	95.6	150.9	FN
413	Spectrogram 1	1	13631.272918701	13632.387176514	95	155	FP
414	Spectrogram 1	1	13671.943328857	13672.84866333	205	235	FP
415	Spectrogram 1	1	13675.425384521	13676.330718994	145	195	FP
149	Spectrogram 1	1	13683.393987106	13684.029579033	100.2	157.8	FN
150	Spectrogram 1	1	13694.516845832	13695.576165711	81.7	157.8	FN
416	Spectrogram 1	1	13696.874847412	13697.292694092	75	135	FP
151	Spectrogram 1	1	13709.419412818	13710.669410275	63.3	127.8	FN
417	Spectrogram 1	1	13758.576873779	13759.064361572	125	145	FP
418	Spectrogram 1	1	13829.05368042	13829.610809326	125	155	FP
419	Spectrogram 1	1	13851.33883667	13851.687042236	175	195	FP
152	Spectrogram 1	1	13859.940573784	13860.893961675	81.7	146.3	FN
420	Spectrogram 1	1	13867.565216064	13868.052703857	125	165	FP
421	Spectrogram 1	1	13928.083343506	13928.361907959	95	115	FP
153	Spectrogram 1	1	13928.652463191	13929.627037479	97.9	155.5	FN
422	Spectrogram 1	1	13959.839691162	13960.675384521	145	215	FP
423	Spectrogram 1	1	14016.179351807	14016.527557373	125	145	FP
154	Spectrogram 1	1	14027.288075463	14028.029599378	111.7	169.3	TP
155	Spectrogram 1	1	14066.999914008	14067.656692332	86.4	157.8	FN
156	Spectrogram 1	1	14104.042266458	14104.63548559	61	155.5	FN
425	Spectrogram 1	1	14111.448394775	14112.214447021	105	145	FP
426	Spectrogram 1	1	14123.00881958	14123.42666626	65	125	FP
157	Spectrogram 1	1	14151.855838366	14152.554989486	93.3	171.6	FN
427	Spectrogram 1	1	14159.848968506	14160.127532959	145	185	FP
428	Spectrogram 1	1	14165.489898682	14166.047027588	95	155	FP
429	Spectrogram 1	1	14168.414825439	14169.389801025	55	115	FP
430	Spectrogram 1	1	14176.771759033	14177.537811279	155	195	FP
158	Spectrogram 1	1	14186.525314288	14187.245651805	91	148.6	FN
431	Spectrogram 1	1	14198.081939697	14199.056915283	155	215	FP
432	Spectrogram 1	1	14205.046051025	14205.742462158	135	185	FP
433	Spectrogram 1	1	14211.661956787	14212.428009033	85	165	FP
434	Spectrogram 1	1	14218.556427002	14219.601043701	135	215	FP
159	Spectrogram 1	1	14227.029579033	14227.665170961	102.5	167	FN
435	Spectrogram 1	1	14243.070098877	14244.253997803	75	155	FP
436	Spectrogram 1	1	14272.806854248	14273.503265381	85	125	FP
160	Spectrogram 1	1	14274.016881436	14274.970269327	88.7	160.1	FN
437	Spectrogram 1	1	14274.617523193	14275.244293213	185	235	TP
438	Spectrogram 1	1	14290.286773682	14291.052825928	185	245	FP
439	Spectrogram 1	1	14308.741668701	14309.7862854	175	215	FP
440	Spectrogram 1	1	14324.341278076	14325.037689209	75	145	FP
441	Spectrogram 1	1	14327.892974854	14328.798309326	115	175	FP
442	Spectrogram 1	1	14352.128082275	14352.406646729	205	235	FP
443	Spectrogram 1	1	14356.027984619	14356.654754639	65	155	FP
161	Spectrogram 1	1	14363.067712514	14363.80923643	109.4	169.3	FN
162	Spectrogram 1	1	14387.716022384	14388.627037479	93.3	173.9	FN
163	Spectrogram 1	1	14404.949093102	14405.860108198	93.3	157.8	FN
164	Spectrogram 1	1	14407.110105655	14408.211798328	84.1	222.3	FN
165	Spectrogram 1	1	14416.305002202	14417.131271707	74.8	141.7	FN
166	Spectrogram 1	1	14417.216017297	14417.872795622	74.8	148.6	FN
167	Spectrogram 1	1	14424.694815641	14426.008372291	77.1	197	FN
168	Spectrogram 1	1	14434.338906541	14436.055004745	72.5	183.1	FN
444	Spectrogram 1	1	14438.622344971	14439.527679443	55	145	FP
445	Spectrogram 1	1	14446.282867432	14446.839996338	175	215	FP
169	Spectrogram 1	1	14470.639735076	14471.720241353	107.1	245.3	FN
446	Spectrogram 1	1	14482.217681885	14483.262298584	75	145	TP
171	Spectrogram 1	1	14493.084659598	14494.101606682	81.7	254.6	FN
447	Spectrogram 1	1	14504.572479248	14505.129608154	95	145	FP
172	Spectrogram 1	1	14546.025339719	14546.915168417	109.4	210.8	FN
173	Spectrogram 1	1	14570.292294432	14571.372800708	86.4	215.4	FN
174	Spectrogram 1	1	14601.67787873	14602.673639416	79.4	215.4	FN
175	Spectrogram 1	1	14606.529563774	14607.249901292	86.4	148.6	FN
448	Spectrogram 1	1	14628.185455322	14628.881866455	125	175	FP
176	Spectrogram 1	1	14642.732989812	14643.749936896	70.2	173.9	FN
177	Spectrogram 1	1	14653.665170961	14655.042286803	91	192.3	FN
449	Spectrogram 1	1	14656.390106201	14657.295440674	185	215	FP
450	Spectrogram 1	1	14671.989715576	14672.964691162	45	95	FP
451	Spectrogram 1	1	14730.488250732	14730.975738525	145	215	FP
452	Spectrogram 1	1	14743.023651123	14743.650421143	75	105	FP
178	Spectrogram 1	1	14762.932135846	14763.610100568	100.2	164.7	FN
453	Spectrogram 1	1	14790.727813721	14791.493865967	215	245	FP
179	Spectrogram 1	1	14791.309251688	14792.643994735	65.6	190	FN
454	Spectrogram 1	1	14818.793182373	14819.698516846	125	175	FP
180	Spectrogram 1	1	14858.317699799	14859.038037316	100.2	162.4	FN
181	Spectrogram 1	1	14883.241432836	14883.771092776	100.2	148.6	FN
455	Spectrogram 1	1	14894.771636963	14895.259124756	205	245	FP
456	Spectrogram 1	1	14898.95010376	14899.716156006	205	245	FP
182	Spectrogram 1	1	14916.258369748	14916.788029687	95.6	150.9	FN
457	Spectrogram 1	1	14918.797821045	14919.633514404	115	185	FP
183	Spectrogram 1	1	14992.194820727	14992.788039859	93.3	192.3	FN
458	Spectrogram 1	1	15004.108184814	15004.526031494	75	105	FP
459	Spectrogram 1	1	15062.258514404	15063.094207764	115	165	FP
460	Spectrogram 1	1	15079.459869385	15080.574127197	155	205	FP
461	Spectrogram 1	1	15083.429412842	15084.056182861	175	205	FP
184	Spectrogram 1	1	15128.148239136	15129.927896532	65.6	185.4	FN
462	Spectrogram 1	1	15133.988861084	15134.476348877	135	155	FP
463	Spectrogram 1	1	15149.658111572	15150.075958252	185	235	FP
464	Spectrogram 1	1	15154.393707275	15154.881195068	85	125	FP
185	Spectrogram 1	1	15160.78382089	15161.949072757	56.4	155.5	FN
186	Spectrogram 1	1	15173.410913845	15174.682097699	67.9	197	FN
465	Spectrogram 1	1	15183.57333374	15184.269744873	65	115	FP
466	Spectrogram 1	1	15195.621246338	15196.317657471	85	115	TP
187	Spectrogram 1	1	15195.749906378	15196.978717438	74.8	178.5	FN
467	Spectrogram 1	1	15200.635406494	15202.2371521	135	225	FP
468	Spectrogram 1	1	15209.131622314	15210.245880127	125	185	FP
469	Spectrogram 1	1	15220.483123779	15221.249176025	75	135	FP
188	Spectrogram 1	1	15220.885503392	15221.817704885	70.2	201.6	FN
470	Spectrogram 1	1	15248.269927979	15248.827056885	155	225	FP
471	Spectrogram 1	1	15263.79989624	15264.357025146	165	205	FP
189	Spectrogram 1	1	15266.050775603	15267.660941819	79.4	162.4	FN
190	Spectrogram 1	1	15268.868566481	15269.906699962	79.4	141.7	FN
472	Spectrogram 1	1	15269.440826416	15269.858673096	55	75	TP
191	Spectrogram 1	1	15280.542271544	15281.199049869	77.1	144	FN
473	Spectrogram 1	1	15320.069915771	15320.835968018	135	205	FP
192	Spectrogram 1	1	15321.385518651	15322.6990753	70.2	229.2	FN
474	Spectrogram 1	1	15333.023162842	15333.510650635	205	235	FP
193	Spectrogram 1	1	15357.919397559	15359.148208618	81.7	187.7	FN
194	Spectrogram 1	1	15426.355863797	15427.711793242	70.2	180.8	FN
475	Spectrogram 1	1	15446.189971924	15447.513153076	95	165	FP
195	Spectrogram 1	1	15459.563478287	15460.728730153	67.9	171.6	FN
476	Spectrogram 1	1	15461.093170166	15461.859222412	95	155	FP
477	Spectrogram 1	1	15467.709075928	15468.266204834	85	125	FP
478	Spectrogram 1	1	15475.926727295	15476.623138428	155	185	FP
479	Spectrogram 1	1	15511.025848389	15511.443695068	175	205	FP
196	Spectrogram 1	1	15528.792279173	15529.385498305	97.9	169.3	FN
480	Spectrogram 1	1	15555.874725342	15556.640777588	85	135	FP
481	Spectrogram 1	1	15559.844268799	15560.471038818	155	215	FP
482	Spectrogram 1	1	15569.594024658	15570.151153564	195	225	FP
483	Spectrogram 1	1	15587.631072998	15588.606048584	115	175	FP
197	Spectrogram 1	1	15597.821964544	15598.711793242	97.9	157.8	FN
198	Spectrogram 1	1	15620.05502509	15621.029599378	114	169.3	FN
484	Spectrogram 1	1	15629.90322876	15631.156768799	135	215	FP
485	Spectrogram 1	1	15641.045806885	15641.672576904	95	125	FP
199	Spectrogram 1	1	15649.512647209	15650.275357521	97.9	171.6	FN
486	Spectrogram 1	1	15654.695465088	15655.322235107	45	75	FP
487	Spectrogram 1	1	15672.941436768	15674.125335693	115	195	FP
488	Spectrogram 1	1	15676.562774658	15677.328826904	185	215	FP
200	Spectrogram 1	1	15683.737208781	15684.372800708	91	164.7	FN
489	Spectrogram 1	1	15688.749969482	15689.237457275	155	195	FP
490	Spectrogram 1	1	15693.137359619	15693.694488525	165	195	FP
201	Spectrogram 1	1	15714.76262432	15715.588893826	97.9	155.5	FN
491	Spectrogram 1	1	15745.15927124	15745.925323486	125	145	FP
202	Spectrogram 1	1	15748.182102785	15749.326168254	70.2	187.7	FN
203	Spectrogram 1	1	15750.809216084	15751.55074	95.6	167	FN
204	Spectrogram 1	1	15776.432100242	15777.364301735	93.3	150.9	FN
206	Spectrogram 1	1	15811.978747955	15812.889763051	88.7	148.6	FN
205	Spectrogram 1	1	15820.368561394	15821.088898912	86.4	155.5	FN
207	Spectrogram 1	1	15833.186331927	15833.906669444	81.7	146.3	FN
492	Spectrogram 1	1	15875.875640869	15876.363128662	175	225	FP
208	Spectrogram 1	1	15891.45332733	15892.894002365	65.6	132.4	FN
493	Spectrogram 1	1	15938.552642822	15939.388336182	125	185	FP
209	Spectrogram 1	1	15939.957520867	15940.847349566	88.7	157.8	FN
494	Spectrogram 1	1	15968.359039307	15969.194732666	135	195	FP
495	Spectrogram 1	1	15973.09463501	15973.582122803	75	125	FP
496	Spectrogram 1	1	15995.17086792	15996.006561279	65	135	FP
497	Spectrogram 1	1	16031.662811279	16032.359222412	95	145	FP
498	Spectrogram 1	1	16045.033905029	16045.730316162	115	155	FP
499	Spectrogram 1	1	16072.193939209	16072.751068115	65	125	FP
500	Spectrogram 1	1	16082.640106201	16083.475799561	155	195	FP
210	Spectrogram 1	1	16096.660921474	16097.444818184	93.3	155.5	FN
501	Spectrogram 1	1	16098.030792236	16099.005767822	165	225	FP
211	Spectrogram 1	1	16108.173664847	16108.85162957	79.4	139.4	FN
212	Spectrogram 1	1	16111.563488459	16112.834672314	79.4	192.3	FN
213	Spectrogram 1	1	16115.355853625	16116.775342262	81.7	197	FN
502	Spectrogram 1	1	16125.399749756	16126.235443115	65	105	FP
214	Spectrogram 1	1	16130.771082603	16131.830402482	84.1	176.2	FN
215	Spectrogram 1	1	16144.232974554	16145.271108035	81.7	164.7	FN
503	Spectrogram 1	1	16228.886444092	16229.931060791	115	135	FP
504	Spectrogram 1	1	16274.083526611	16275.197784424	115	195	FP
216	Spectrogram 1	1	16275.440609388	16276.245692496	86.4	155.5	FN
217	Spectrogram 1	1	16293.766843289	16294.465994409	93.3	167	FN
505	Spectrogram 1	1	16302.845306396	16303.193511963	205	225	FP
506	Spectrogram 1	1	16313.082550049	16314.057525635	95	175	FP
218	Spectrogram 1	1	16314.538042403	16315.088888739	63.3	134.7	FN
507	Spectrogram 1	1	16319.141326904	16319.90737915	85	145	FP
219	Spectrogram 1	1	16336.771102948	16337.724490839	74.8	141.7	FN
220	Spectrogram 1	1	16383.821964544	16384.563488459	100.2	164.7	FN
508	Spectrogram 1	1	16413.644317627	16413.992523193	135	165	FP
509	Spectrogram 1	1	16427.572540283	16428.826080322	125	185	FP
510	Spectrogram 1	1	16442.475738525	16443.032867432	125	165	FP
511	Spectrogram 1	1	16506.824127197	16507.381256104	85	125	FP
221	Spectrogram 1	1	16535.127052738	16536.398236593	84.1	167	FN
512	Spectrogram 1	1	16590.045257568	16590.950592041	45	115	FP
513	Spectrogram 1	1	16608.778717041	16609.544769287	205	235	FP
514	Spectrogram 1	1	16624.796173096	16625.353302002	75	155	FP
515	Spectrogram 1	1	16631.89956665	16632.52633667	105	125	FP
516	Spectrogram 1	1	16672.43069458	16672.987823486	125	185	FP
222	Spectrogram 1	1	16838.597402971	16839.847400428	79.4	192.3	FN
517	Spectrogram 1	1	16840.335418701	16840.822906494	105	125	FP
518	Spectrogram 1	1	16842.285369873	16842.772857666	205	225	FP
519	Spectrogram 1	1	16845.697784424	16846.812042236	115	155	FP
520	Spectrogram 1	1	16883.373626709	16883.930755615	95	125	FP
223	Spectrogram 1	1	16896.326208944	16896.982987269	79.4	141.7	FN
521	Spectrogram 1	1	16897.023284912	16897.301849365	145	165	FP
522	Spectrogram 1	1	16903.848114014	16904.544525146	205	245	FP
523	Spectrogram 1	1	16905.380218506	16906.146270752	215	235	FP
224	Spectrogram 1	1	16912.639735076	16913.275327004	86.4	139.4	FN
225	Spectrogram 1	1	16927.436370074	16928.071962001	86.4	150.9	FN
524	Spectrogram 1	1	16943.404266357	16943.961395264	165	205	FP
226	Spectrogram 1	1	16959.436359901	16960.220256611	79.4	134.7	FN
525	Spectrogram 1	1	16993.75479126	16994.102996826	135	165	FP
526	Spectrogram 1	1	17000.509979248	17000.927825928	175	215	FP
527	Spectrogram 1	1	17016.805999756	17017.572052002	185	225	FP
528	Spectrogram 1	1	17048.353424072	17048.910552979	115	185	FP
529	Spectrogram 1	1	17089.789886475	17090.416656494	45	105	FP
530	Spectrogram 1	1	17101.768157959	17102.464569092	165	185	FP
531	Spectrogram 1	1	17110.334014893	17111.030426025	115	155	FP
227	Spectrogram 1	1	17161.211788156	17162.143989649	91	187.7	FN
532	Spectrogram 1	1	17242.095001221	17242.443206787	75	105	FP
533	Spectrogram 1	1	17259.714202881	17260.410614014	105	145	TP
534	Spectrogram 1	1	17268.419342041	17269.115753174	195	225	FP
229	Spectrogram 1	1	17284.63548559	17285.461755095	95.6	187.7	FN
535	Spectrogram 1	1	17326.639312744	17327.335723877	175	235	FP
230	Spectrogram 1	1	17384.60162194	17385.597382626	88.7	180.8	FN
536	Spectrogram 1	1	17448.023773193	17448.789825439	115	155	FP
537	Spectrogram 1	1	17470.308929443	17471.214263916	175	235	FP
538	Spectrogram 1	1	17489.042388916	17489.808441162	85	105	FP
539	Spectrogram 1	1	17556.246063232	17556.942474365	125	165	FP
540	Spectrogram 1	1	17588.002410889	17588.629180908	65	95	FP
541	Spectrogram 1	1	17599.0753479	17599.771759033	145	165	FP
542	Spectrogram 1	1	17623.797943115	17624.494354248	205	235	FP
232	Spectrogram 1	1	17717.07618097	17717.966009668	63.3	155.5	TP
544	Spectrogram 1	1	17753.539337158	17754.026824951	225	245	FP
545	Spectrogram 1	1	17800.26852417	17800.964935303	125	175	FP
546	Spectrogram 1	1	17867.193634033	17867.820404053	95	165	FP
547	Spectrogram 1	1	17888.155609131	17888.852020264	155	195	FP
548	Spectrogram 1	1	17918.240570068	17919.354827881	95	175	FP
549	Spectrogram 1	1	17935.650848389	17936.138336182	155	205	FP
550	Spectrogram 1	1	17957.936004639	17958.632415771	95	185	FP
233	Spectrogram 1	1	17977.838911628	17979.279586663	65.6	173.9	FN
551	Spectrogram 1	1	17990.736968994	17991.572662354	105	155	FP
552	Spectrogram 1	1	18017.548797607	18017.897003174	145	185	FP
553	Spectrogram 1	1	18038.301849365	18038.998260498	55	115	FP
234	Spectrogram 1	1	18087.766873807	18089.101616854	67.9	162.4	FN
554	Spectrogram 1	1	18102.92880249	18104.391265869	135	215	FP
555	Spectrogram 1	1	18111.076812744	18111.703582764	45	125	FP
556	Spectrogram 1	1	18208.295806885	18208.644012451	125	175	FP
557	Spectrogram 1	1	18224.870391846	18225.427520752	165	195	FP
558	Spectrogram 1	1	18237.196868896	18238.241485596	105	175	FP
559	Spectrogram 1	1	18249.941192627	18250.42868042	135	175	FP
560	Spectrogram 1	1	18297.645355225	18298.411407471	115	185	FP
561	Spectrogram 1	1	18332.465911865	18333.231964111	195	235	FP
235	Spectrogram 1	1	18390.199060041	18390.64397439	72.5	141.7	FN
236	Spectrogram 1	1	18408.406705048	18409.656702505	70.2	157.8	FN
562	Spectrogram 1	1	18414.363861084	18415.617401123	65	95	FP
563	Spectrogram 1	1	18445.214874268	18445.702362061	135	165	FP
564	Spectrogram 1	1	18449.671905518	18450.229034424	115	185	FP
565	Spectrogram 1	1	18481.010406494	18481.5675354	95	175	FP
566	Spectrogram 1	1	18487.556671143	18487.835235596	185	205	FP
567	Spectrogram 1	1	18495.217193604	18496.610015869	165	245	FP
237	Spectrogram 1	1	18591.716032556	18593.326198772	51.8	190	FN
568	Spectrogram 1	1	18593.41116333	18594.107574463	55	115	FP
238	Spectrogram 1	1	18624.563478287	18625.135511021	107.1	178.5	FN
569	Spectrogram 1	1	18639.861785889	18640.349273682	105	125	FP
239	Spectrogram 1	1	18656.881264078	18657.64397439	109.4	180.8	FN
570	Spectrogram 1	1	18691.744415283	18692.510467529	105	185	FP
571	Spectrogram 1	1	18696.271087646	18697.315704346	195	245	FP
572	Spectrogram 1	1	18732.902313232	18733.389801025	205	225	FP
573	Spectrogram 1	1	18774.408416748	18774.826263428	145	185	FP
574	Spectrogram 1	1	18825.107147217	18825.59463501	195	245	FP
575	Spectrogram 1	1	18825.664276123	18826.569610596	125	235	FP
240	Spectrogram 1	1	18842.999914008	18843.932115501	79.4	187.7	FN
576	Spectrogram 1	1	18849.063690186	18849.760101318	175	225	FP
577	Spectrogram 1	1	18884.511016846	18885.555633545	215	235	FP
